"id","material","name","location.city","location.city_id","location.country","location.country id","location.latitude","location.longitude","purposes.abandoned","purposes.air traffic control tower","purposes.belltower","purposes.bridge","purposes.casino","purposes.commercial","purposes.education","purposes.exhibition","purposes.government","purposes.hospital","purposes.hotel","purposes.industrial","purposes.library","purposes.multiple","purposes.museum","purposes.observation","purposes.office","purposes.other","purposes.religious","purposes.residential","purposes.retail","purposes.serviced apartments","purposes.telecommunications","statistics.floors above","statistics.height","statistics.number of purposes","statistics.rank","status.current","status.completed.is completed","status.completed.year","status.started.is started","status.started.year"
"10021","concrete","Tower 31","New York City","1641","US","163","40.747020721436","-73.986778259277","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","41","137.16000366211","1","930","completed","True","2006","True","2004"
"10022","concrete","47 East 34th Street","New York City","1641","US","163","40.747718811035","-73.982139587402","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","36","137.16000366211","1","931","completed","True","2009","True","0"
"9947","composite","Gateway Center III","Chicago","1539","US","163","41.878639221191","-87.639022827148","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","35","137.16000366211","1","932","completed","True","1971","True","1970"
"9802","steel","100 Summer Street","Boston","1524","US","163","42.353881835938","-71.057342529297","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","32","137.16000366211","1","933","completed","True","1974","True","0"
"10607","concrete","Three Wells Fargo Center","Charlotte","1544","US","163","35.224639892578","-80.846519470215","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","32","137.16000366211","1","933","completed","True","2000","True","1997"
"10618","concrete","Granby Tower","Norfolk","1648","US","163","36.853790283203","-76.289100646973","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","31","137.16000366211","1","935","vision","True","0","True","0"
"9843","steel","One Cleveland Center","Cleveland","1543","US","163","41.50373840332","-81.689231872559","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","31","137.16000366211","1","935","completed","True","1983","True","1980"
"9681","steel","Westin Seattle North Tower","Seattle","1680","US","163","47.61381149292","-122.33866119385","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","47","137.0","1","937","completed","True","1982","True","0"
"9231","composite","Veer Towers East","Las Vegas","1610","US","163","36.107311248779","-115.17449951172","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","36","137.0","1","938","completed","True","2010","True","2006"
"9232","composite","Veer Towers West","Las Vegas","1610","US","163","36.107429504395","-115.17513275146","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","36","137.0","1","938","completed","True","2010","True","2006"
"13870","concrete","Hubbard Place","Chicago","1539","US","163","41.890380859375","-87.638442993164","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","44","136.96000671387","1","940","completed","True","2013","True","2012"
"4410","concrete","One Miami West Tower","Miami","1632","US","163","25.771499633789","-80.186073303223","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","45","136.86000061035","1","941","completed","True","2005","True","2003"
"9936","concrete","200 Squared","Chicago","1539","US","163","41.886009216309","-87.634262084961","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","42","136.86000061035","1","942","completed","True","2010","True","2008"
"10025","concrete","Millennium Point","New York City","1641","US","163","40.705600738525","-74.017478942871","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","38","136.86000061035","2","943","completed","True","2001","True","1999"
"21024","concrete","Chateau Beach Residences","Sunny Isles Beach","1686","US","163","25.937940597534","-80.120681762695","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","34","136.80000305176","1","944","completed","True","2015","True","2012"
"12766","steel","Eleven80","Newark","1570","US","163","40.737129211426","-74.169982910156","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","35","136.60000610352","1","945","completed","True","1930","True","1929"
"10144","steel","50 Broadway","New York City","1641","US","163","40.706298828125","-74.012550354004","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","37","136.55000305176","1","946","completed","True","1927","True","1926"
"10145","steel","Adams Express Building","New York City","1641","US","163","40.707248687744","-74.012847900391","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","33","136.55000305176","1","947","completed","True","1916","True","0"
"9461","steel","W Minneapolis - The Foshay","Minneapolis","1627","US","163","44.974479675293","-93.271591186523","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","32","136.55000305176","1","948","completed","True","1929","True","1926"
"10139","steel","1250 Broadway","New York City","1641","US","163","40.747711181641","-73.987937927246","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","30","136.30000305176","1","949","completed","True","1970","True","1969"
"10336","concrete","La Perla Ocean Residences","Sunny Isles Beach","1686","US","163","25.93018913269","-80.121398925781","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","42","136.25","1","950","completed","True","2006","True","2004"
"10143","concrete","Ivy Tower","New York City","1641","US","163","40.75830078125","-73.991569519043","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","41","136.25","1","951","completed","True","2003","True","2001"
"4428","concrete","Omni Fort Worth Hotel","Fort Worth","1579","US","163","32.748180389404","-97.328483581543","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","33","136.25","2","952","completed","True","2009","True","2006"
"9950","composite","Ann & Robert H. Lurie Children's Hospital of Chicago","Chicago","1539","US","163","41.896259307861","-87.621788024902","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","22","136.19000244141","1","953","completed","True","2012","True","2008"
"9273","concrete","University Club Tower","Milwaukee","1634","US","163","43.042221069336","-87.899658203125","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","36","136.0","1","954","completed","True","2007","True","2004"
"10473","steel","Greenwich Club Residences","New York City","1641","US","163","40.707790374756","-74.014183044434","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","37","135.94000244141","1","955","completed","True","1931","True","1929"
"9925","steel","Manchester Grand Hyatt Seaport","San Diego","1677","US","163","32.710468292236","-117.16882324219","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","34","135.94000244141","1","956","completed","True","2003","True","0"
"4437","steel","Savoy-Plaza Hotel","New York City","1641","US","163","40.763530731201","-73.972282409668","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","33","135.94000244141","1","957","demolished","True","1930","True","1927"
"9949","concrete","300 South Wacker","Chicago","1539","US","163","41.877639770508","-87.637168884277","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","36","135.63999938965","1","958","completed","True","1971","True","0"
"11571","steel","1400 Broadway","New York City","1641","US","163","40.752948760986","-73.986747741699","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","35","135.63999938965","1","959","completed","True","1931","True","1930"
"11818","steel","120 Wall Street","New York City","1641","US","163","40.704750061035","-74.005989074707","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","33","135.60000610352","1","960","completed","True","1930","True","0"
"10579","steel","Fisher Building","Detroit","1559","US","163","42.369319915771","-83.077041625977","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","30","135.4700012207","1","961","completed","True","1928","True","1927"
"14556","concrete","Premier on Pine","Seattle","1680","US","163","47.613170623779","-122.3321762085","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","39","135.33000183105","1","962","completed","True","2015","True","2012"
"10328","concrete","The Westin Diplomat Resort","Hollywood","1596","US","163","25.991689682007","-80.117881774902","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","39","135.33000183105","1","962","completed","True","2002","True","1998"
"15747","concrete/steel","McCormick Place Marriott Marquis","Chicago","1539","US","163","41.852531433105","-87.623016357422","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","40","135.17999267578","1","964","under construction","True","2017","True","2015"
"10330","concrete","Trump Hollywood","Hollywood","1596","US","163","25.99614906311","-80.117317199707","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","40","135.0299987793","1","965","completed","True","2009","True","2007"
"10477","concrete","Bridge Tower Place","New York City","1641","US","163","40.760429382324","-73.96085357666","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","38","135.0299987793","1","966","completed","True","2001","True","0"
"10479","steel","100 Park Avenue","New York City","1641","US","163","40.751361846924","-73.97875213623","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","36","135.0299987793","1","967","completed","True","1949","True","1948"
"9773","steel","Xerox Tower","Rochester","1674","US","163","43.154518127441","-77.604499816895","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","30","135.0299987793","1","968","completed","True","1968","True","0"
"10656","concrete","Jackson Tower","St. Paul","1694","US","163","44.948791503906","-93.089859008789","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","46","135.0","1","969","completed","True","1986","True","0"
"9595","concrete","Element New York Times Square West","New York City","1641","US","163","40.755851745605","-73.991821289062","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","39","135.0","1","970","completed","True","2010","True","2008"
"10478","steel","Daily Commerce Building","New York City","1641","US","163","40.75244140625","-73.973777770996","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","38","135.0","1","971","completed","True","1931","True","1930"
"12762","steel","City Hall","Kansas City","1633","US","163","39.100589752197","-94.577827453613","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","30","135.0","1","972","completed","True","1937","True","1935"
"13529","concrete","Optima Chicago Center","Chicago","1539","US","163","41.891201019287","-87.62232208252","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","42","134.89999389648","1","973","completed","True","2014","True","2011"
"11586","concrete","Lucerne Apartments","New York City","1641","US","163","40.772270202637","-73.95320892334","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","45","134.88000488281","1","974","completed","True","1991","True","0"
"9989","steel","Harriman Building","New York City","1641","US","163","40.706321716309","-74.01342010498","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","37","134.7200012207","2","975","completed","True","1928","True","1926"
"9485","concrete","One Summit Square","Fort Wayne","1578","US","163","41.077621459961","-85.138862609863","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","27","134.7200012207","1","976","completed","True","1982","True","1978"
"10294","concrete","SunTrust Center","Orlando","1650","US","163","28.539989471436","-81.379669189453","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","30","134.41999816895","1","977","completed","True","1988","True","0"
"9510","steel","Hartford 21","Hartford","1591","US","163","41.767448425293","-72.676063537598","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","36","134.11999511719","1","978","completed","True","2006","True","2004"
"10332","concrete","The Beach Club Tower 1","Hallandale Beach","1588","US","163","25.984279632568","-80.11882019043","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","43","134.11000061035","1","979","completed","True","2005","True","2003"
"10333","concrete","The Beach Club Tower 3","Hallandale Beach","1588","US","163","25.985620498657","-80.118713378906","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","43","134.11000061035","1","979","completed","True","2007","True","2004"
"18120","concrete","1001 South State Street","Chicago","1539","US","163","41.869808197021","-87.627052307129","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","40","134.11000061035","1","981","architecturally topped out","True","2016","True","2014"
"4482","concrete","Met 1","Miami","1632","US","163","25.771409988403","-80.187492370605","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","40","134.11000061035","1","981","completed","True","2007","True","2004"
"9683","concrete","Fifteen Twenty-One Second Avenue","Seattle","1680","US","163","47.609729766846","-122.33982849121","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","38","134.11000061035","1","983","completed","True","2008","True","2007"
"17522","concrete","Potala Tower","Seattle","1680","US","163","47.614421844482","-122.34172058105","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","41","134.10000610352","2","984","vision","True","0","True","0"
"17150","concrete","340 Fremont Street","San Francisco","1683","US","163","37.787090301514","-122.39301300049","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","40","134.10000610352","1","985","under construction","True","2016","True","2014"
"23549","concrete","Kinects","Seattle","1680","US","163","47.617168426514","-122.33157348633","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","40","134.10000610352","1","985","under construction","True","2017","True","2015"
"23548","concrete","Tilt 49","Seattle","1680","US","163","47.61695098877","-122.33219909668","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","40","134.10000610352","1","985","under construction","True","2018","True","2015"
"23551","concrete","2nd and Pine","Seattle","1680","US","163","47.610679626465","-122.33972930908","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","39","134.10000610352","1","988","under construction","True","2017","True","2015"
"17227","concrete","Cirrus","Seattle","1680","US","163","47.616539001465","-122.33740234375","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","39","134.10000610352","1","988","completed","True","2015","True","2013"
"23552","concrete","Tower 12","Seattle","1680","US","163","47.611759185791","-122.34237670898","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","39","134.10000610352","1","988","under construction","True","2017","True","2015"
"12665","steel","City Place","Oklahoma City","1645","US","163","35.469009399414","-97.516036987305","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","33","134.10000610352","1","991","completed","True","1931","True","0"
"3857","composite","The Olivia","New York City","1641","US","163","40.752140045166","-73.994491577148","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","33","134.10000610352","2","991","completed","True","2001","True","0"
"23481","concrete","Insignia North Tower","Seattle","1680","US","163","47.617031097412","-122.34369659424","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","41","134.0","1","993","structurally topped out","True","2016","True","2012"
"23480","concrete","Insignia South Tower","Seattle","1680","US","163","47.616569519043","-122.34293365479","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","41","134.0","1","993","completed","True","2015","True","2012"
"10589","steel","One Canal Place","New Orleans","1636","US","163","29.951290130615","-90.065483093262","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","32","134.0","1","995","completed","True","1979","True","0"
"10480","concrete","The Mondrian","New York City","1641","US","163","40.757350921631","-73.967140197754","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","43","133.80999755859","1","996","completed","True","1992","True","0"
"4489","steel","One Park Tower","Atlanta","1509","US","163","33.754859924316","-84.389701843262","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","32","133.80999755859","1","997","completed","True","1961","True","0"
"14853","concrete","W Dallas Victory Hotel & Residences","Dallas","1554","US","163","32.788078308105","-96.809089660645","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","32","133.80000305176","1","998","completed","True","2006","True","2004"
"9018","steel","Wrigley Building","Chicago","1539","US","163","41.889469146729","-87.624771118164","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","27","133.50999450684","1","999","completed","True","1922","True","1920"
"10483","concrete","Park Laurel Condominiums","New York City","1641","US","163","40.771160125732","-73.980819702148","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","40","133.5","1","1000","completed","True","2001","True","0"
"9854","steel","Willoughby Tower","Chicago","1539","US","163","41.881900787354","-87.624778747559","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","38","133.5","1","1001","completed","True","1929","True","0"
"10484","steel","The Crest","New York City","1641","US","163","40.705661773682","-74.008651733398","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","35","133.5","1","1002","completed","True","1929","True","0"
"12625","steel","Borden Building","Columbus","1545","US","163","39.963161468506","-82.995552062988","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","34","133.5","1","1003","completed","True","1974","True","0"
"10485","steel","Empire Trust Company Building","New York City","1641","US","163","40.757038116455","-73.978691101074","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","33","133.5","1","1004","completed","True","1927","True","0"
"12783","steel","One California","San Francisco","1683","US","163","37.793300628662","-122.39733886719","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","32","133.5","1","1005","completed","True","1969","True","0"
"10590","concrete","1010 Common","New Orleans","1636","US","163","29.95371055603","-90.07373046875","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","31","133.5","1","1006","completed","True","1970","True","0"
"10580","steel","Cadillac Tower","Detroit","1559","US","163","42.331909179688","-83.044822692871","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","40","133.19999694824","1","1007","completed","True","1927","True","0"
"10323","concrete","The Peninsula","Jacksonville","1604","US","163","30.319120407104","-81.654708862305","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","36","133.19999694824","1","1008","completed","True","2006","True","2004"
"10486","concrete","Residence Inn New York Manhattan/Times Square","New York City","1641","US","163","40.752811431885","-73.985939025879","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","43","133.14999389648","2","1009","completed","True","2006","True","2004"
"9902","steel","Cira Centre","Philadelphia","1657","US","163","39.957328796387","-75.182601928711","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","29","133.10000610352","1","1010","completed","True","2005","True","2004"
"10581","steel","David Stott Building","Detroit","1559","US","163","42.332408905029","-83.048561096191","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","32","133.08000183105","1","1011","completed","True","1929","True","1928"
"12759","concrete","Crystal Point","Jersey City","1605","US","163","40.721561431885","-74.031951904297","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","42","132.89999389648","1","1012","completed","True","2009","True","2007"
"12790","steel","San Francisco Marriott","San Francisco","1683","US","163","37.785511016846","-122.40460205078","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","39","132.89999389648","1","1013","completed","True","1989","True","0"
"17674","concrete/steel","Block 37 Tower","Chicago","1539","US","163","41.884250640869","-87.628608703613","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","38","132.88999938965","2","1014","architecturally topped out","True","2016","True","2014"
"10487","steel","750 3rd Avenue","New York City","1641","US","163","40.753799438477","-73.972717285156","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","34","132.88999938965","1","1015","completed","True","1958","True","0"
"10488","steel","Annenberg Pavillion","New York City","1641","US","163","40.78971862793","-73.953117370605","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","26","132.88999938965","1","1016","completed","True","1974","True","0"
"12796","steel","140 New Montgomery Street","San Francisco","1683","US","163","37.786689758301","-122.39993286133","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","26","132.69999694824","2","1017","completed","True","1925","True","1924"
"12795","steel","Russ Building","San Francisco","1683","US","163","37.791469573975","-122.40299224854","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","32","132.60000610352","1","1018","completed","True","1927","True","0"
"10489","concrete","Archstone Midtown West","New York City","1641","US","163","40.761909484863","-73.985900878906","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","40","132.58999633789","1","1019","completed","True","1998","True","1997"
"9601","concrete","Trump Plaza","New Rochelle","1714","US","163","40.91242980957","-73.781631469727","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","40","132.58999633789","1","1019","completed","True","2007","True","2005"
"9829","steel","745 5th Avenue","New York City","1641","US","163","40.763248443604","-73.973159790039","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","34","132.58999633789","1","1021","completed","True","1931","True","1929"
"9958","concrete","180 North LaSalle","Chicago","1539","US","163","41.885341644287","-87.632926940918","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","37","132.58000183105","1","1022","completed","True","1972","True","1971"
"12752","concrete","The Palisades","Fort Lee","1576","US","163","40.848030090332","-73.965873718262","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","41","132.30000305176","1","1023","completed","True","2001","True","0"
"10361","concrete","Spring","Austin","1510","US","163","30.268850326538","-97.754043579102","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","43","132.28999328613","1","1024","completed","True","2009","True","2007"
"20957","concrete","Fontainebleau Tower Suites","Miami Beach","1622","US","163","25.816539764404","-80.122917175293","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","36","132.25","2","1025","completed","True","2005","True","2002"
"9959","concrete","Silver Tower","Chicago","1539","US","163","41.892070770264","-87.636016845703","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","39","132.08000183105","1","1026","completed","True","2010","True","2007"
"4511","steel","5900 Wilshire","Los Angeles","1611","US","163","34.062160491943","-118.35856628418","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","31","132.0","1","1027","completed","True","1971","True","0"
"9842","concrete","225 West Wacker","Chicago","1539","US","163","41.886371612549","-87.635108947754","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","28","132.0","1","1028","completed","True","1989","True","1987"
"11585","concrete","The Vanderbilt","New York City","1641","US","163","40.749320983887","-73.973670959473","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","40","131.97999572754","1","1029","completed","True","1986","True","0"
"11587","steel","ITT Building","New York City","1641","US","163","40.704669952393","-74.011138916016","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","35","131.97999572754","1","1030","completed","True","1928","True","1927"
"4512","concrete","Loft 2","Miami","1632","US","163","25.775989532471","-80.189826965332","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","35","131.97999572754","1","1030","completed","True","2007","True","2005"
"12589","steel","Chrysler Building East","New York City","1641","US","163","40.751258850098","-73.974533081055","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","32","131.74000549316","1","1032","completed","True","1999","True","1998"
"11654","steel","535 5th Avenue","New York City","1641","US","163","40.754760742188","-73.979362487793","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","36","131.67999267578","1","1033","completed","True","1926","True","0"
"4524","steel","National City Bank Building","New York City","1641","US","163","40.70629119873","-74.00910949707","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","32","131.67999267578","1","1034","demolished","True","1928","True","0"
"11583","steel","Bush Tower","New York City","1641","US","163","40.755100250244","-73.985527038574","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","30","131.67999267578","1","1035","completed","True","1917","True","1916"
"10324","precast","Riverplace Tower","Jacksonville","1604","US","163","30.319330215454","-81.656692504883","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","28","131.67999267578","1","1036","completed","True","1967","True","1965"
"12588","concrete","The Savoy Condominiums","New York City","1641","US","163","40.762420654297","-73.965469360352","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","42","131.66999816895","1","1037","completed","True","1986","True","0"
"15749","concrete","218 West 35th Street","New York City","1641","US","163","40.751800537109","-73.991050720215","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","39","131.66999816895","1","1038","completed","True","2015","True","2013"
"15746","concrete","BKLYN Air","New York City","1641","US","163","40.695041656494","-73.982887268066","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","39","131.66999816895","1","1038","completed","True","2014","True","2008"
"10266","concrete","Borgata Hotel & Casino","Atlantic City","1501","US","163","39.377490997314","-74.435150146484","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","42","131.44999694824","2","1040","completed","True","2007","True","2000"
"15281","steel/concrete","Ability Institute of RIC","Chicago","1539","US","163","41.893810272217","-87.618339538574","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","27","131.44999694824","1","1041","architecturally topped out","True","2016","True","2013"
"9960","concrete","1130 South Michigan","Chicago","1539","US","163","41.868499755859","-87.624618530273","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","43","131.36999511719","1","1042","completed","True","1967","True","1966"
"17570","concrete","167 West Erie Street","Chicago","1539","US","163","41.89368057251","-87.633796691895","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","39","131.10000610352","1","1043","under construction","True","2017","True","2016"
"10069","concrete","Bellevue Towers One","Bellevue","1532","US","163","47.614109039307","-122.19769287109","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","42","131.07000732422","1","1044","completed","True","2008","True","2006"
"9504","concrete","100 North Main Building","Memphis","1626","US","163","35.147701263428","-90.050956726074","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","37","131.07000732422","1","1045","completed","True","1965","True","0"
"9845","steel","Carl B. Stokes Federal Courthouse","Cleveland","1543","US","163","41.496440887451","-81.69750213623","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","23","131.07000732422","1","1046","completed","True","2002","True","1999"
