"Date.Day","Date.Month","Date.Year","Data.Cases","Data.Deaths","Location.Country","Location.Code","Data.Population","Location.Continent","Data.Rate"
"26","6","2020","16","0","Uganda","UGA","44269587","Africa","0.32076197"
"26","6","2020","994","16","Ukraine","UKR","43993643","Europe","24.862683"
"26","6","2020","430","1","United_Arab_Emirates","ARE","9770526","Asia","57.07983378"
"26","6","2020","778","99","United_Kingdom","GBR","66647112","Europe","19.26265012"
"26","6","2020","0","0","United_Republic_of_Tanzania","TZA","58005461","Africa","0.0"
"26","6","2020","40949","2437","United_States_of_America","USA","329064917","America","121.2414267"
"26","6","2020","1","0","United_States_Virgin_Islands","VIR","104579","America","8.60593427"
"26","6","2020","5","0","Uruguay","URY","3461731","America","1.73323693"
"26","6","2020","238","1","Uzbekistan","UZB","32981715","Asia","7.30404711"
"26","6","2020","198","1","Venezuela","VEN","28515829","America","6.39995421"
"26","6","2020","0","0","Vietnam","VNM","96462108","Asia","0.02073353"
"26","6","2020","0","0","Western_Sahara","ESH","582458","Africa","0.3433724"
"26","6","2020","61","14","Yemen","YEM","29161922","Asia","1.66312769"
"26","6","2020","8","0","Zambia","ZMB","17861034","Africa","1.3717011"
"26","6","2020","21","0","Zimbabwe","ZWE","14645473","Africa","1.49534262"
"27","6","2020","276","8","Afghanistan","AFG","38041757","Asia","18.15110695"
"27","6","2020","77","2","Albania","ALB","2862427","Europe","29.7998866"
"27","6","2020","240","7","Algeria","DZA","43053054","Africa","4.61523589"
"27","6","2020","0","0","Andorra","AND","76177","Europe","2.62546438"
"27","6","2020","15","0","Angola","AGO","31825299","Africa","0.25765665"
"27","6","2020","0","0","Anguilla","AIA","14872","America","0.0"
"27","6","2020","0","0","Antigua_and_Barbuda","ATG","97115","America","40.15857489"
"27","6","2020","0","43","Argentina","ARG","44780675","America","52.90898362"
"27","6","2020","662","10","Armenia","ARM","2957728","Europe","267.2659555"
"27","6","2020","0","0","Aruba","ABW","106310","America","0.0"
"27","6","2020","37","0","Australia","AUS","25203200","Oceania","1.21016379"
"27","6","2020","67","0","Austria","AUT","8858775","Europe","5.68927419"
"27","6","2020","517","7","Azerbaijan","AZE","10047719","Europe","61.21787443"
"27","6","2020","0","0","Bahamas","BHS","389486","America","0.25674864"
"27","6","2020","724","7","Bahrain","BHR","1641164","Asia","432.1323158"
"27","6","2020","3868","40","Bangladesh","BGD","163046173","Asia","30.02278379"
"27","6","2020","0","0","Barbados","BRB","287021","America","0.34840656"
"27","6","2020","331","6","Belarus","BLR","9452409","Europe","86.67631712"
"27","6","2020","113","2","Belgium","BEL","11455519","Europe","10.97287692"
"27","6","2020","1","0","Belize","BLZ","390351","America","1.02471878"
"27","6","2020","36","0","Benin","BEN","11801151","Africa","5.63504356"
"27","6","2020","0","0","Bermuda","BMU","62508","America","6.3991809"
"27","6","2020","5","0","Bhutan","BTN","763094","Asia","1.70359091"
"27","6","2020","920","21","Bolivia","BOL","11513102","America","108.5198411"
"27","6","2020","0","0","Bonaire, Saint Eustatius and Saba","BES","25983","America","0.0"
"27","6","2020","140","3","Bosnia_and_Herzegovina","BIH","3300998","Europe","31.56621119"
"27","6","2020","36","0","Botswana","BWA","2303703","Africa","2.82154427"
"27","6","2020","46860","990","Brazil","BRA","211049519","America","211.4025192"
"27","6","2020","0","0","British_Virgin_Islands","VGB","30033","America","0.0"
"27","6","2020","0","0","Brunei_Darussalam","BRN","433296","Asia","0.0"
"27","6","2020","105","4","Bulgaria","BGR","7000039","Europe","18.88560907"
"27","6","2020","0","0","Burkina_Faso","BFA","20321383","Africa","0.24112532"
"27","6","2020","0","0","Burundi","BDI","11530577","Africa","0.43362964"
"27","6","2020","9","0","Cambodia","KHM","16486542","Asia","0.07885219"
"27","6","2020","0","0","Cameroon","CMR","25876387","Africa","13.12393419"
"27","6","2020","172","4","Canada","CAN","37411038","America","12.96676131"
"27","6","2020","24","2","Cape_Verde","CPV","549936","Africa","60.00698263"
"27","6","2020","0","0","Cayman_Islands","CYM","64948","America","13.85723964"
"27","6","2020","96","0","Central_African_Republic","CAF","4745179","Africa","27.03796843"
"27","6","2020","2","0","Chad","TCD","15946882","Africa","0.10660391"
"27","6","2020","4296","165","Chile","CHL","18952035","America","540.9128888"
"27","6","2020","24","0","China","CHN","1433783692","Asia","0.03466353"
"27","6","2020","3843","157","Colombia","COL","50339443","America","74.661136"
"27","6","2020","0","0","Comoros","COM","850891","Africa","9.98952862"
"27","6","2020","0","0","Congo","COG","5380504","Africa","8.53079935"
"27","6","2020","152","0","Costa_Rica","CRI","5047561","America","24.24933547"
"27","6","2020","170","2","Cote_dIvoire","CIV","25716554","Africa","14.19319245"
"27","6","2020","56","0","Croatia","HRV","4076246","Europe","7.11438907"
"27","6","2020","4","0","Cuba","CUB","11333484","America","0.81175391"
"27","6","2020","0","0","Curasao","CUW","163423","America","1.22381794"
"27","6","2020","0","0","Cyprus","CYP","875899","Europe","1.37002097"
"27","6","2020","168","0","Czechia","CZE","10649800","Europe","10.32883247"
"27","6","2020","141","7","Democratic_Republic_of_the_Congo","COD","86790568","Africa","2.20761316"
"27","6","2020","39","1","Denmark","DNK","5806081","Europe","9.92063321"
"27","6","2020","8","0","Djibouti","DJI","973557","Africa","20.74865673"
"27","6","2020","0","0","Dominica","DMA","71808","America","0.0"
"27","6","2020","623","14","Dominican_Republic","DOM","10738957","America","72.22302874"
"27","6","2020","700","63","Ecuador","ECU","17373657","America","46.49568021"
"27","6","2020","1625","87","Egypt","EGY","100388076","Africa","21.36807563"
"27","6","2020","181","10","El_Salvador","SLV","6453550","America","31.54852755"
"27","6","2020","0","0","Equatorial_Guinea","GNQ","1355982","Africa","51.25436768"
"27","6","2020","23","0","Eritrea","ERI","3497117","Africa","3.60296782"
"27","6","2020","2","0","Estonia","EST","1324820","Europe","1.20771124"
"27","6","2020","22","0","Eswatini","SWZ","1148133","Africa","22.29706837"
"27","6","2020","250","8","Ethiopia","ETH","112078727","Africa","2.23949724"
"27","6","2020","0","0","Falkland_Islands_(Malvinas)","FLK","3372","America","0.0"
"27","6","2020","0","0","Faroe_Islands","FRO","48677","Europe","0.0"
"27","6","2020","0","0","Fiji","FJI","889955","Oceania","0.0"
"27","6","2020","19","1","Finland","FIN","5517919","Europe","2.13848735"
"27","6","2020","1588","26","France","FRA","67012883","Europe","9.92197276"
"27","6","2020","2","0","French_Polynesia","PYF","279285","Oceania","0.71611436"
"27","6","2020","122","0","Gabon","GAB","2172578","Africa","80.36535397"
"27","6","2020","1","0","Gambia","GMB","2347696","Africa","0.68151924"
"27","6","2020","2","0","Georgia","GEO","3996762","Europe","1.9515798"
"27","6","2020","687","6","Germany","DEU","83019213","Europe","8.69798657"
"27","6","2020","361","8","Ghana","GHA","30417858","Africa","15.50405029"
"27","6","2020","0","0","Gibraltar","GIB","33706","Europe","0.0"
"27","6","2020","22","0","Greece","GRC","10724599","Europe","2.19122412"
"27","6","2020","0","0","Greenland","GRL","56660","America","0.0"
"27","6","2020","0","0","Grenada","GRD","112002","America","0.0"
"27","6","2020","1","0","Guam","GUM","167295","Oceania","37.65802923"
"27","6","2020","209","49","Guatemala","GTM","17581476","America","38.93871027"
"27","6","2020","0","0","Guernsey","GGY","64468","Europe","0.0"
"27","6","2020","49","0","Guinea","GIN","12771246","Africa","6.53029469"
"27","6","2020","0","0","Guinea_Bissau","GNB","1920917","Africa","8.69376449"
"27","6","2020","15","0","Guyana","GUY","782775","America","9.07029478"
"27","6","2020","179","2","Haiti","HTI","11263079","America","15.81272759"
"27","6","2020","0","0","Holy_See","VAT","815","Europe","0.0"
"27","6","2020","628","45","Honduras","HND","9746115","America","80.66804055"
"27","6","2020","4","1","Hungary","HUN","9772756","Europe","0.75720708"
"27","6","2020","2","0","Iceland","ISL","356991","Europe","3.36142928"
"27","6","2020","18552","384","India","IND","1366417756","Asia","14.63388478"
"27","6","2020","1240","63","Indonesia","IDN","270625567","Asia","5.55047336"
"27","6","2020","2628","0","Iran","IRN","82913893","Asia","42.42835396"
"27","6","2020","2054","122","Iraq","IRQ","39309789","Asia","59.58566707"
"27","6","2020","9","3","Ireland","IRL","4904240","Europe","3.34404515"
"27","6","2020","0","0","Isle_of_Man","IMN","84589","Europe","0.0"
"27","6","2020","400","5","Israel","ISR","8519373","Asia","46.05972763"
"27","6","2020","255","30","Italy","ITA","60359546","Europe","6.05703694"
"27","6","2020","2","0","Jamaica","JAM","2948277","America","2.44210432"
"27","6","2020","100","2","Japan","JPN","126860299","Asia","0.72126584"
"27","6","2020","0","0","Jersey","JEY","107796","Europe","5.56606924"
"27","6","2020","18","0","Jordan","JOR","10101697","Asia","1.87097277"
"27","6","2020","569","3","Kazakhstan","KAZ","18551428","Asia","32.77914778"
"27","6","2020","149","5","Kenya","KEN","52573967","Africa","4.23783885"
"27","6","2020","62","2","Kosovo","XKX","1798506","Europe","61.71789252"
"27","6","2020","915","2","Kuwait","KWT","4207077","Asia","208.0066517"
"27","6","2020","309","3","Kyrgyzstan","KGZ","6415851","Asia","35.9422312"
"27","6","2020","0","0","Laos","LAO","7169456","Asia","0.0"
"27","6","2020","1","0","Latvia","LVA","1919968","Europe","0.83334722"
"27","6","2020","35","0","Lebanon","LBN","6855709","Asia","4.01125544"
"27","6","2020","4","0","Lesotho","LSO","2125267","Africa","0.94105823"
"27","6","2020","3","0","Liberia","LBR","4937374","Africa","5.32671821"
"27","6","2020","0","0","Libya","LBY","6777453","Africa","4.26413876"
"27","6","2020","0","0","Liechtenstein","LIE","38378","Europe","0.0"
"27","6","2020","2","0","Lithuania","LTU","2794184","Europe","1.86100844"
"27","6","2020","22","0","Luxembourg","LUX","613894","Europe","19.22155942"
"27","6","2020","93","0","Madagascar","MDG","26969306","Africa","2.56587989"
"27","6","2020","45","1","Malawi","MWI","18628749","Africa","2.81285662"
"27","6","2020","6","0","Malaysia","MYS","31949789","Asia","0.63850187"
"27","6","2020","6","0","Maldives","MDV","530957","Asia","52.73496724"
"27","6","2020","32","0","Mali","MLI","19658023","Africa","1.4599637"
"27","6","2020","2","0","Malta","MLT","493559","Europe","5.06525056"
"27","6","2020","0","0","Mauritania","MRT","4525698","Africa","50.82088995"
"27","6","2020","0","0","Mauritius","MUS","1269670","Africa","0.31504249"
"27","6","2020","6469","719","Mexico","MEX","127575529","America","58.82162558"
"27","6","2020","323","13","Moldova","MDA","4043258","Europe","115.8224382"
"27","6","2020","0","0","Monaco","MCO","33085","Europe","6.04503551"
"27","6","2020","0","0","Mongolia","MNG","3225166","Asia","0.68213543"
"27","6","2020","25","0","Montenegro","MNE","622182","Europe","18.48333767"
"27","6","2020","0","0","Montserrat","MSF","4991","America","0.0"
"27","6","2020","295","1","Morocco","MAR","36471766","Africa","8.2886033"
"27","6","2020","28","0","Mozambique","MOZ","30366043","Africa","1.01099771"
"27","6","2020","0","0","Myanmar","MMR","54045422","Asia","0.05920946"
"27","6","2020","40","0","Namibia","NAM","2494524","Africa","3.60790275"
"27","6","2020","593","1","Nepal","NPL","28608715","Asia","23.39496898"
"27","6","2020","91","3","Netherlands","NLD","17282163","Europe","8.93406688"
"27","6","2020","0","0","New_Caledonia","NCL","282757","Oceania","0.0"
"27","6","2020","2","0","New_Zealand","NZL","4783062","Oceania","0.37632797"
"27","6","2020","0","0","Nicaragua","NIC","6545503","America","7.86799731"
"27","6","2020","3","0","Niger","NER","23310719","Africa","0.36034925"
"27","6","2020","684","5","Nigeria","NGA","200963603","Africa","4.03903985"
"27","6","2020","163","3","North_Macedonia","MKD","2077132","Europe","99.17520889"
"27","6","2020","0","0","Northern_Mariana_Islands","MNP","57213","Oceania","0.0"
"27","6","2020","22","0","Norway","NOR","5328212","Europe","3.9225166"
"27","6","2020","1132","9","Oman","OMN","4974992","Asia","300.7643027"
"27","6","2020","3138","73","Pakistan","PAK","216565317","Asia","30.69651268"
"27","6","2020","207","0","Palestine","PSE","4981422","Asia","22.60398738"
"27","6","2020","868","11","Panama","PAN","4246440","America","251.8344778"
"27","6","2020","0","0","Papua_New_Guinea","PNG","8776119","Oceania","0.03418368"
"27","6","2020","142","0","Paraguay","PRY","7044639","America","6.48720254"
"27","6","2020","3762","178","Peru","PER","32510462","America","158.7642772"
"27","6","2020","1004","12","Philippines","PHL","108116622","Asia","8.5888736"
"27","6","2020","276","17","Poland","POL","37972812","Europe","12.68802532"
"27","6","2020","451","6","Portugal","PRT","10276617","Europe","45.59866345"
"27","6","2020","45","0","Puerto_Rico","PRI","2933404","America","47.24886173"
"27","6","2020","946","3","Qatar","QAT","2832071","Asia","571.878318"
"27","6","2020","411","14","Romania","ROU","19414458","Europe","22.11238655"
"27","6","2020","6800","176","Russia","RUS","145872260","Europe","74.97724379"
"27","6","2020","8","0","Rwanda","RWA","12626938","Africa","2.75601258"
"27","6","2020","0","0","Saint_Kitts_and_Nevis","KNA","52834","America","0.0"
"27","6","2020","0","0","Saint_Lucia","LCA","182795","America","0.0"
"27","6","2020","0","0","Saint_Vincent_and_the_Grenadines","VCT","110593","America","1.80843272"
"27","6","2020","0","0","San_Marino","SMR","34453","Europe","11.61001945"
"27","6","2020","1","0","Sao_Tome_and_Principe","STP","215048","Africa","28.83077266"
"27","6","2020","3938","46","Saudi_Arabia","SAU","34268529","Asia","159.4319966"
"27","6","2020","121","4","Senegal","SEN","16296362","Africa","9.22291736"
"27","6","2020","193","1","Serbia","SRB","6963764","Europe","19.96046965"
"27","6","2020","0","0","Seychelles","SYC","97741","Africa","0.0"
"27","6","2020","13","3","Sierra_Leone","SLE","7813207","Africa","3.72446295"
"27","6","2020","219","0","Singapore","SGP","5804343","Asia","53.4944265"
"27","6","2020","0","0","Sint_Maarten","SXM","42389","America","0.0"
"27","6","2020","13","0","Slovakia","SVK","5450421","Europe","1.85306786"
"27","6","2020","11","0","Slovenia","SVN","2080908","Europe","3.26780425"
"27","6","2020","0","0","Somalia","SOM","15442906","Africa","2.36354479"
"27","6","2020","6215","48","South_Africa","ZAF","58558267","Africa","107.0096559"
"27","6","2020","51","0","South_Korea","KOR","51225321","Asia","1.17520005"
"27","6","2020","10","0","South_Sudan","SSD","11062114","Africa","2.54924149"
"27","6","2020","564","3","Spain","ESP","46937060","Europe","10.36281352"
"27","6","2020","4","0","Sri_Lanka","LKA","21323734","Asia","0.62840776"
"27","6","2020","273","16","Sudan","SDN","42813237","Africa","5.55435694"
"27","6","2020","18","0","Suriname","SUR","581363","America","35.0899524"
"27","6","2020","1204","11","Sweden","SWE","10230185","Europe","146.0188648"
"27","6","2020","58","0","Switzerland","CHE","8544527","Europe","4.95053734"
"27","6","2020","13","1","Syria","SYR","17070132","Asia","0.53309488"
"27","6","2020","0","0","Taiwan","CNG1925","23773881","Asia","0.01682519"
"27","6","2020","56","0","Tajikistan","TJK","9321023","Asia","9.06552854"
"27","6","2020","4","0","Thailand","THA","69625581","Asia","0.04739637"
"27","6","2020","0","0","Timor_Leste","TLS","1293120","Asia","0.0"
"27","6","2020","3","0","Togo","TGO","8082359","Africa","0.81659327"
"27","6","2020","1","0","Trinidad_and_Tobago","TTO","1394969","America","0.50180327"
"27","6","2020","2","0","Tunisia","TUN","11694721","Africa","0.60711153"
"27","6","2020","1396","19","Turkey","TUR","82003882","Asia","23.52693498"
"27","6","2020","0","0","Turks_and_Caicos_islands","TCA","38194","America","7.85463685"
"27","6","2020","12","0","Uganda","UGA","44269587","Africa","0.33431529"
"27","6","2020","1109","19","Ukraine","UKR","43993643","Europe","25.83100472"
"27","6","2020","410","2","United_Arab_Emirates","ARE","9770526","Asia","56.02564284"
"27","6","2020","721","77","United_Kingdom","GBR","66647112","Europe","18.81851985"
"27","6","2020","0","0","United_Republic_of_Tanzania","TZA","58005461","Africa","0.0"
"27","6","2020","45527","623","United_States_of_America","USA","329064917","America","127.2852189"
"27","6","2020","0","0","United_States_Virgin_Islands","VIR","104579","America","8.60593427"
"27","6","2020","12","0","Uruguay","URY","3461731","America","2.07988431"
"27","6","2020","262","0","Uzbekistan","UZB","32981715","Asia","7.84980405"
"27","6","2020","216","2","Venezuela","VEN","28515829","America","6.89090961"
"27","6","2020","1","0","Vietnam","VNM","96462108","Asia","0.02073353"
"27","6","2020","0","0","Western_Sahara","ESH","582458","Africa","0.3433724"
"27","6","2020","13","5","Yemen","YEM","29161922","Asia","1.56711207"
"27","6","2020","34","3","Zambia","ZMB","17861034","Africa","1.1757438"
"27","6","2020","10","0","Zimbabwe","ZWE","14645473","Africa","1.48851457"
"28","6","2020","165","20","Afghanistan","AFG","38041757","Asia","17.12328902"
"28","6","2020","61","2","Albania","ALB","2862427","Europe","30.25404665"
"28","6","2020","283","7","Algeria","DZA","43053054","Africa","5.01242026"
"28","6","2020","0","0","Andorra","AND","76177","Europe","2.62546438"
"28","6","2020","32","0","Angola","AGO","31825299","Africa","0.33306836"
"28","6","2020","0","0","Anguilla","AIA","14872","America","0.0"
"28","6","2020","0","0","Antigua_and_Barbuda","ATG","97115","America","40.15857489"
"28","6","2020","5287","40","Argentina","ARG","44780675","America","61.29653026"
"28","6","2020","736","6","Armenia","ARM","2957728","Europe","269.7340662"
"28","6","2020","0","0","Aruba","ABW","106310","America","0.0"
"28","6","2020","46","0","Australia","AUS","25203200","Oceania","1.34506729"
"28","6","2020","64","2","Austria","AUT","8858775","Europe","6.18595686"
"28","6","2020","521","6","Azerbaijan","AZE","10047719","Europe","62.89984821"
"28","6","2020","0","0","Bahamas","BHS","389486","America","0.25674864"
"28","6","2020","462","0","Bahrain","BHR","1641164","Asia","428.963833"
"28","6","2020","3504","34","Bangladesh","BGD","163046173","Asia","30.42021722"
"28","6","2020","0","0","Barbados","BRB","287021","America","0.34840656"
"28","6","2020","382","4","Belarus","BLR","9452409","Europe","83.08992977"
"28","6","2020","41","8","Belgium","BEL","11455519","Europe","11.18238292"
"28","6","2020","0","0","Belize","BLZ","390351","America","1.02471878"
"28","6","2020","71","0","Benin","BEN","11801151","Africa","6.0333098"
"28","6","2020","0","0","Bermuda","BMU","62508","America","3.19959045"
"28","6","2020","1","0","Bhutan","BTN","763094","Asia","1.31045454"
"28","6","2020","1253","36","Bolivia","BOL","11513102","America","111.4729983"
"28","6","2020","0","0","Bonaire, Saint Eustatius and Saba","BES","25983","America","0.0"
"28","6","2020","173","2","Bosnia_and_Herzegovina","BIH","3300998","Europe","35.35294478"
"28","6","2020","0","0","Botswana","BWA","2303703","Africa","2.82154427"
"28","6","2020","38693","1109","Brazil","BRA","211049519","America","219.4522888"
"28","6","2020","0","0","British_Virgin_Islands","VGB","30033","America","0.0"
"28","6","2020","0","0","Brunei_Darussalam","BRN","433296","Asia","0.0"
"28","6","2020","112","1","Bulgaria","BGR","7000039","Europe","19.41417755"
"28","6","2020","0","0","Burkina_Faso","BFA","20321383","Africa","0.23128347"
"28","6","2020","0","0","Burundi","BDI","11530577","Africa","0.43362964"
"28","6","2020","2","0","Cambodia","KHM","16486542","Asia","0.07885219"
"28","6","2020","0","0","Cameroon","CMR","25876387","Africa","11.67087198"
"28","6","2020","238","8","Canada","CAN","37411038","America","12.3546425"
"28","6","2020","64","2","Cape_Verde","CPV","549936","Africa","66.37135958"
"28","6","2020","0","0","Cayman_Islands","CYM","64948","America","13.85723964"
"28","6","2020","89","5","Central_African_Republic","CAF","4745179","Africa","28.91355626"
"28","6","2020","0","0","Chad","TCD","15946882","Africa","0.10660391"
"28","6","2020","4406","279","Chile","CHL","18952035","America","529.8164551"
"28","6","2020","18","0","China","CHN","1433783692","Asia","0.03173422"
"28","6","2020","4149","128","Colombia","COL","50339443","America","79.15264378"
"28","6","2020","0","0","Comoros","COM","850891","Africa","8.3441945"
"28","6","2020","41","2","Congo","COG","5380504","Africa","8.66089868"
"28","6","2020","143","0","Costa_Rica","CRI","5047561","America","26.09180949"
"28","6","2020","405","4","Cote_dIvoire","CIV","25716554","Africa","15.130332"
"28","6","2020","85","0","Croatia","HRV","4076246","Europe","9.15057629"
"28","6","2020","5","1","Cuba","CUB","11333484","America","0.81175391"
"28","6","2020","0","0","Curasao","CUW","163423","America","1.22381794"
"28","6","2020","2","0","Cyprus","CYP","875899","Europe","1.5983578"
"28","6","2020","260","2","Czechia","CZE","10649800","Europe","12.27253094"
"28","6","2020","0","0","Democratic_Republic_of_the_Congo","COD","86790568","Africa","2.10737185"
"28","6","2020","0","0","Denmark","DNK","5806081","Europe","9.23170035"
"28","6","2020","0","0","Djibouti","DJI","973557","Africa","19.92692775"
"28","6","2020","0","0","Dominica","DMA","71808","America","0.0"
"28","6","2020","855","6","Dominican_Republic","DOM","10738957","America","74.9327891"
"28","6","2020","718","18","Ecuador","ECU","17373657","America","47.30149789"
"28","6","2020","1168","88","Egypt","EGY","100388076","Africa","20.86203943"
"28","6","2020","417","9","El_Salvador","SLV","6453550","America","36.11965507"
"28","6","2020","0","0","Equatorial_Guinea","GNQ","1355982","Africa","51.25436768"
"28","6","2020","24","0","Eritrea","ERI","3497117","Africa","3.60296782"
"28","6","2020","0","0","Estonia","EST","1324820","Europe","0.98126538"
"28","6","2020","17","0","Eswatini","SWZ","1148133","Africa","22.55836214"
"28","6","2020","145","5","Ethiopia","ETH","112078727","Africa","2.14492086"
"28","6","2020","0","0","Falkland_Islands_(Malvinas)","FLK","3372","America","0.0"
"28","6","2020","0","0","Faroe_Islands","FRO","48677","Europe","0.0"
"28","6","2020","0","0","Fiji","FJI","889955","Oceania","0.0"
"28","6","2020","0","0","Finland","FIN","5517919","Europe","1.88476852"
"28","6","2020","0","0","France","FRA","67012883","Europe","9.13704907"
"28","6","2020","0","0","French_Polynesia","PYF","279285","Oceania","0.71611436"
"28","6","2020","0","0","Gabon","GAB","2172578","Africa","80.36535397"
"28","6","2020","1","0","Gambia","GMB","2347696","Africa","0.7241142"
"28","6","2020","3","1","Georgia","GEO","3996762","Europe","1.82647853"
"28","6","2020","256","3","Germany","DEU","83019213","Europe","8.70882744"
"28","6","2020","597","0","Ghana","GHA","30417858","Africa","16.46730023"
"28","6","2020","0","0","Gibraltar","GIB","33706","Europe","0.0"
"28","6","2020","23","0","Greece","GRC","10724599","Europe","2.36838692"
"28","6","2020","0","0","Greenland","GRL","56660","America","0.0"
"28","6","2020","0","0","Grenada","GRD","112002","America","0.0"
"28","6","2020","0","0","Guam","GUM","167295","Oceania","37.65802923"
"28","6","2020","569","34","Guatemala","GTM","17581476","America","39.27997854"
"28","6","2020","0","0","Guernsey","GGY","64468","Europe","0.0"
"28","6","2020","31","1","Guinea","GIN","12771246","Africa","6.31888228"
"28","6","2020","58","2","Guinea_Bissau","GNB","1920917","Africa","8.01700438"
"28","6","2020","0","0","Guyana","GUY","782775","America","9.07029478"
"28","6","2020","55","2","Haiti","HTI","11263079","America","14.31224979"
"28","6","2020","0","0","Holy_See","VAT","815","Europe","0.0"
"28","6","2020","1013","8","Honduras","HND","9746115","America","87.74778463"
"28","6","2020","11","0","Hungary","HUN","9772756","Europe","0.75720708"
"28","6","2020","0","0","Iceland","ISL","356991","Europe","2.80119107"
"28","6","2020","19906","410","India","IND","1366417756","Asia","15.21767403"
"28","6","2020","1385","37","Indonesia","IDN","270625567","Asia","5.68756314"
"28","6","2020","2456","234","Iran","IRN","82913893","Asia","42.4838332"
"28","6","2020","2069","101","Iraq","IRQ","39309789","Asia","61.84719028"
"28","6","2020","23","4","Ireland","IRL","4904240","Europe","2.89545373"
"28","6","2020","0","0","Isle_of_Man","IMN","84589","Europe","0.0"
"28","6","2020","621","3","Israel","ISR","8519373","Asia","51.79958666"
"28","6","2020","175","8","Italy","ITA","60359546","Europe","5.77373461"
"28","6","2020","4","0","Jamaica","JAM","2948277","America","2.54385867"
"28","6","2020","93","0","Japan","JPN","126860299","Asia","0.7575262"
"28","6","2020","0","0","Jersey","JEY","107796","Europe","5.56606924"
"28","6","2020","7","0","Jordan","JOR","10101697","Asia","1.56409364"
"28","6","2020","461","23","Kazakhstan","KAZ","18551428","Asia","33.87340317"
"28","6","2020","278","4","Kenya","KEN","52573967","Africa","4.47750119"
"28","6","2020","96","4","Kosovo","XKX","1798506","Europe","64.10876583"
"28","6","2020","688","3","Kuwait","KWT","4207077","Asia","212.1425398"
"28","6","2020","235","1","Kyrgyzstan","KGZ","6415851","Asia","38.38929551"
"28","6","2020","0","0","Laos","LAO","7169456","Asia","0.0"
"28","6","2020","3","0","Latvia","LVA","1919968","Europe","0.93751563"
"28","6","2020","22","0","Lebanon","LBN","6855709","Asia","4.0404282"
"28","6","2020","0","0","Lesotho","LSO","2125267","Africa","0.94105823"
"28","6","2020","45","0","Liberia","LBR","4937374","Africa","5.73179184"
"28","6","2020","15","0","Libya","LBY","6777453","Africa","4.35266759"
"28","6","2020","0","0","Liechtenstein","LIE","38378","Europe","0.0"
"28","6","2020","5","0","Lithuania","LTU","2794184","Europe","1.78943119"
"28","6","2020","44","0","Luxembourg","LUX","613894","Europe","25.08576399"
"28","6","2020","83","0","Madagascar","MDG","26969306","Africa","2.79206295"
"28","6","2020","33","0","Malawi","MWI","18628749","Africa","2.73233592"
"28","6","2020","10","0","Malaysia","MYS","31949789","Asia","0.5352148"
"28","6","2020","22","0","Maldives","MDV","530957","Asia","54.99503726"
"28","6","2020","79","0","Mali","MLI","19658023","Africa","1.73974768"
"28","6","2020","0","0","Malta","MLT","493559","Europe","4.86264054"
"28","6","2020","168","1","Mauritania","MRT","4525698","Africa","54.53302452"
"28","6","2020","0","0","Mauritius","MUS","1269670","Africa","0.31504249"
"28","6","2020","3629","602","Mexico","MEX","127575529","America","59.27469052"
"28","6","2020","304","6","Moldova","MDA","4043258","Europe","114.2890214"
"28","6","2020","1","0","Monaco","MCO","33085","Europe","9.06755327"
"28","6","2020","0","0","Mongolia","MNG","3225166","Asia","0.68213543"
"28","6","2020","30","0","Montenegro","MNE","622182","Europe","23.30507794"
"28","6","2020","0","0","Montserrat","MSF","4991","America","0.0"
"28","6","2020","244","2","Morocco","MAR","36471766","Africa","8.7327825"
"28","6","2020","23","0","Mozambique","MOZ","30366043","Africa","0.94184152"
"28","6","2020","3","0","Myanmar","MMR","54045422","Asia","0.06476034"
"28","6","2020","0","0","Namibia","NAM","2494524","Africa","3.56781494"
"28","6","2020","0","0","Nepal","NPL","28608715","Asia","22.44071431"
"28","6","2020","69","2","Netherlands","NLD","17282163","Europe","8.29757247"
"28","6","2020","0","0","New_Caledonia","NCL","282757","Oceania","0.0"
"28","6","2020","4","0","New_Zealand","NZL","4783062","Oceania","0.4599564"
"28","6","2020","0","0","Nicaragua","NIC","6545503","America","7.86799731"
"28","6","2020","6","0","Niger","NER","23310719","Africa","0.37750873"
"28","6","2020","779","4","Nigeria","NGA","200963603","Africa","4.17737335"
"28","6","2020","150","9","North_Macedonia","MKD","2077132","Europe","96.96061685"
"28","6","2020","0","0","Northern_Mariana_Islands","MNP","57213","Oceania","0.0"
"28","6","2020","0","0","Norway","NOR","5328212","Europe","3.9225166"
"28","6","2020","919","6","Oman","OMN","4974992","Asia","299.0155562"
"28","6","2020","4072","83","Pakistan","PAK","216565317","Asia","29.42530267"
"28","6","2020","258","1","Palestine","PSE","4981422","Asia","27.70293302"
"28","6","2020","753","17","Panama","PAN","4246440","America","249.5973098"
"28","6","2020","0","0","Papua_New_Guinea","PNG","8776119","Oceania","0.03418368"
"28","6","2020","231","2","Paraguay","PRY","7044639","America","9.66692545"
"28","6","2020","3625","196","Peru","PER","32510462","America","156.43272"
"28","6","2020","730","12","Philippines","PHL","108116622","Asia","8.70448949"
"28","6","2020","319","6","Poland","POL","37972812","Europe","12.36937628"
"28","6","2020","323","6","Portugal","PRT","10276617","Europe","45.9878966"
"28","6","2020","144","1","Puerto_Rico","PRI","2933404","America","46.90796085"
"28","6","2020","879","1","Qatar","QAT","2832071","Asia","538.3692711"
"28","6","2020","325","10","Romania","ROU","19414458","Europe","22.36992658"
