Sri Lanka,2008,1377,107,9,434,104,1935,-1,19156,14440,39,-1,87
French Guiana,2008,-1,-1,-1,-1,-1,-1,-1,-1,371,-1,-1,-1
Zambia,2008,290,45,7,31,13,613,-1,3449,3299,9,-1,-1
Canada,2009,9753,1306,418,30425,908,16140,22508,291642,689600,-1,-1,11
East Timor,2009,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1
Sao Tome and Principe,2009,-1,-1,-1,-1,-1,11,-1,78,70,-1,-1,-1
Guernsey,2009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Turkmenistan,2009,91,20,-1,3,-1,290,-1,893,804,7,-1,14
Other South America,2009,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1
Serbia and Montenegro,2009,2597,219,24,190,77,3166,-1,1787,965,37,-1,148
Unknown,2009,940,619,13,320,60,1366,-1,294588,694474,129,65,90
Lithuania,2009,786,94,14,760,58,1069,-1,20188,16750,-1,-1,-1
Cambodia,2009,4673,330,28,38,18,3771,-1,3652,3708,5,15,12
Ethiopia,2009,8698,262,18,202,58,15462,14674,12116,10080,700,321,410
Aruba,2009,37,-1,-1,-1,-1,38,-1,-1,24991,-1,-1,-1
Swaziland,2009,21,-1,-1,7,-1,42,-1,649,672,-1,-1,-1
Argentina,2009,3153,507,106,263,342,5780,5672,395781,396635,-1,-1,10
Bolivia,2009,1700,351,54,225,224,2837,2789,40408,38447,10,-1,-1
Cameroon,2009,1098,149,10,90,45,3463,-1,9329,5935,231,4,211
Burkina Faso,2009,90,24,5,24,6,416,-1,2862,2256,21,-1,39
Ghana,2009,4819,422,60,366,169,8401,-1,23943,19546,9,-1,7
Saudi Arabia,2009,768,70,6,170,12,1418,-1,61530,65967,7,-1,-1
Saint Helena,2009,-1,-1,-1,-1,-1,-1,-1,-1,17,-1,-1,-1
Cape Verde,2009,903,116,42,52,7,2238,-1,2918,2796,-1,-1,-1
Northern Mariana Islands,2009,-1,-1,-1,-1,-1,-1,-1,-1,332,-1,-1,-1
Slovenia,2009,64,11,-1,27,-1,108,-1,24437,22213,-1,-1,-1
Guatemala,2009,8619,34992,6547,1859,23094,12187,11881,204994,212475,348,-1,159
Guinea,2009,304,185,14,72,47,1725,-1,3382,2400,122,-1,194
Jordan,2009,2891,359,66,281,148,4282,7850,27848,21893,19,0,20
Saint Barthelemy,2009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cocos (Keeling) Island,2009,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1
Spain,2009,1420,92,21,603,135,1769,2118,763335,675521,-1,-1,-1
Liberia,2009,2767,338,22,71,29,7641,3695,1681,1533,48,385,31
Netherlands,2009,40,4,29,14,100,97,1695,760738,47342,-1,-1,-1
Jamaica,2009,15098,3075,1246,1367,416,21783,21494,252663,239096,42,-1,-1
Oman,2009,32,-1,-1,3,-1,74,-1,2978,5786,-1,-1,-1
Tanzania,2009,567,81,15,359,27,2773,-1,6855,6585,6,-1,6
Martinique,2009,-1,-1,-1,-1,-1,-1,-1,-1,8497,-1,-1,-1
Bonaire,2009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Gabon,2009,35,17,-1,14,-1,171,-1,2170,2098,-1,-1,-1
Niue,2009,-1,-1,-1,-1,-1,-1,-1,-1,11,-1,-1,-1
Monaco,2009,-1,-1,-1,-1,-1,4,-1,1303,7057,-1,-1,-1
Wallis and Futuna,2009,-1,-1,-1,-1,-1,-1,-1,-1,81,-1,-1,-1
New Zealand,2009,562,38,6,169,29,947,1127,215037,185885,-1,-1,-1
Yemen,2009,1243,82,14,65,39,3134,-1,1853,1393,25,47,7
Jersey,2009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Pakistan,2009,12528,578,73,957,285,21555,-1,56672,42488,196,67,105
Albania,2009,3483,331,42,131,254,5137,-1,8768,6186,33,-1,213
Samoa,2009,185,57,13,61,6,250,-1,2251,1686,-1,-1,-1
"Micronesia, Federated States",2009,125,88,52,27,14,16,-1,196,1481,-1,-1,-1
Macau,2009,158,3,-1,3,-1,158,-1,-1,3380,-1,-1,-1
Norfolk Island,2009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Australia,2009,1392,65,19,605,64,2622,3098,834000,770481,-1,-1,-1
Guam,2009,-1,-1,-1,-1,-1,-1,-1,-1,5654,-1,-1,-1
Kosovo,2009,397,26,4,17,10,0,-1,-1,-1,5,-1,7
India,2009,52889,1155,186,5846,860,57304,54360,974306,742180,148,-1,263
Azerbaijan,2009,1005,40,-1,49,-1,834,-1,4938,4786,23,38,14
Namibia,2009,27,-1,-1,-1,-1,53,-1,1613,1719,-1,-1,-1
Other America,2009,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1
Lesotho,2009,-1,-1,-1,-1,-1,14,-1,434,390,-1,-1,-1
Congo (Brazzaville),2009,-1,-1,-1,-1,-1,-1,-1,2724,2284,-1,-1,-1
Saint Vincent and the Grenadines,2009,513,63,16,97,16,591,-1,14076,9280,-1,-1,-1
United Arab Emirates,2009,383,7,0,13,-1,697,-1,13258,55921,3,-1,-1
Kenya,2009,2546,537,70,129,105,9880,-1,21443,18848,234,-1,97
Tajikistan,2009,156,90,-1,10,-1,265,-1,1948,1808,14,-1,8
Greenland,2009,-1,-1,-1,-1,-1,-1,-1,-1,553,-1,-1,-1
Turkey,2009,3219,317,18,1698,131,4958,7943,134839,116898,25,-1,18
Afghanistan,2009,2588,76,6,151,12,3165,-1,2616,2167,80,349,7
Bangladesh,2009,6644,223,17,375,87,16651,-1,15368,11780,46,-1,50
Andorra,2009,-1,-1,-1,-1,-1,-1,-1,977,1724,-1,-1,-1
Mauritania,2009,175,141,-1,20,-1,597,-1,955,754,17,16,95
Solomon Islands,2009,-1,-1,-1,12,-1,-1,-1,292,280,-1,-1,-1
Turks and Caicos Islands,2009,21,11,4,24,7,31,-1,-1,19942,-1,-1,-1
Saint Lucia,2009,583,71,20,69,17,1027,-1,17573,15932,-1,-1,-1
Soviet Union (former),2009,4263,62,-1,102,-1,5911,-1,-1,-1,-1,-1,154
Cyprus,2009,160,-1,-1,21,-1,142,-1,9935,11379,-1,-1,-1
Mongolia,2009,137,142,9,57,39,831,-1,7901,6843,50,-1,28
France,2009,2529,136,24,1514,212,4569,4882,1683372,1443230,-1,-1,-1
Rwanda,2009,161,23,-1,41,-1,952,-1,2772,2309,59,111,24
Slovakia,2009,488,40,7,145,35,706,-1,36341,31502,-1,-1,-1
Somalia,2009,3818,237,6,335,20,13390,-1,243,90,95,4189,168
Peru,2009,10349,2079,365,1085,917,16957,16706,221301,206431,18,-1,39
Laos,2009,3081,657,-1,23,-1,1688,-1,1861,1773,13,14,13
Nauru,2009,-1,-1,-1,-1,-1,-1,-1,76,60,-1,-1,-1
Seychelles,2009,19,-1,-1,-1,-1,10,-1,277,272,-1,-1,-1
Norway,2009,128,8,-1,207,-1,407,429,228229,219670,-1,-1,-1
Cote d'Ivoire,2009,589,116,4,89,20,2159,-1,4216,3193,38,9,96
Cook Islands,2009,-1,-1,-1,-1,-1,-1,-1,-1,418,-1,-1,-1
Benin,2009,119,11,4,51,5,401,-1,2585,1932,-1,-1,-1
Korea,2009,-1,-1,-1,-1,-1,-1,25582,-1,-1,-1,-1,-1
Western Sahara,2009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cuba,2009,24891,4742,86,7037,44,38954,38111,17047,17113,27,4800,15
Not Specified,2009,-1,-1,-1,-1,-1,-1,12161,-1,-1,-1,-1,-1
Montenegro,2009,140,4,0,0,0,0,-1,-1,-1,-1,-1,-1
Togo,2009,1132,44,14,45,14,1680,-1,1765,1327,35,14,39
China,2009,37130,2928,135,15975,831,64238,60896,729931,568703,2719,54,3449
Armenia,2009,2021,181,29,97,66,3442,-1,5412,4624,86,4,202
Other Caribbean,2009,-1,-1,-1,-1,-1,-1,11917,-1,-1,-1,-1,-1
Congo (Kinshas),2009,-1,-1,-1,-1,-1,-1,-1,1401,1283,-1,-1,-1
Dominican Republic,2009,20778,5106,2207,2299,1369,49414,49381,250368,252070,-1,-1,-1
Other Central America,2009,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1
Ukraine,2009,9123,374,55,4917,137,11223,-1,66069,60875,73,601,26
Bahrain,2009,91,-1,-1,4,-1,120,-1,4500,7480,0,-1,-1
Tonga,2009,269,76,23,61,8,379,-1,2572,1752,-1,-1,-1
Finland,2009,385,-1,0,107,10,423,421,144335,129870,-1,-1,-1
Libya,2009,249,14,-1,65,-1,296,-1,3711,3643,-1,-1,-1
Indonesia,2009,1794,371,42,3003,389,3679,-1,80049,70841,178,0,157
Central African Republic,2009,22,12,-1,-1,-1,107,-1,253,245,15,59,16
Mauritius,2009,89,-1,-1,170,-1,110,-1,3411,2580,-1,-1,-1
Sweden,2009,940,44,8,253,56,1138,1297,414126,385321,-1,-1,-1
Vietnam,2009,31168,1374,29,865,23,29234,28397,47468,44561,35,1486,10
British Virgin Islands,2009,43,8,-1,62,-1,46,-1,-1,-1,-1,-1,-1
Mali,2009,149,140,3,38,20,576,-1,4464,3634,54,-1,71
Russia,2009,9490,565,61,3774,202,8238,10362,197173,185386,366,495,128
Bulgaria,2009,3211,102,14,336,68,3133,3015,35871,31007,24,-1,42
"Virgin Islands, U.S.",2009,-1,-1,-1,-1,-1,-1,-1,-1,675,-1,-1,-1
United States,2009,51,-1,-1,-1,-1,181,-1,-1,956051,-1,-1,-1
Romania,2009,4388,255,34,1044,119,4910,4557,64118,55135,6,-1,31
Angola,2009,95,24,-1,24,-1,173,-1,7147,7351,3,8,6
Portugal,2009,2143,220,92,361,114,946,966,128463,85138,-1,-1,-1
South Africa,2009,2436,149,15,277,36,3171,3175,107238,99093,5,-1,-1
Tokelau,2009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Fiji,2009,998,101,24,352,30,1194,-1,8602,7038,16,-1,29
Liechtenstein,2009,-1,-1,-1,-1,-1,-1,-1,1786,2024,-1,-1,-1
Qatar,2009,106,-1,-1,6,-1,134,-1,5451,13455,-1,-1,-1
Malaysia,2009,1178,60,15,341,44,2014,-1,66410,50510,6,-1,-1
Austria,2009,303,12,-1,131,-1,512,6260,201339,181219,-1,-1,-1
Mozambique,2009,47,-1,-1,-1,-1,66,-1,1288,1505,-1,-1,-1
Uganda,2009,489,65,13,43,18,1364,-1,7765,6700,56,8,28
Hungary,2009,1142,95,19,328,112,1314,1295,60937,55392,-1,-1,-1
Niger,2009,67,54,9,31,22,183,-1,1380,1365,4,-1,14
Isle of Man,2009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Bosnia-Herzegovina,2009,4544,175,49,67,8,1501,-1,6170,5034,5,0,17
Brazil,2009,7960,3392,388,1233,3336,14701,14428,959448,956443,51,-1,22
San Marino,2009,-1,-1,-1,-1,-1,-1,-1,677,783,-1,-1,-1
Falkland Islands,2009,-1,-1,-1,-1,-1,-1,-1,-1,156,-1,-1,-1
Faroe Islands,2009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Kuwait,2009,1152,29,-1,47,-1,1124,-1,25246,31418,-1,7,-1
Panama,2009,1694,268,81,213,118,1806,1846,112596,133978,-1,-1,-1
Guyana,2009,6840,492,216,362,86,6670,6326,25985,17873,-1,-1,0
Costa Rica,2009,1517,582,123,440,572,2384,2552,176284,187689,-1,-1,-1
Luxembourg,2009,22,-1,-1,-1,-1,30,-1,12878,19993,-1,-1,-1
American Samoa,2009,265,-1,-1,-1,-1,19,-1,-1,1402,-1,-1,-1
Bahamas,2009,569,288,99,385,44,751,-1,282172,305115,-1,-1,-1
Gibraltar,2009,-1,-1,-1,-1,-1,-1,-1,-1,1979,-1,-1,-1
Ireland,2009,1296,94,19,456,110,1637,1708,561051,499026,-1,-1,-1
Palau,2009,54,19,10,25,4,16,-1,210,2683,-1,-1,-1
Nigeria,2009,9298,624,222,659,202,15253,-1,88473,73609,38,3,29
Other Oceania,2009,-1,-1,-1,-1,-1,-1,1917,-1,-1,-1,-1,-1
Ecuador,2009,7609,3483,602,496,1781,12128,12083,177441,180542,8,-1,6
Czech Republic,2009,266,66,17,135,49,146,-1,77395,73490,-1,-1,-1
Brunei,2009,14,-1,-1,-1,-1,26,-1,1110,1404,-1,-1,-1
Belarus,2009,1583,72,11,114,25,2407,-1,10214,8806,113,146,73
Iran,2009,12069,291,15,654,40,18553,8840,15084,10394,257,5381,92
Algeria,2009,1024,53,3,166,24,1485,-1,6491,5123,5,-1,6
El Salvador,2009,18927,27741,6344,1195,14500,19909,19342,141428,140383,202,-1,120
Tuvalu,2009,-1,-1,-1,5,-1,-1,-1,208,163,-1,-1,-1
Pitcairn Islands,2009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Saint Pierre and Miquelon,2009,-1,-1,-1,-1,-1,-1,-1,-1,84,-1,-1,-1
Marshall Islands,2009,29,20,-1,32,-1,48,-1,238,944,-1,-1,-1
"Congo, Republic",2009,308,77,4,99,17,1563,-1,-1,-1,43,293,49
Chile,2009,1585,284,70,252,135,2250,2240,152676,157291,-1,-1,-1
Puerto Rico,2009,-1,-1,-1,-1,-1,-1,-1,-1,3646,-1,-1,-1
Belgium,2009,673,26,3,161,24,686,764,281736,284285,-1,-1,-1
Thailand,2009,4962,304,25,485,80,10444,-1,87664,86764,-1,-1,-1
Haiti,2009,13290,2220,473,936,257,24280,23994,103601,92335,595,0,410
Iraq,2009,4197,291,16,232,17,12110,-1,3999,2639,545,18838,364
Hong Kong,2009,3329,58,9,196,16,2651,3389,-1,123392,-1,-1,-1
Sierra Leone,2009,1868,192,4,41,13,2687,-1,2711,1818,36,51,29
Georgia,2009,864,157,23,440,48,1578,-1,5196,4660,21,4,24
Gambia,2009,419,131,7,37,20,978,-1,2394,2042,49,10,49
Poland,2009,10604,571,135,1295,460,8754,8384,157116,142831,-1,-1,-1
Saint Kitts-Nevis,2009,389,45,8,41,4,310,-1,13243,11994,-1,-1,-1
Moldova,2009,1239,98,14,72,30,2295,-1,8369,7520,114,445,22
Morocco,2009,4556,232,48,206,47,5447,5235,21991,19288,4,-1,4
Croatia,2009,718,25,7,170,16,496,-1,26461,22220,-1,0,-1
French Polynesia,2009,12,-1,-1,-1,-1,30,-1,-1,18848,-1,-1,-1
Guinea-Bissau,2009,17,13,-1,-1,-1,20,-1,316,53,-1,-1,-1
Kiribati,2009,-1,-1,-1,68,-1,10,-1,1164,1372,-1,-1,-1
Switzerland,2009,529,19,-1,153,-1,798,1015,340943,392854,-1,-1,-1
Grenada,2009,683,63,21,58,8,748,-1,11069,9660,-1,-1,-1
Other Africa,2009,-1,-1,-1,-1,-1,-1,85215,-1,-1,-1,-1,-1
"Korea, North",2009,28,-1,-1,-1,-1,67,-1,34,28,-1,25,-1
Belize,2009,854,345,126,135,116,1041,1073,25867,27348,-1,-1,-1
Chad,2009,27,9,0,13,6,102,-1,541,561,37,6,40
Estonia,2009,209,32,8,90,18,282,-1,20437,19372,5,-1,8
Uruguay,2009,634,221,52,58,118,1775,1727,43515,44590,-1,-1,-1
Mexico,2009,111630,731218,99616,75151,177075,164920,164067,6601059,6585742,190,-1,65
Lebanon,2009,3787,216,35,296,109,3831,-1,26894,19822,37,-1,9
"Korea, South",2009,17576,580,129,2106,265,25859,-1,906006,778910,-1,-1,-1
"Virgin Islands, British",2009,-1,-1,-1,-1,-1,-1,-1,-1,41359,-1,-1,-1
Uzbekistan,2009,1513,198,5,48,84,5467,-1,5723,5028,99,152,65
Iceland,2009,75,6,-1,28,-1,131,-1,35330,32207,-1,-1,-1
Djibouti,2009,19,-1,-1,9,-1,54,-1,437,420,7,-1,-1
Bermuda,2009,80,20,9,122,6,108,-1,-1,44152,-1,-1,-1
Dominica,2009,672,57,18,78,17,484,-1,5855,8101,-1,-1,-1
Colombia,2009,16593,3468,1124,1918,1590,27849,27221,511071,473213,638,57,368
Reunion,2009,-1,-1,-1,-1,-1,-1,-1,-1,636,-1,-1,-1
Burundi,2009,90,13,-1,14,-1,1505,-1,960,676,21,762,15
Taiwan,2009,7606,61,14,459,71,8038,8105,272105,273211,-1,-1,-1
Nicaragua,2009,7445,2739,620,464,1552,4137,4029,53426,54968,20,-1,19
Barbados,2009,878,105,36,82,12,603,-1,57993,62348,-1,-1,-1
Madagascar,2009,49,-1,-1,8,-1,71,-1,1084,1110,0,-1,-1
Italy,2009,2552,205,61,1204,183,2892,3143,1036940,839317,-1,-1,-1
Curacao,2009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Bhutan,2009,17,-1,-1,-1,-1,594,-1,578,447,8,13452,-1
Sudan,2009,2855,202,10,70,9,3577,-1,2584,2125,73,683,40
Nepal,2009,1632,148,11,66,44,4514,-1,18003,15112,493,7,172
Malta,2009,72,-1,-1,10,-1,58,-1,5258,5434,-1,-1,-1
Comoros,2009,-1,-1,-1,-1,-1,-1,-1,92,77,-1,-1,-1
Maldives,2009,-1,-1,-1,125,-1,6,-1,343,326,-1,-1,-1
Antigua-Barbuda,2009,456,59,28,41,15,437,-1,18743,20420,-1,-1,-1
Suriname,2009,198,28,7,8,10,227,214,7851,9465,-1,-1,-1
Cayman Islands,2009,22,9,-1,21,-1,45,-1,-1,69384,-1,-1,-1
Anguilla,2009,29,-1,-1,4,-1,21,-1,-1,6192,-1,-1,-1
Other Europe,2009,-1,-1,-1,-1,-1,-1,27329,-1,-1,-1,-1,-1
Holy See,2009,-1,-1,-1,-1,-1,-1,-1,127,70,-1,-1,-1
Israel,2009,3410,345,50,873,363,5612,6208,363209,353145,17,-1,17
Venezuela,2009,4735,862,130,458,369,11154,11392,524246,552659,393,-1,192
Czechoslovakia,2009,503,24,5,136,43,865,1649,-1,-1,-1,-1,-1
All other countries,2009,48,81,34,27,51,36,-1,-1,-1,88,26,102
Papua New Guinea,2009,18,-1,-1,7,-1,19,-1,862,985,-1,-1,-1
Malawi,2009,58,10,-1,12,-1,164,-1,1850,1688,-1,-1,-1
Trinidad and Tobago,2009,5726,729,258,609,226,6256,-1,173660,170702,-1,-1,-1
Zimbabwe,2009,489,80,3,60,24,983,-1,7238,4733,154,10,69
Germany,2009,4564,228,53,1073,151,7583,8612,2023971,1866557,-1,-1,-1
Vanuatu,2009,-1,-1,-1,4,-1,-1,-1,201,311,-1,-1,-1
Denmark,2009,156,21,5,137,26,603,606,298098,275140,-1,-1,-1
Senegal,2009,640,157,24,170,64,1524,-1,9582,7975,23,-1,25
Kazakhstan,2009,917,101,9,34,25,1562,-1,13756,13020,26,52,20
Philippines,2009,38934,1080,269,20188,478,60029,58107,311907,270467,16,-1,13
Eritrea,2009,760,212,-1,45,-1,1928,-1,854,312,237,1571,198
Kyrgyzstan,2009,338,59,-1,11,-1,574,-1,2783,2443,31,46,7
Mayotte,2009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Montserrat,2009,59,9,-1,-1,-1,43,-1,-1,724,-1,-1,-1
New Caledonia,2009,-1,-1,-1,-1,-1,13,-1,-1,2067,-1,-1,-1
Macedonia,2009,741,62,11,66,38,1128,-1,7618,6603,4,-1,15
Paraguay,2009,310,47,4,46,43,530,551,15290,16492,-1,-1,-1
Latvia,2009,404,30,4,354,26,444,-1,15892,14308,-1,-1,-1
South Sudan,2009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Japan,2009,2192,68,12,671,75,7690,8218,3368590,3231509,-1,-1,-1
Syria,2009,2484,91,12,94,22,2442,4775,7575,5652,8,25,18
Other Asia,2009,-1,-1,-1,-1,-1,-1,112204,-1,-1,-1,-1,-1
Guadeloupe,2009,-1,-1,-1,-1,-1,-1,-1,-1,10677,-1,-1,-1
Sint Maarten,2009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Burma,2009,1447,36,-1,3867,-1,13621,-1,2937,2089,168,18202,108
Honduras,2009,4858,32901,6998,1310,20285,6404,6290,137923,139364,38,0,47
Equatorial Guinea,2009,-1,7,-1,-1,-1,32,-1,562,579,-1,9,-1
Egypt,2009,5224,313,36,534,121,8844,10810,49838,43065,308,7,174
Singapore,2009,403,21,8,146,15,832,-1,103762,123309,-1,-1,-1
Serbia,2009,15,6,0,0,0,0,-1,-1,-1,-1,0,-1
Botswana,2009,17,-1,-1,11,-1,55,-1,2349,2849,-1,-1,-1
United Kingdom,2009,10060,486,201,3129,518,15748,17417,4713284,4430949,-1,-1,-1
Christmas Island,2009,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,-1,-1
Yugoslavia,2009,-1,-1,-1,-1,-1,-1,5992,-1,-1,-1,-1,-1
Tunisia,2009,479,47,3,49,12,416,-1,6334,5412,-1,-1,-1
Greece,2009,1067,58,18,395,30,798,1076,75426,67984,-1,-1,0
Sri Lanka,2009,1367,135,4,462,96,2009,-1,16865,12298,126,33,112
French Guiana,2009,-1,-1,-1,-1,-1,-1,-1,-1,537,-1,-1,-1
Zambia,2009,289,63,7,16,9,704,-1,2944,2756,-1,-1,-1
Canada,2010,8539,1486,457,33148,883,13328,19491,1428931,1666498,-1,-1,5
East Timor,2010,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1
Sao Tome and Principe,2010,-1,-1,-1,-1,-1,10,-1,63,129,-1,-1,-1
Guernsey,2010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Turkmenistan,2010,138,29,-1,5,-1,224,-1,1077,997,11,-1,6
Other South America,2010,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1
Serbia and Montenegro,2010,2653,174,27,165,82,2196,-1,1151,869,18,-1,98
Unknown,2010,326,962,19,281,40,1330,-1,561254,993187,53,1053,92
Lithuania,2010,843,81,17,685,49,985,-1,21595,13369,-1,-1,-1
Cambodia,2010,3756,384,25,52,18,2986,-1,3660,3742,8,9,9
Ethiopia,2010,8903,274,30,270,49,14266,13853,12321,10349,682,668,359
Aruba,2010,27,-1,-1,-1,-1,49,-1,-1,22366,-1,-1,-1
Swaziland,2010,8,-1,-1,5,-1,22,-1,678,928,-1,-1,-1
Argentina,2010,3140,431,121,210,230,4399,4312,482637,496355,-1,-1,8
Bolivia,2010,1185,307,67,178,148,2253,2211,44761,42719,15,-1,-1
Cameroon,2010,1519,152,19,102,52,4161,-1,9832,6645,185,6,161
Burkina Faso,2010,112,29,3,22,5,377,-1,3004,2328,41,-1,48
Ghana,2010,4211,414,65,279,134,7429,-1,24926,20996,6,-1,5
Saudi Arabia,2010,739,148,11,232,27,1263,-1,91934,94186,16,-1,-1
Saint Helena,2010,-1,-1,-1,-1,-1,-1,-1,-1,25,-1,-1,-1
Cape Verde,2010,675,118,36,74,11,1668,-1,2727,2782,-1,-1,-1
Northern Mariana Islands,2010,-1,-1,-1,-1,-1,-1,-1,-1,104,-1,-1,-1
Slovenia,2010,64,9,3,33,7,74,-1,23539,21515,-1,-1,-1
Guatemala,2010,5375,39050,9432,1767,20277,10467,10263,213056,223093,292,-1,131
Guinea,2010,418,154,6,40,20,1379,-1,2870,1913,126,-1,159
Jordan,2010,2436,368,58,230,79,3868,9327,30200,22958,7,7,15
Saint Barthelemy,2010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cocos (Keeling) Island,2010,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1
Spain,2010,1115,99,30,689,107,1684,2040,823199,741839,-1,-1,-1
Liberia,2010,3360,309,26,69,21,4837,2924,2075,2024,38,244,18
Netherlands,2010,56,9,27,14,68,77,1520,764482,42717,-1,-1,-1
Jamaica,2010,12070,3064,1169,1229,312,19825,19439,240304,230147,49,-1,5
Oman,2010,30,-1,-1,-1,-1,63,-1,3257,5933,-1,-1,-1
Tanzania,2010,466,82,14,326,17,1850,-1,7277,6900,7,-1,-1
Martinique,2010,-1,-1,-1,-1,-1,-1,-1,-1,9695,-1,-1,-1
Bonaire,2010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Gabon,2010,43,28,-1,9,-1,138,-1,2452,2168,-1,-1,-1
Niue,2010,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,0
Monaco,2010,-1,-1,-1,-1,-1,12,-1,1274,6301,-1,-1,-1
Wallis and Futuna,2010,-1,-1,-1,-1,-1,-1,-1,-1,67,-1,-1,-1
New Zealand,2010,495,55,17,171,18,919,1046,233987,208729,-1,-1,-1
Yemen,2010,1186,130,10,61,30,3591,-1,2223,1577,44,15,7
Jersey,2010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Pakistan,2010,11601,612,78,840,253,18258,-1,63182,47749,201,59,95
Albania,2010,5088,321,51,92,187,4711,-1,8921,6500,26,-1,103
Samoa,2010,154,26,-1,36,-1,219,-1,2425,1730,-1,-1,-1
"Micronesia, Federated States",2010,84,110,60,16,4,10,-1,189,1724,-1,-1,-1
Macau,2010,94,5,-1,3,-1,143,-1,-1,3877,-1,-1,-1
Norfolk Island,2010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Australia,2010,1202,76,30,553,39,2512,3077,1037672,996293,-1,-1,-1
Guam,2010,-1,-1,-1,-1,-1,-1,-1,-1,5736,-1,-1,-1
Kosovo,2010,590,24,8,0,14,355,-1,-1,-1,23,-1,5
India,2010,61142,2175,177,6577,782,69162,66185,1140913,886979,102,-1,206
Azerbaijan,2010,1233,30,-1,32,-1,781,-1,5596,5296,21,18,9
Namibia,2010,38,-1,-1,-1,-1,60,-1,1714,1899,-1,-1,-1
Other America,2010,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1
Lesotho,2010,7,-1,-1,-1,-1,23,-1,509,473,-1,-1,-1
Congo (Brazzaville),2010,-1,-1,-1,-1,-1,-1,-1,2806,2583,-1,-1,-1
Saint Vincent and the Grenadines,2010,375,57,18,103,8,576,-1,14271,9706,-1,-1,-1
United Arab Emirates,2010,404,15,-1,21,-1,779,-1,16889,62185,-1,-1,-1
Kenya,2010,3043,716,56,161,115,7421,-1,21183,18749,179,0,75
Tajikistan,2010,178,80,-1,5,-1,299,-1,2037,1930,23,-1,9
Greenland,2010,-1,-1,-1,-1,-1,-1,-1,-1,393,-1,-1,-1
Turkey,2010,3213,326,51,1934,127,4483,7435,148096,128746,47,-1,6
Afghanistan,2010,2230,92,5,120,12,2017,-1,2589,2266,113,515,5
Bangladesh,2010,6979,325,24,332,72,14819,-1,18034,14045,35,-1,35
Andorra,2010,-1,-1,-1,-1,-1,-1,-1,1152,1810,-1,-1,-1
Mauritania,2010,281,81,0,24,19,495,-1,1130,956,35,74,39
Solomon Islands,2010,-1,-1,-1,-1,-1,6,-1,378,357,-1,-1,-1
Turks and Caicos Islands,2010,20,19,6,22,5,29,-1,-1,16367,-1,-1,-1
Saint Lucia,2010,554,82,13,65,22,872,-1,20100,18741,-1,-1,-1
Soviet Union (former),2010,2954,91,-1,163,-1,4978,-1,-1,-1,-1,-1,168
Cyprus,2010,118,-1,-1,15,-1,122,-1,10294,11506,-1,-1,-1
Mongolia,2010,157,124,17,54,36,594,-1,9885,8734,103,-1,51
France,2010,2263,151,41,1417,153,3919,4339,1696767,1507886,-1,-1,-1
Rwanda,2010,278,12,-1,18,-1,489,-1,3132,2551,96,230,21
Slovakia,2010,485,51,19,118,48,538,-1,39776,34847,-1,-1,-1
Somalia,2010,5728,277,9,412,30,4558,-1,279,87,61,4884,188
Peru,2010,8551,1729,419,805,689,14247,14063,223750,211619,21,-1,23
Laos,2010,2743,703,-1,18,-1,1200,-1,1514,1498,17,36,6
Nauru,2010,-1,-1,-1,-1,-1,-1,-1,102,100,-1,-1,-1
