"Utility.Number","Utility.Name","Utility.State","Utility.Type","Demand.Summer Peak","Demand.Winter Peak","Sources.Generation","Sources.Purchased","Sources.Other","Sources.Total","Uses.Retail","Uses.Resale","Uses.No Charge","Uses.Consumed","Uses.Losses","Uses.Total","Revenues.Retail","Revenue.Delivery","Revenue.Resale","Revenue.Adjustments","Revenue.Transmission","Revenue.Other","Revenue.Total","Retail.Residential.Revenue","Retail.Residential.Sales","Retail.Residential.Customers","Retail.Commercial.Revenue","Retail.Commercial.Sales","Retail.Commercial.Customers","Retail.Industrial.Revenue","Retail.Industrial.Sales","Retail.Industrial.Customers","Retail.Transportation.Revenue","Retail.Transportation.Sales","Retail.Transportation.Customers","Retail.Total.Revenue","Retail.Total.Sales","Retail.Total.Customers"
"19446","Duke Energy Kentucky, Inc.","OH","Investor Owned","805.0","683.0","4282897.0","952209.0","0.0","5235106.0","3957490.0","950582.0","0.0","684.0","326350.0","5235106.0","300925.5","0.0","26743.0","-200.0","2823.0","4616.0","334907.5","121488.4","1406689.0","125795.0","128946.6","1749046.0","15113.0","50490.5","801755.0","365.0","0.0","0.0","0.0","300925.5","3957490.0","141273.0"
"19454","City of Unalaska - (AK)","AK","Municipal","12.4","10.9","58739.0","0.0","0.0","58739.0","56862.0","0.0","0.0","0.0","1877.0","58739.0","17937.1","0.0","0.0","0.0","0.0","0.0","17937.1","1522.6","3873.0","735.0","3212.8","9335.0","233.0","13201.7","43654.0","19.0","0.0","0.0","0.0","17937.1","56862.0","987.0"
"19490","United Electric Coop Service Inc - (TX)","TX","Cooperative","475.4","595.6","0.0","2164438.0","0.0","2164438.0","2075632.0","0.0","0.0","2583.0","86223.0","2164438.0","170836.2","0.0","0.0","0.0","0.0","1571.7","172407.9","100272.5","1066718.0","69967.0","38964.0","464484.0","12769.0","31599.7","544430.0","77.0","0.0","0.0","0.0","170836.2","2075632.0","82813.0"
"19493","Union County Electric Coop Inc","SD","Cooperative","5.7","6.2","0.0","34320.0","0.0","34320.0","31931.0","0.0","0.0","0.0","2389.0","34320.0","4160.0","0.0","0.0","0.0","0.0","34.0","4194.0","3012.0","22207.0","1311.0","656.0","5989.0","85.0","492.0","3735.0","215.0","0.0","0.0","0.0","4160.0","31931.0","1611.0"
"19497","United Illuminating Co","CT","Investor Owned","1193.0","980.0","0.0","1834602.0","0.0","1834602.0","1735379.0","0.0","0.0","0.0","99223.0","1834602.0","378017.0","340874.0","0.0","0.0","164219.0","38071.0","921181.0","428537.0","2115770.0","300557.0","248748.0","2520780.0","31716.0","39782.0","455299.0","1185.0","1824.0","26511.0","2.0","718891.0","5118360.0","333460.0"
"19499","United Power, Inc","CO","Cooperative","446.6","340.0","0.0","2258015.0","0.0","2258015.0","2182274.0","0.0","73353.0","2388.0","0.0","2258015.0","225677.0","0.0","0.0","1728.0","0.0","0.0","227405.0","95383.0","764253.0","73033.0","58592.0","529435.0","9577.0","71702.0","888586.0","713.0","0.0","0.0","0.0","225677.0","2182274.0","83323.0"
"19501","Union Rural Electric Coop, Inc","OH","Cooperative","104.2","85.3","0.0","528569.0","0.0","528569.0","519678.0","0.0","572.0","0.0","8319.0","528569.0","53509.2","0.0","0.0","0.0","0.0","262.9","53772.1","18496.9","131487.0","9507.0","9709.9","86282.0","343.0","25302.4","301909.0","7.0","0.0","0.0","0.0","53509.2","519678.0","9857.0"
"19502","United Electric Co-op, Inc - (ID)","ID","Cooperative","59.5","53.4","0.0","301826.0","1526.0","303352.0","288917.0","0.0","0.0","0.0","14435.0","303352.0","17162.0","0.0","0.0","0.0","35.0","767.0","17964.0","6580.0","93674.0","4245.0","3839.0","64039.0","1021.0","6743.0","131204.0","1106.0","0.0","0.0","0.0","17162.0","288917.0","6372.0"
"19545","Black Hills Power, Inc. d/b/a","SD","Investor Owned","447.0","402.0","1581915.0","1605501.0","-65816.0","3121600.0","1759765.0","1232621.0","0.0","63398.0","65816.0","3121600.0","206466.0","0.0","44734.0","-1514.0","28910.0","9051.0","287647.0","72764.40000000001","526729.0","58474.0","100238.1","802735.0","13682.0","33463.5","430301.0","21.0","0.0","0.0","0.0","206466.0","1759765.0","72177.0"
"19547","Hawaiian Electric Co Inc","HI","Investor Owned","1165.0","1068.0","3451293.0","3403396.0","0.0","6854689.0","6548697.0","0.0","0.0","14977.0","291015.0","6854689.0","1592016.0","0.0","0.0","0.0","0.0","5601.9","1597617.9","445453.4","1578773.0","271065.0","536822.0","2146105.0","33453.0","609740.6","2823819.0","430.0","0.0","0.0","0.0","1592016.0","6548697.0","304948.0"
"19558","Homer Electric Assn Inc","AK","Cooperative","70.1","78.2","32.0","510805.0","0.0","510837.0","479189.0","22.0","0.0","2178.0","29448.0","510837.0","98775.2","0.0","0.4","0.0","0.0","729.0","99504.6","45235.8","173211.0","27374.0","38040.7","166481.0","4071.0","15498.7","139497.0","25.0","0.0","0.0","0.0","98775.2","479189.0","31470.0"
"19574","Upper Cumberland E M C","TN","Cooperative","212.9","275.6","0.0","1037736.0","0.0","1037736.0","978047.0","0.0","0.0","1285.0","58404.0","1037736.0","104600.0","0.0","0.0","0.0","0.0","2413.8","107013.8","63253.0","570061.0","41882.0","32694.0","281716.0","7703.0","8653.0","126270.0","9.0","0.0","0.0","0.0","104600.0","978047.0","49594.0"
"19578","Upper Peninsula Power Company","MI","Investor Owned","134.0","128.0","149260.0","641484.0","0.0","790744.0","730716.0","13266.0","0.0","2705.0","44057.0","790744.0","107997.7","1079.1","2642.0","5999.0","0.0","1866.0","119583.8","58969.0","242402.0","55342.0","27163.600000000002","164258.0","7571.0","22944.2","345574.0","21.0","0.0","0.0","0.0","109076.8","752234.0","62934.0"
"19579","Upshur Rural Elec Coop Corp","TX","Cooperative","193.0","272.0","0.0","874212.0","0.0","874212.0","816700.0","0.0","0.0","0.0","57512.0","874212.0","83800.0","0.0","0.0","0.0","0.0","1303.0","85103.0","60500.0","561880.0","40240.0","16488.0","160529.0","5734.0","6812.0","94291.0","14.0","0.0","0.0","0.0","83800.0","816700.0","45988.0"
"19581","Upson Elec Member Corp","GA","Cooperative","31.0","37.0","0.0","131648.0","0.0","131648.0","127448.0","0.0","198.0","0.0","4002.0","131648.0","13861.0","0.0","0.0","0.0","0.0","718.0","14579.0","12179.0","107716.0","8321.0","1254.0","14607.0","778.0","428.0","5125.0","3.0","0.0","0.0","0.0","13861.0","127448.0","9102.0"
"19603","USBIA-Mission Valley Power","MT","Federal","74.9","104.1","0.0","439014.0","0.0","439014.0","388011.0","0.0","0.0","2661.0","48342.0","439014.0","25096.0","0.0","0.0","0.0","6303.0","0.0","31399.0","16112.0","232883.0","14903.0","7854.0","132582.0","5347.0","1130.0","22546.0","1040.0","0.0","0.0","0.0","25096.0","388011.0","21290.0"
"19604","USBIA-San Carlos Project","AZ","Federal","81.1","53.6","0.0","337851.0","0.0","337851.0","315829.0","0.0","0.0","0.0","22022.0","337851.0","34260.0","0.0","0.0","0.0","0.0","8494.0","42754.0","14735.0","109212.0","10629.0","14738.0","155048.0","1747.0","4787.0","51569.0","4.0","0.0","0.0","0.0","34260.0","315829.0","12380.0"
"19667","Utilities Dist-Western IN REMC","IN","Cooperative","77.9","76.0","0.0","317989.0","0.0","317989.0","298500.0","0.0","0.0","572.0","18917.0","317989.0","43386.0","0.0","0.0","0.0","0.0","358.0","43744.0","34715.0","223046.0","17916.0","5201.0","37712.0","1018.0","3470.0","37742.0","19.0","0.0","0.0","0.0","43386.0","298500.0","18953.0"
"19677","City of Valentine - (NE)","NE","Municipal","9.1","13.8","0.0","49056.0","0.0","49056.0","46771.0","0.0","0.0","0.0","2285.0","49056.0","4506.4","0.0","0.0","0.0","0.0","0.0","4506.4","2128.2","23086.0","1659.0","2378.2","23685.0","503.0","0.0","0.0","0.0","0.0","0.0","0.0","4506.4","46771.0","2162.0"
"19687","City of Valley City","ND","Municipal","18.0","23.1","0.0","108884.0","0.0","108884.0","105693.0","0.0","0.0","0.0","3191.0","108884.0","7624.0","0.0","0.0","0.0","0.0","27.0","7651.0","3191.0","45132.0","3174.0","3936.0","54688.0","807.0","497.0","5873.0","1.0","0.0","0.0","0.0","7624.0","105693.0","3982.0"
"19728","UNS Electric, Inc","AZ","Investor Owned","370.0","256.0","652183.0","1364009.0","21413.0","2037605.0","1659423.0","257376.0","0.0","693.0","120113.0","2037605.0","160101.5","0.0","9636.8","0.0","0.3","13064.2","182802.8","85666.8","866216.0","84590.0","64752.2","657106.0","11571.0","9682.5","136101.0","7.0","0.0","0.0","0.0","160101.5","1659423.0","96168.0"
"19784","Vera Irrigation District #15","WA","Political Subdivision","44.3","45.7","0.0","239033.0","0.0","239033.0","230996.0","0.0","0.0","0.0","8037.0","239033.0","17032.0","0.0","0.0","0.0","0.0","317.0","17349.0","10990.0","149865.0","10453.0","6042.0","81131.0","1170.0","0.0","0.0","0.0","0.0","0.0","0.0","17032.0","230996.0","11623.0"
"19785","Verdigris Valley Elec Coop Inc","OK","Cooperative","181.8","152.8","0.0","666222.0","0.0","666222.0","617314.0","0.0","0.0","683.0","48225.0","666222.0","66779.4","0.0","0.0","0.0","0.0","0.0","66779.4","54301.9","500214.0","31964.0","5502.8","44713.0","3872.0","6974.7","72387.0","657.0","0.0","0.0","0.0","66779.4","617314.0","36493.0"
"19788","City of Vermillion - (SD)","SD","Municipal","16.3","10.9","0.0","68825.0","0.0","68825.0","65189.0","0.0","0.0","0.0","3636.0","68825.0","6481.0","0.0","0.0","0.0","702.0","68.0","7251.0","3448.0","30685.0","4151.0","3033.0","34504.0","513.0","0.0","0.0","0.0","0.0","0.0","0.0","6481.0","65189.0","4664.0"
"19790","Verendrye Electric Coop Inc","ND","Cooperative","82.8","119.9","0.0","601642.0","0.0","601642.0","583110.0","0.0","0.0","1050.0","17482.0","601642.0","50473.1","0.0","0.0","0.0","0.0","154.8","50627.9","21221.1","209885.0","13896.0","14727.5","151626.0","2238.0","14524.5","221599.0","67.0","0.0","0.0","0.0","50473.1","583110.0","16201.0"
"19791","Vermont Electric Cooperative, Inc.","VT","Cooperative","73.2","85.4","0.0","540700.0","0.0","540700.0","443818.0","62878.0","0.0","350.0","33654.0","540700.0","72621.4","0.0","1742.0","0.0","1345.1","6281.1","81989.6","41467.3","215435.0","34519.0","20316.3","128746.0","4536.0","10837.8","99637.0","15.0","0.0","0.0","0.0","72621.4","443818.0","39070.0"
"19798","City of Vernon","CA","Municipal","184.1","174.6","2265.0","1126307.0","0.0","1128572.0","1078536.0","0.0","0.0","0.0","50036.0","1128572.0","161302.5","0.0","0.0","0.0","0.0","0.0","161302.5","35.8","302.0","73.0","64681.4","382911.0","1303.0","96585.3","695323.0","534.0","0.0","0.0","0.0","161302.5","1078536.0","1910.0"
"19804","City of Vero Beach - (FL)","FL","Municipal","157.0","125.0","0.0","775556.0","-14322.0","761234.0","728176.0","0.0","0.0","0.0","33058.0","761234.0","86720.1","0.0","0.0","0.0","0.0","0.0","86720.1","45927.2","368129.0","29266.0","39177.9","345495.0","6292.0","1615.0","14552.0","2.0","0.0","0.0","0.0","86720.1","728176.0","35560.0"
"19806","Victoria Electric Coop, Inc","TX","Cooperative","111.8","124.6","0.0","473659.0","0.0","473659.0","446530.0","0.0","0.0","0.0","27129.0","473659.0","45562.6","0.0","0.0","0.0","0.0","1600.1","47162.7","30359.4","276511.0","19608.0","4622.8","41676.0","2754.0","10580.4","128343.0","340.0","0.0","0.0","0.0","45562.6","446530.0","22702.0"
"19813","Vernon Electric Coop","WI","Cooperative","31.9","30.2","0.0","154964.0","0.0","154964.0","146492.0","0.0","0.0","423.0","8049.0","154964.0","20034.0","0.0","0.0","0.0","0.0","98.0","20132.0","17279.0","119440.0","10622.0","2755.0","27052.0","528.0","0.0","0.0","0.0","0.0","0.0","0.0","20034.0","146492.0","11150.0"
"19820","Victory Electric Coop Assn Inc","KS","Cooperative","152.4","102.7","0.0","713541.0","0.0","713541.0","690158.0","0.0","0.0","0.0","23383.0","713541.0","68872.8","0.0","0.0","0.0","0.0","1246.8","70119.6","17461.8","133578.0","13532.0","27329.3","240812.0","3963.0","24081.7","315768.0","2159.0","0.0","0.0","0.0","68872.8","690158.0","19654.0"
"19840","Valley Electric Assn, Inc","NV","Cooperative","133.0","117.0","0.0","560111.0","9986.0","570097.0","537100.0","0.0","0.0","2317.0","30680.0","570097.0","58733.8","0.0","0.0","0.0","16906.0","415.2","76055.0","33932.6","274422.0","19308.0","21596.5","229251.0","2369.0","3204.7","33427.0","223.0","0.0","0.0","0.0","58733.8","537100.0","21900.0"
"19856","City of Vineland - (NJ)","NJ","Municipal","146.4","100.6","110193.0","560899.0","0.0","671092.0","640799.0","0.0","52.0","878.0","29363.0","671092.0","85361.0","0.0","0.0","0.0","0.0","1257.0","86618.0","30045.0","204571.0","21949.0","28298.0","200721.0","3172.0","27018.0","235507.0","63.0","0.0","0.0","0.0","85361.0","640799.0","25184.0"
"19865","City of Vinton - (IA)","IA","Municipal","10.6","7.0","-139.0","41750.0","0.0","41611.0","38112.0","747.0","0.0","1041.0","1711.0","41611.0","4283.0","0.0","27.9","0.0","0.0","310.2","4621.1","2152.8","17527.0","2128.0","984.0","9375.0","359.0","1146.2","11210.0","20.0","0.0","0.0","0.0","4283.0","38112.0","2507.0"
"19869","Vinton Public Power Authority","LA","Political Subdivision","359.8","338.0","0.0","2579823.0","0.0","2579823.0","2542577.0","37246.0","0.0","0.0","0.0","2579823.0","137502.5","0.0","2766.0","0.0","0.0","0.0","140268.5","0.0","0.0","0.0","0.0","0.0","0.0","137502.5","2542577.0","3.0","0.0","0.0","0.0","137502.5","2542577.0","3.0"
"19876","Virginia Electric & Power Co","VA","Investor Owned","16350.0","16618.0","74067743.0","12077869.0","0.0","86145612.0","80665256.0","4173905.0","0.0","142488.0","1033235.0","86014884.0","7196289.6","696.2","192818.0","457.1","152243.7","-125890.9","7416613.7","3406942.5","29580835.0","2298895.0","3275514.0000000005","42675087.0","275136.0","500098.6","8362137.0","648.0","14430.7","177947.0","1.0","7196985.8","80796006.0","2574680.0"
"19882","Virginia Tech Electric Service","VA","State","57.0","52.6","0.0","350872.0","0.0","350872.0","340892.0","0.0","0.0","0.0","9980.0","350872.0","32524.1","0.0","0.0","0.0","0.0","109.9","32634.0","6040.7","51900.0","5294.0","25639.6","278397.0","1128.0","843.8","10595.0","5.0","0.0","0.0","0.0","32524.1","340892.0","6427.0"
"19883","City of Virginia - (MN)","MN","Municipal","20.7","21.3","128119.0","121686.0","0.0","249805.0","108267.0","134561.0","1896.0","0.0","5081.0","249805.0","13382.3","0.0","15332.7","0.0","0.0","215.1","28930.1","4160.3","33711.0","4137.0","8099.5","58348.0","1048.0","1122.5","16208.0","1.0","0.0","0.0","0.0","13382.3","108267.0","5186.0"
"19896","City of Volga - (SD)","SD","Municipal","8.0","8.0","0.0","55399.0","0.0","55399.0","54091.0","0.0","0.0","1308.0","0.0","55399.0","4918.0","0.0","0.0","0.0","0.0","295.4","5213.4","1248.0","10202.0","945.0","168.0","1342.0","123.0","3502.0","42547.0","32.0","0.0","0.0","0.0","4918.0","54091.0","1100.0"
"19898","Volunteer Electric Coop","TN","Cooperative","486.4","621.8","0.0","2299110.0","0.0","2299110.0","2161030.0","0.0","0.0","2007.0","136073.0","2299110.0","226202.0","0.0","0.0","0.0","0.0","6204.2","232406.2","143629.0","1311200.0","96151.0","67344.0","606416.0","19301.0","15229.0","243414.0","13.0","0.0","0.0","0.0","226202.0","2161030.0","115464.0"
"19947","City of Wadena - (MN)","MN","Municipal","11.8","13.6","0.0","70679.0","0.0","70679.0","67067.0","0.0","986.0","0.0","2626.0","70679.0","5200.6","0.0","0.0","0.0","0.0","75.6","5276.2","1915.1","20782.0","1969.0","537.6","6384.0","352.0","2747.9","39901.0","89.0","0.0","0.0","0.0","5200.6","67067.0","2410.0"
"19951","City of Wadsworth - (OH)","OH","Municipal","62.4","44.3","0.0","301540.0","0.0","301540.0","278922.0","0.0","1430.0","21188.0","0.0","301540.0","31240.0","0.0","0.0","0.0","0.0","0.0","31240.0","13481.0","107452.0","11895.0","8612.0","78460.0","1479.0","9147.0","93010.0","139.0","0.0","0.0","0.0","31240.0","278922.0","13513.0"
"19968","City of Wahoo - (NE)","NE","Municipal","15.0","14.0","55.0","73312.0","0.0","73367.0","67245.0","2378.0","0.0","0.0","3744.0","73367.0","5147.0","0.0","177.0","0.0","0.0","0.0","5324.0","1930.0","22188.0","1887.0","2207.0","30119.0","478.0","1010.0","14938.0","4.0","0.0","0.0","0.0","5147.0","67245.0","2369.0"
"19974","Town of Wake Forest - (NC)","NC","Municipal","40.4","30.9","0.0","162750.0","0.0","162750.0","152840.0","0.0","0.0","0.0","9910.0","162750.0","19065.9","0.0","0.0","0.0","0.0","137.8","19203.7","9234.5","63909.0","5148.0","9831.4","88931.0","935.0","0.0","0.0","0.0","0.0","0.0","0.0","19065.9","152840.0","6083.0"
"19979","Town of Wakefield - (MA)","MA","Municipal","44.5","34.6","0.0","190423.0","0.0","190423.0","182764.0","0.0","0.0","0.0","7659.0","190423.0","26812.0","0.0","0.0","159.0","0.0","106.0","27077.0","12070.0","80250.0","11106.0","3652.0","23957.0","1700.0","11090.0","78557.0","249.0","0.0","0.0","0.0","26812.0","182764.0","13055.0"
"19980","City of Wakefield - (NE)","NE","Municipal","7.6","4.9","21.0","49431.0","0.0","49452.0","48796.0","0.0","656.0","0.0","0.0","49452.0","3683.0","0.0","0.0","0.0","0.0","0.0","3683.0","510.0","4969.0","566.0","392.0","4224.0","107.0","2781.0","39603.0","1.0","0.0","0.0","0.0","3683.0","48796.0","674.0"
"19981","Wake Electric Membership Corp","NC","Cooperative","208.7","206.7","0.0","780355.0","0.0","780355.0","752262.0","0.0","0.0","862.0","27231.0","780355.0","87618.0","0.0","0.0","0.0","0.0","864.0","88482.0","72715.0","578868.0","40963.0","11613.0","106752.0","2356.0","3290.0","66642.0","4.0","0.0","0.0","0.0","87618.0","752262.0","43323.0"
"20038","Town of Wallingford - (CT)","CT","Municipal","126.6","97.0","0.0","596503.0","0.0","596503.0","581702.0","0.0","0.0","1090.0","13711.0","596503.0","69312.8","0.0","0.0","0.0","0.0","613.5","69926.3","27987.9","206968.0","21264.0","27997.6","233872.0","3633.0","13327.3","140862.0","26.0","0.0","0.0","0.0","69312.8","581702.0","24923.0"
"20065","Walton Electric Member Corp","GA","Cooperative","646.5","528.7","0.0","2550822.0","0.0","2550822.0","2442111.0","0.0","0.0","3149.0","105562.0","2550822.0","267369.6","0.0","0.0","0.0","0.0","7610.5","274980.1","191644.0","1693836.0","117550.0","57434.7","517372.0","9577.0","18290.9","230903.0","62.0","0.0","0.0","0.0","267369.6","2442111.0","127189.0"
"20069","City of Wamego - (KS)","KS","Municipal","13.8","7.6","-676.0","50501.0","0.0","49825.0","45089.0","0.0","1128.0","0.0","3608.0","49825.0","4788.0","0.0","0.0","0.0","0.0","436.0","5224.0","2332.0","19324.0","2071.0","1452.0","14210.0","261.0","1004.0","11555.0","26.0","0.0","0.0","0.0","4788.0","45089.0","2358.0"
"20077","City of Wapakoneta - (OH)","OH","Municipal","33.3","36.9","0.0","192538.0","0.0","192538.0","183089.0","0.0","9449.0","0.0","0.0","192538.0","17074.0","0.0","0.0","0.0","0.0","0.0","17074.0","4916.0","46367.0","4777.0","5316.0","46863.0","623.0","6842.0","89859.0","12.0","0.0","0.0","0.0","17074.0","183089.0","5412.0"
"20130","Warren Rural Elec Coop Corp","KY","Cooperative","401.2","403.5","0.0","2073759.0","0.0","2073759.0","1977410.0","0.0","0.0","511.0","95838.0","2073759.0","179196.0","0.0","0.0","0.0","0.0","3797.2","182993.2","85975.0","801804.0","53140.0","44659.0","393181.0","11713.0","48562.0","782425.0","42.0","0.0","0.0","0.0","179196.0","1977410.0","64895.0"
"20134","City of Warroad","MN","Municipal","11.1","10.8","0.0","57605.0","0.0","57605.0","56313.0","0.0","0.0","0.0","1292.0","57605.0","4897.6","0.0","0.0","0.0","0.0","0.0","4897.6","883.8","7004.0","772.0","1164.1","10865.0","140.0","2849.7","38444.0","4.0","0.0","0.0","0.0","4897.6","56313.0","916.0"
"20135","City of Washington - (UT)","UT","Municipal","36.5","14.6","32.0","121630.0","0.0","121662.0","121662.0","0.0","0.0","0.0","0.0","121662.0","12273.6","0.0","0.0","0.0","0.0","0.0","12273.6","7472.6","75303.0","6851.0","4781.0","46130.0","458.0","20.0","229.0","1.0","0.0","0.0","0.0","12273.6","121662.0","7310.0"
"20136","City of Waseca - (MN)","MN","Municipal","14.8","9.3","0.0","60541.0","0.0","60541.0","57744.0","0.0","0.0","0.0","2797.0","60541.0","6895.0","0.0","0.0","0.0","0.0","118.0","7013.0","3334.0","25566.0","3648.0","3561.0","32178.0","527.0","0.0","0.0","0.0","0.0","0.0","0.0","6895.0","57744.0","4175.0"
"20138","Wasco Electric Coop, Inc","OR","Cooperative","23.2","31.1","0.0","118520.0","0.0","118520.0","111310.0","0.0","49.0","0.0","7161.0","118520.0","11262.0","0.0","0.0","0.0","0.0","686.0","11948.0","6106.0","55855.0","3792.0","1994.0","17884.0","561.0","3162.0","37571.0","342.0","0.0","0.0","0.0","11262.0","111310.0","4695.0"
"20139","City of Washington - (IN)","IN","Municipal","40.5","31.5","0.0","178682.0","0.0","178682.0","174272.0","0.0","0.0","0.0","4410.0","178682.0","16956.0","0.0","0.0","0.0","0.0","332.0","17288.0","7280.0","69497.0","6405.0","7714.0","80759.0","1116.0","1962.0","24016.0","1.0","0.0","0.0","0.0","16956.0","174272.0","7522.0"
"20140","City of Washington - (GA)","GA","Municipal","16.6","16.0","0.0","94649.0","0.0","94649.0","91230.0","0.0","0.0","0.0","3419.0","94649.0","10007.0","0.0","0.0","0.0","0.0","0.0","10007.0","2868.0","21502.0","2057.0","2858.0","20327.0","299.0","4281.0","49401.0","5.0","0.0","0.0","0.0","10007.0","91230.0","2361.0"
