"Utility.Number","Utility.Name","Utility.State","Utility.Type","Demand.Summer Peak","Demand.Winter Peak","Sources.Generation","Sources.Purchased","Sources.Other","Sources.Total","Uses.Retail","Uses.Resale","Uses.No Charge","Uses.Consumed","Uses.Losses","Uses.Total","Revenues.Retail","Revenue.Delivery","Revenue.Resale","Revenue.Adjustments","Revenue.Transmission","Revenue.Other","Revenue.Total","Retail.Residential.Revenue","Retail.Residential.Sales","Retail.Residential.Customers","Retail.Commercial.Revenue","Retail.Commercial.Sales","Retail.Commercial.Customers","Retail.Industrial.Revenue","Retail.Industrial.Sales","Retail.Industrial.Customers","Retail.Transportation.Revenue","Retail.Transportation.Sales","Retail.Transportation.Customers","Retail.Total.Revenue","Retail.Total.Sales","Retail.Total.Customers"
"1009","City of Austin - (MN)","MN","Municipal","66.4","49.1","0.0","342558.0","0.0","342558.0","335917.0","0.0","0.0","0.0","6641.0","342558.0","35895.2","0.0","0.0","0.0","0.0","697.1","36592.3","10523.5","75834.0","10468.0","14442.0","131572.0","1710.0","10929.7","128511.0","1.0","0.0","0.0","0.0","35895.2","335917.0","12179.0"
"1015","Austin Energy","TX","Municipal","2654.0","2123.0","9408274.0","5120522.0","192308.0","14721104.0","12905561.0","1071191.0","0.0","0.0","744352.0","14721104.0","1179480.0","0.0","37391.5","0.0","78528.2","0.0","1295399.7","461460.3","4314170.0","424554.0","543609.9","5748031.0","51086.0","174409.8","2843360.0","104.0","0.0","0.0","0.0","1179480.0","12905561.0","475744.0"
"1024","City of Ava - (MO)","MO","Municipal","14.0","11.0","0.0","65800.0","0.0","65800.0","61245.0","0.0","1823.0","0.0","2732.0","65800.0","3031.0","0.0","0.0","0.0","0.0","0.0","3031.0","829.0","10925.0","1198.0","315.0","4336.0","297.0","1887.0","45984.0","49.0","0.0","0.0","0.0","3031.0","61245.0","1544.0"
"1036","Town of Ayden - (NC)","NC","Municipal","20.2","22.6","0.0","105174.0","0.0","105174.0","101787.0","0.0","1386.0","0.0","2001.0","105174.0","10924.0","0.0","0.0","0.0","0.0","406.3","11330.3","5305.7","43798.0","3592.0","3089.7","26713.0","478.0","2528.6","31276.0","1.0","0.0","0.0","0.0","10924.0","101787.0","4071.0"
"1050","City of Azusa","CA","Municipal","62.4","41.1","0.0","343640.0","-19055.0","324585.0","255975.0","59692.0","0.0","0.0","8918.0","324585.0","36845.0","0.0","4017.0","0.0","0.0","542.0","41404.0","11498.0","86287.0","14667.0","15201.0","82792.0","1854.0","10146.0","86896.0","34.0","0.0","0.0","0.0","36845.0","255975.0","16555.0"
"1062","BARC Electric Coop Inc","VA","Cooperative","31.5","47.6","127.0","187870.0","0.0","187997.0","173401.0","0.0","0.0","1458.0","13138.0","187997.0","21170.0","0.0","0.0","0.0","0.0","540.0","21710.0","15561.8","121043.0","11944.0","5608.2","52358.0","779.0","0.0","0.0","0.0","0.0","0.0","0.0","21170.0","173401.0","12723.0"
"1101","Bagley Public Utilities Comm","MN","Municipal","4.8","4.9","0.0","26740.0","0.0","26740.0","24112.0","0.0","204.0","247.0","2177.0","26740.0","2710.3","0.0","0.0","0.0","0.0","39.7","2750.0","697.2","5488.0","546.0","396.0","3430.0","145.0","1617.1","15194.0","70.0","0.0","0.0","0.0","2710.3","24112.0","761.0"
"1148","City of Baldwin City- (KS)","KS","Municipal","9.0","5.5","223.0","33717.0","0.0","33940.0","30691.0","0.0","267.0","0.0","2982.0","33940.0","4313.8","0.0","0.0","0.0","0.0","0.0","4313.8","2353.1","16267.0","1741.0","1960.7","14424.0","241.0","0.0","0.0","0.0","0.0","0.0","0.0","4313.8","30691.0","1982.0"
"1149","Baldwin County El Member Corp","AL","Cooperative","319.0","342.0","0.0","1414087.0","0.0","1414087.0","1347727.0","0.0","0.0","0.0","66360.0","1414087.0","152638.0","0.0","0.0","0.0","0.0","0.0","152638.0","107591.0","884595.0","67787.0","45047.0","463132.0","7078.0","0.0","0.0","0.0","0.0","0.0","0.0","152638.0","1347727.0","74865.0"
"1167","Baltimore Gas & Electric Co","MD","Investor Owned","6448.0","5665.0","0.0","13669290.0","0.0","13669290.0","11645890.0","0.0","0.0","16164.0","2007236.0","13669290.0","1588834.2","585879.6","0.0","0.0","228054.0","86342.9","2489110.7","1428236.8","12093862.0","1155397.0","700708.0","15319973.0","119919.0","43609.3","1280776.0","5725.0","2159.7","276155.0","3.0","2174713.8","28970766.0","1281044.0"
"1169","Bailey County Elec Coop Assn","TX","Cooperative","86.7","57.3","0.0","273402.0","0.0","273402.0","245155.0","0.0","0.0","82.0","28165.0","273402.0","25730.3","0.0","0.0","0.0","0.0","151.5","25881.8","2856.1","24276.0","3395.0","4942.5","50164.0","795.0","17931.7","170715.0","4734.0","0.0","0.0","0.0","25730.3","245155.0","8924.0"
"1175","Bandera Electric Coop, Inc","TX","Cooperative","156.7","206.1","0.0","630828.0","0.0","630828.0","581899.0","0.0","0.0","805.0","48124.0","630828.0","58533.3","0.0","0.0","0.0","0.0","5168.6","63701.9","43195.3","408561.0","30087.0","13867.1","153184.0","5306.0","1470.9","20154.0","59.0","0.0","0.0","0.0","58533.3","581899.0","35452.0"
"1176","City of Bandon - (OR)","OR","Municipal","10.4","17.8","0.0","68619.0","0.0","68619.0","65315.0","0.0","0.0","169.0","3135.0","68619.0","5649.0","0.0","0.0","0.0","0.0","0.0","5649.0","3034.0","35667.0","2970.0","2460.0","28099.0","848.0","155.0","1549.0","2.0","0.0","0.0","0.0","5649.0","65315.0","3820.0"
"1179","Emera Maine","ME","Investor Owned","350.0","381.0","0.0","1772518.0","0.0","1772518.0","1382488.0","333133.0","0.0","3642.0","53255.0","1772518.0","205439.6","30720.9","11824.0","-522.7","8280.7","2541.9","258284.4","137844.8","802910.0","132585.0","79197.9","703036.0","25230.0","19117.8","430994.0","252.0","0.0","0.0","0.0","236160.5","1936940.0","158067.0"
"1181","Village of Bangor - (WI)","WI","Municipal","5.3","5.0","0.0","27127.0","0.0","27127.0","25232.0","0.0","0.0","0.0","1895.0","27127.0","3124.1","0.0","0.0","0.0","0.0","0.0","3124.1","1505.7","11540.0","1305.0","1164.0","9469.0","439.0","454.4","4223.0","8.0","0.0","0.0","0.0","3124.1","25232.0","1752.0"
"1192","City of Banning - (CA)","CA","Municipal","46.3","20.8","199657.0","170295.0","0.0","369952.0","145337.0","221483.0","0.0","0.0","3132.0","369952.0","28758.1","0.0","6961.2","0.0","1509.9","1113.6","38342.8","14902.3","73845.0","10985.0","11518.4","55493.0","1132.0","2337.4","15999.0","12.0","0.0","0.0","0.0","28758.1","145337.0","12129.0"
"1196","Village of Baraga - (MI)","MI","Municipal","3.8","3.6","0.0","21138.0","0.0","21138.0","19176.0","0.0","0.0","0.0","1962.0","21138.0","2432.0","0.0","0.0","0.0","0.0","0.0","2432.0","379.0","2886.0","652.0","2053.0","16290.0","242.0","0.0","0.0","0.0","0.0","0.0","0.0","2432.0","19176.0","894.0"
"1201","Barbourville Utility Comm","KY","Municipal","19.0","17.9","0.0","88488.0","0.0","88488.0","88488.0","0.0","0.0","0.0","0.0","88488.0","8282.1","0.0","0.0","0.0","0.0","0.0","8282.1","4026.3","38879.0","3430.0","701.6","6956.0","513.0","3554.2","42653.0","185.0","0.0","0.0","0.0","8282.1","88488.0","4128.0"
"1233","City of Barnesville - (MN)","MN","Municipal","4.2","5.7","0.0","24220.0","-524.0","23696.0","21830.0","0.0","1048.0","182.0","636.0","23696.0","2052.5","0.0","0.0","0.0","0.0","0.0","2052.5","1578.8","16933.0","1193.0","473.7","4897.0","129.0","0.0","0.0","0.0","0.0","0.0","0.0","2052.5","21830.0","1322.0"
"1251","Barron Electric Coop","WI","Cooperative","45.9","46.2","128.0","380268.0","0.0","380396.0","354193.0","0.0","0.0","668.0","25535.0","380396.0","38106.0","0.0","0.0","0.0","0.0","125.0","38231.0","25252.0","192140.0","18106.0","3251.0","32448.0","206.0","9603.0","129605.0","165.0","0.0","0.0","0.0","38106.0","354193.0","18477.0"
"1273","Bartlett Electric Coop, Inc","TX","Cooperative","50.7","70.8","0.0","200039.0","0.0","200039.0","189532.0","0.0","0.0","0.0","10507.0","200039.0","20189.7","0.0","0.0","0.0","0.0","354.6","20544.3","16497.6","153436.0","10790.0","3692.1","36096.0","987.0","0.0","0.0","0.0","0.0","0.0","0.0","20189.7","189532.0","11777.0"
"1276","Barrow Utils & Elec Coop, Inc","AK","Cooperative","6.1","8.2","51369.0","0.0","0.0","51369.0","49165.0","0.0","0.0","0.0","2204.0","51369.0","5955.4","0.0","0.0","0.0","0.0","0.0","5955.4","1486.0","11243.0","1513.0","4469.4","37922.0","500.0","0.0","0.0","0.0","0.0","0.0","0.0","5955.4","49165.0","2013.0"
"1279","Barry Electric Coop","MO","Cooperative","42.8","39.7","0.0","178319.0","0.0","178319.0","168340.0","0.0","347.0","0.0","9632.0","178319.0","18056.9","0.0","0.0","0.0","0.0","429.5","18486.4","12318.5","105857.0","8433.0","4472.5","46799.0","1278.0","1265.9","15684.0","3.0","0.0","0.0","0.0","18056.9","168340.0","9714.0"
"1283","Bartholomew County Rural E M C","IN","Cooperative","85.5","79.9","0.0","415750.0","0.0","415750.0","403712.0","0.0","0.0","0.0","12038.0","415750.0","40168.0","0.0","0.0","0.0","0.0","376.4","40544.4","19025.0","148983.0","10918.0","4371.0","41016.0","635.0","16772.0","213713.0","11.0","0.0","0.0","0.0","40168.0","403712.0","11564.0"
"1300","City of Bartow - (FL)","FL","Municipal","63.0","50.0","0.0","285148.0","0.0","285148.0","268964.0","0.0","0.0","0.0","16184.0","285148.0","34283.0","0.0","0.0","0.0","0.0","0.0","34283.0","17568.0","135411.0","10533.0","8821.0","69602.0","1445.0","7894.0","63951.0","288.0","0.0","0.0","0.0","34283.0","268964.0","12266.0"
"1301","Barton County Elec Coop, Inc","MO","Cooperative","38.1","30.2","0.0","153735.0","0.0","153735.0","145477.0","0.0","0.0","384.0","7874.0","153735.0","16265.0","0.0","0.0","0.0","0.0","161.0","16426.0","10346.0","77955.0","5906.0","4061.0","36555.0","651.0","1858.0","30967.0","6.0","0.0","0.0","0.0","16265.0","145477.0","6563.0"
"1307","Basin Electric Power Coop","ND","Cooperative","3578.0","3885.0","18584473.0","12942620.0","32303.0","31559396.0","1022273.0","30427892.0","0.0","0.0","109231.0","31559396.0","54146.0","0.0","1683371.0","0.0","132373.0","0.0","1869890.0","0.0","0.0","0.0","25.0","435.0","1.0","54121.0","1021838.0","1.0","0.0","0.0","0.0","54146.0","1022273.0","2.0"
"1325","City of Batavia - (IL)","IL","Municipal","87.1","66.4","0.0","441580.0","0.0","441580.0","416903.0","0.0","0.0","0.0","24677.0","441580.0","46984.7","0.0","0.0","0.0","0.0","2491.2","49475.9","12050.2","85510.0","9596.0","18486.6","157845.0","1323.0","16447.9","173548.0","10.0","0.0","0.0","0.0","46984.7","416903.0","10929.0"
"1366","City of Bay City - (MI)","MI","Municipal","66.8","48.3","1982.0","332176.0","0.0","334158.0","307941.0","0.0","0.0","0.0","26217.0","334158.0","38275.0","0.0","0.0","0.0","0.0","290.0","38565.0","16979.0","129556.0","17858.0","15765.0","127254.0","2221.0","5531.0","51131.0","127.0","0.0","0.0","0.0","38275.0","307941.0","20206.0"
"1367","Bayfield Electric Coop, Inc","WI","Cooperative","17.0","20.0","0.0","84895.0","0.0","84895.0","77625.0","0.0","0.0","0.0","7270.0","84895.0","13367.0","0.0","0.0","0.0","0.0","0.0","13367.0","12337.0","68489.0","8930.0","1030.0","9136.0","70.0","0.0","0.0","0.0","0.0","0.0","0.0","13367.0","77625.0","9000.0"
"1417","Beartooth Electric Coop, Inc","MT","Cooperative","14.9","17.6","0.0","73436.0","0.0","73436.0","66719.0","0.0","0.0","0.0","6717.0","73436.0","8662.7","0.0","0.0","0.0","0.0","39.5","8702.2","7099.400000000001","52799.0","5541.0","1423.7","12471.0","616.0","139.6","1449.0","1.0","0.0","0.0","0.0","8662.699999999999","66719.0","6158.0"
"1427","City of Beatrice - (NE)","NE","Municipal","39.4","38.8","0.0","183763.0","0.0","183763.0","178043.0","0.0","1442.0","0.0","4278.0","183763.0","15856.0","0.0","0.0","0.0","144.4","0.0","16000.4","6660.3","65812.0","5761.0","2510.4","25006.0","880.0","6685.3","87225.0","124.0","0.0","0.0","0.0","15856.0","178043.0","6765.0"
"1456","Town of Bedford - (VA)","VA","Municipal","35.6","51.3","9209.0","199954.0","0.0","209163.0","203552.0","0.0","0.0","0.0","5611.0","209163.0","20505.5","0.0","0.0","0.0","0.0","0.0","20505.5","10280.0","78494.0","5730.0","4931.8","39666.0","870.0","5293.7","85392.0","29.0","0.0","0.0","0.0","20505.5","203552.0","6629.0"
"1458","Beauregard Electric Coop, Inc","LA","Cooperative","222.0","224.0","0.0","1102226.0","0.0","1102226.0","1055813.0","0.0","0.0","1219.0","45194.0","1102226.0","93573.0","0.0","0.0","0.0","0.0","0.0","93573.0","61806.0","585358.0","38958.0","31767.0","470455.0","3753.0","0.0","0.0","0.0","0.0","0.0","0.0","93573.0","1055813.0","42711.0"
"1523","Town of Belmont - (MA)","MA","Municipal","33.9","23.6","0.0","124281.0","0.0","124281.0","122072.0","0.0","0.0","488.0","1721.0","124281.0","24415.9","0.0","0.0","0.0","0.0","151.6","24567.5","14274.0","67886.0","10594.0","5529.0","27375.0","842.0","4612.9","26811.0","20.0","0.0","0.0","0.0","24415.9","122072.0","11456.0"
"1525","City of Beloit - (KS)","KS","Municipal","12.9","7.6","151.0","47825.0","0.0","47976.0","41992.0","0.0","560.0","0.0","5424.0","47976.0","4828.0","0.0","0.0","0.0","0.0","526.0","5354.0","1979.0","15909.0","1815.0","1536.0","11976.0","469.0","1313.0","14107.0","33.0","0.0","0.0","0.0","4828.0","41992.0","2317.0"
"1529","Beltrami Electric Coop, Inc","MN","Cooperative","66.8","114.6","0.0","496513.0","0.0","496513.0","363492.0","119265.0","0.0","1623.0","12133.0","496513.0","44025.0","0.0","7662.0","0.0","0.0","758.0","52445.0","35802.0","287164.0","19469.0","8207.0","76274.0","1403.0","16.0","54.0","18.0","0.0","0.0","0.0","44025.0","363492.0","20890.0"
"1566","City of Bennettsville - (SC)","SC","Municipal","20.5","18.8","0.0","92354.0","0.0","92354.0","78248.0","0.0","0.0","6091.0","8015.0","92354.0","8920.0","0.0","0.0","0.0","0.0","0.0","8920.0","5720.0","44211.0","4013.0","3200.0","34037.0","536.0","0.0","0.0","0.0","0.0","0.0","0.0","8920.0","78248.0","4549.0"
"1573","City of Benson - (MN)","MN","Municipal","7.6","6.3","44.0","35586.0","-270.0","35360.0","33217.0","44.0","0.0","0.0","2099.0","35360.0","2923.3","0.0","0.6","0.0","80.6","942.2","3946.7","1315.7","14463.0","1519.0","491.4","4673.0","262.0","1116.2","14081.0","56.0","0.0","0.0","0.0","2923.3","33217.0","1837.0"
"1578","Benton County","TN","Municipal","45.8","42.2","0.0","200248.0","0.0","200248.0","189242.0","0.0","0.0","470.0","10536.0","200248.0","23359.0","0.0","0.0","0.0","0.0","632.7","23991.7","13386.0","104219.0","8505.0","7497.0","57831.0","1895.0","2476.0","27192.0","3.0","0.0","0.0","0.0","23359.0","189242.0","10403.0"
"1579","PUD No 1 of Benton County","WA","Political Subdivision","426.0","371.0","0.0","2486361.0","-26100.0","2460261.0","1785098.0","609721.0","0.0","3001.0","62441.0","2460261.0","125489.0","0.0","14543.0","0.0","1285.0","9960.0","151277.0","63129.0","760746.0","45813.0","37096.0","551463.0","6306.0","25264.0","472889.0","992.0","0.0","0.0","0.0","125489.0","1785098.0","53111.0"
"1581","City of Benton - (AR)","AR","Municipal","72.4","43.0","0.0","280708.0","0.0","280708.0","249400.0","0.0","14145.0","0.0","17163.0","280708.0","21769.3","0.0","0.0","0.0","0.0","241.3","22010.6","12873.5","138216.0","13252.0","5826.3","72406.0","1774.0","3069.5","38778.0","22.0","0.0","0.0","0.0","21769.3","249400.0","15048.0"
"1582","City of Benton - (KY)","KY","Municipal","17.4","11.0","0.0","72206.0","0.0","72206.0","67399.0","0.0","0.0","59.0","4748.0","72206.0","7422.0","0.0","0.0","0.0","0.0","101.7","7523.7","2739.0","22544.0","1820.0","3720.0","32746.0","702.0","963.0","12109.0","1.0","0.0","0.0","0.0","7422.0","67399.0","2523.0"
"1586","City of Bentonville - (AR)","AR","Municipal","152.0","108.0","0.0","675914.0","0.0","675914.0","649067.0","0.0","0.0","0.0","26847.0","675914.0","61780.0","0.0","0.0","0.4","0.0","605.0","62385.4","24922.0","218437.0","19416.0","36858.0","430630.0","2945.0","0.0","0.0","0.0","0.0","0.0","0.0","61780.0","649067.0","22361.0"
"1591","Big Country Electric Coop, Inc","TX","Cooperative","62.0","62.0","0.0","258190.0","0.0","258190.0","237411.0","0.0","0.0","0.0","20779.0","258190.0","26798.0","0.0","0.0","0.0","0.0","0.0","26798.0","10072.0","76818.0","8663.0","14935.0","138940.0","3505.0","1791.0","21653.0","695.0","0.0","0.0","0.0","26798.0","237411.0","12863.0"
"1601","City of Beresford","SD","Municipal","6.5","5.5","0.0","29962.0","0.0","29962.0","28839.0","0.0","0.0","0.0","1123.0","29962.0","3440.0","0.0","0.0","0.0","0.0","0.0","3440.0","1283.0","9279.0","929.0","625.0","4920.0","229.0","1532.0","14640.0","18.0","0.0","0.0","0.0","3440.0","28839.0","1176.0"
"1611","Linde Energy Services, Inc.","NJ","Retail Power Marketer","200.0","200.0","0.0","1477012.0","0.0","1477012.0","1446025.0","0.0","0.0","0.0","30987.0","1477012.0","67771.0","0.0","0.0","0.0","0.0","0.0","67771.0","0.0","0.0","0.0","0.0","0.0","0.0","67771.0","1446025.0","22.0","0.0","0.0","0.0","67771.0","1446025.0","22.0"
"1613","Berkeley Electric Coop Inc","SC","Cooperative","529.0","546.8","0.0","2655117.0","0.0","2655117.0","2584555.0","0.0","0.0","3166.0","67396.0","2655117.0","277408.0","0.0","0.0","0.0","2079.4","0.0","279487.4","164917.0","1251505.0","85472.0","42571.0","348568.0","10943.0","69920.0","984482.0","42.0","0.0","0.0","0.0","277408.0","2584555.0","96457.0"
"1625","Benton Rural Electric Assn","WA","Cooperative","117.0","116.7","0.0","575649.0","0.0","575649.0","548599.0","0.0","0.0","82.0","26968.0","575649.0","40465.0","0.0","0.0","0.0","0.0","1055.0","41520.0","19626.0","228300.0","11524.0","8678.0","128010.0","1365.0","12161.0","192289.0","1371.0","0.0","0.0","0.0","40465.0","548599.0","14260.0"
"1640","City of Bessemer Utilities","AL","Municipal","66.2","51.0","0.0","309708.0","0.0","309708.0","286940.0","0.0","0.0","385.0","22383.0","309708.0","31284.0","0.0","0.0","0.0","0.0","856.2","32140.2","11850.0","108455.0","9385.0","19433.0","178477.0","1766.0","1.0","8.0","1.0","0.0","0.0","0.0","31284.0","286940.0","11152.0"
"1675","Big Horn Rural Electric Co","WY","Cooperative","24.8","23.9","0.0","136349.0","0.0","136349.0","130689.0","0.0","0.0","0.0","5660.0","136349.0","15177.0","0.0","0.0","0.0","0.0","328.0","15505.0","4388.0","29350.0","3016.0","2918.0","25455.0","484.0","7871.0","75884.0","306.0","0.0","0.0","0.0","15177.0","130689.0","3806.0"
"1683","Big Horn County Elec Coop, Inc","MT","Cooperative","17.0","19.1","0.0","69808.0","0.0","69808.0","64853.0","0.0","0.0","336.0","4619.0","69808.0","7586.1","0.0","0.0","0.0","0.0","98.6","7684.7","4997.0","42780.0","3357.0","2589.1","22073.0","611.0","0.0","0.0","0.0","0.0","0.0","0.0","7586.099999999999","64853.0","3968.0"
"1708","Big Sandy Rural Elec Coop Corp","KY","Cooperative","43.3","58.7","0.0","202641.0","0.0","202641.0","191158.0","0.0","0.0","0.0","11483.0","202641.0","22147.0","0.0","0.0","0.0","0.0","764.0","22911.0","17073.0","143088.0","11848.0","3948.0","34150.0","1081.0","1126.0","13920.0","10.0","0.0","0.0","0.0","22147.0","191158.0","12939.0"
"1723","Big Bend Electric Coop, Inc","WA","Cooperative","150.4","67.2","0.0","558606.0","0.0","558606.0","529634.0","0.0","0.0","596.0","28376.0","558606.0","33846.0","0.0","0.0","0.0","0.0","357.0","34203.0","8325.0","113164.0","4910.0","8227.0","113702.0","1854.0","17294.0","302768.0","2450.0","0.0","0.0","0.0","33846.0","529634.0","9214.0"
"1736","Blachly-Lane County Coop El Assn","OR","Cooperative","29.5","40.9","0.0","180578.0","0.0","180578.0","173492.0","0.0","0.0","280.0","6806.0","180578.0","13721.0","0.0","0.0","0.0","0.0","7.0","13728.0","6698.0","54508.0","3239.0","933.0","10668.0","358.0","6090.0","108316.0","24.0","0.0","0.0","0.0","13721.0","173492.0","3621.0"
"1738","Bonneville Power Administration","OR","Federal","8226.0","10943.0","89094156.0","4314511.0","0.0","93408667.0","4534358.0","87984007.0","0.0","890302.0","0.0","93408667.0","58916.4","1665.0","2601440.0","0.0","924503.0","0.0","3586524.4","0.0","0.0","0.0","33183.0","803025.0","8.0","27398.4","4039051.0","4.0","0.0","0.0","0.0","60581.4","4842076.0","12.0"
"1763","Black River Electric Coop, Inc - (SC)","SC","Cooperative","157.9","198.2","0.0","700405.0","0.0","700405.0","669774.0","0.0","0.0","352.0","30279.0","700405.0","75374.1","0.0","0.0","0.0","0.0","1279.3","76653.4","52048.5","437750.0","28085.0","13645.0","109489.0","4033.0","9680.6","122535.0","18.0","0.0","0.0","0.0","75374.1","669774.0","32136.0"
"1764","Black Diamond Power Co","WV","Investor Owned","10.2","13.2","0.0","54392.0","0.0","54392.0","49598.0","0.0","0.0","0.0","4794.0","54392.0","6047.0","0.0","0.0","0.0","0.0","0.0","6047.0","4276.6","34680.0","3457.0","1770.4","14918.0","481.0","0.0","0.0","0.0","0.0","0.0","0.0","6047.0","49598.0","3938.0"
