"Country","Year","Metrics.State Fragility Index","Metrics.Effectiveness.Economic Effectiveness","Metrics.Effectiveness.Effectiveness Score","Metrics.Effectiveness.Political Effectiveness","Metrics.Effectiveness.Security Effectiveness","Metrics.Effectiveness.Social Effectiveness","Metrics.Legitimacy.Economic Legitimacy","Metrics.Legitimacy.Legitimacy Score","Metrics.Legitimacy.Political Legitimacy","Metrics.Legitimacy.Security Legitimacy","Metrics.Legitimacy.Social Legitimacy"
"Libya","2009","7","0","1","1","0","0","3","6","1","1","1"
"Libya","2010","7","0","1","1","0","0","3","6","1","1","1"
"Libya","2011","15","1","5","3","1","0","3","10","3","3","1"
"Libya","2012","14","1","5","3","1","0","3","9","3","2","1"
"Libya","2013","13","1","5","3","1","0","3","8","3","2","0"
"Libya","2014","13","1","5","3","1","0","3","8","3","2","0"
"Lithuania","1995","3","1","3","1","0","1","0","0","0","0","0"
"Lithuania","1996","3","1","3","1","0","1","0","0","0","0","0"
"Lithuania","1997","2","1","2","1","0","0","0","0","0","0","0"
"Lithuania","1998","2","1","2","1","0","0","0","0","0","0","0"
"Lithuania","1999","2","1","2","1","0","0","0","0","0","0","0"
"Lithuania","2000","2","1","2","1","0","0","0","0","0","0","0"
"Lithuania","2001","1","1","1","0","0","0","0","0","0","0","0"
"Lithuania","2002","1","1","1","0","0","0","0","0","0","0","0"
"Lithuania","2003","1","1","1","0","0","0","0","0","0","0","0"
"Lithuania","2004","2","1","2","1","0","0","0","0","0","0","0"
"Lithuania","2005","1","0","1","1","0","0","0","0","0","0","0"
"Lithuania","2006","1","0","1","1","0","0","0","0","0","0","0"
"Lithuania","2007","1","0","1","1","0","0","0","0","0","0","0"
"Lithuania","2008","1","0","1","1","0","0","0","0","0","0","0"
"Lithuania","2009","1","0","1","1","0","0","0","0","0","0","0"
"Lithuania","2010","1","0","1","1","0","0","0","0","0","0","0"
"Lithuania","2011","1","0","1","1","0","0","0","0","0","0","0"
"Lithuania","2012","1","0","1","1","0","0","0","0","0","0","0"
"Lithuania","2013","1","0","1","1","0","0","0","0","0","0","0"
"Lithuania","2014","1","0","1","1","0","0","0","0","0","0","0"
"Luxembourg","1995","0","0","0","0","0","0","0","0","0","0","0"
"Luxembourg","1996","0","0","0","0","0","0","0","0","0","0","0"
"Luxembourg","1997","0","0","0","0","0","0","0","0","0","0","0"
"Luxembourg","1998","0","0","0","0","0","0","0","0","0","0","0"
"Luxembourg","1999","0","0","0","0","0","0","0","0","0","0","0"
"Luxembourg","2000","0","0","0","0","0","0","0","0","0","0","0"
"Luxembourg","2001","0","0","0","0","0","0","0","0","0","0","0"
"Luxembourg","2002","0","0","0","0","0","0","0","0","0","0","0"
"Luxembourg","2003","0","0","0","0","0","0","0","0","0","0","0"
"Luxembourg","2004","0","0","0","0","0","0","0","0","0","0","0"
"Luxembourg","2005","0","0","0","0","0","0","0","0","0","0","0"
"Luxembourg","2006","0","0","0","0","0","0","0","0","0","0","0"
"Luxembourg","2007","0","0","0","0","0","0","0","0","0","0","0"
"Luxembourg","2008","1","0","1","1","0","0","0","0","0","0","0"
"Luxembourg","2009","1","0","1","1","0","0","0","0","0","0","0"
"Luxembourg","2010","1","0","1","1","0","0","0","0","0","0","0"
"Luxembourg","2011","1","0","1","1","0","0","0","0","0","0","0"
"Luxembourg","2012","1","0","1","1","0","0","0","0","0","0","0"
"Luxembourg","2013","0","0","0","0","0","0","0","0","0","0","0"
"Luxembourg","2014","0","0","0","0","0","0","0","0","0","0","0"
"Mauritania","1995","18","3","9","2","1","3","3","9","2","1","3"
"Mauritania","1996","17","3","9","2","1","3","3","8","2","0","3"
"Mauritania","1997","19","3","10","3","1","3","3","9","2","1","3"
"Mauritania","1998","15","3","10","3","1","3","0","5","2","0","3"
"Mauritania","1999","15","3","10","3","1","3","0","5","2","0","3"
"Mauritania","2000","17","3","9","3","0","3","2","8","2","1","3"
"Mauritania","2001","18","3","9","3","0","3","3","9","2","1","3"
"Mauritania","2002","17","3","8","2","0","3","3","9","2","1","3"
"Mauritania","2003","17","3","9","3","0","3","3","8","2","1","2"
"Mauritania","2004","17","3","9","3","0","3","3","8","2","1","2"
"Mauritania","2005","16","3","8","3","0","2","3","8","2","1","2"
"Mauritania","2006","16","3","8","3","0","2","3","8","2","1","2"
"Mauritania","2007","16","3","8","3","0","2","3","8","2","1","2"
"Mauritania","2008","16","3","8","3","0","2","3","8","2","1","2"
"Mauritania","2009","16","3","8","3","0","2","3","8","2","1","2"
"Mauritania","2010","16","3","8","3","0","2","3","8","2","1","2"
"Mauritania","2011","16","3","8","3","0","2","3","8","2","1","2"
"Mauritania","2012","16","3","8","3","0","2","3","8","2","1","2"
"Mauritania","2013","16","3","8","3","0","2","3","8","2","1","2"
"Mauritania","2014","16","3","8","3","0","2","3","8","2","1","2"
"Macedonia","1995","6","2","4","1","0","1","0","2","1","0","1"
"Macedonia","1996","5","2","4","1","0","1","0","1","1","0","0"
"Macedonia","1997","6","2","4","1","0","1","0","2","1","1","0"
"Macedonia","1998","5","2","4","1","0","1","0","1","1","0","0"
"Macedonia","1999","6","2","4","1","0","1","0","2","2","0","0"
"Macedonia","2000","6","2","4","1","0","1","0","2","2","0","0"
"Macedonia","2001","5","2","3","0","0","1","0","2","2","0","0"
"Macedonia","2002","6","2","4","1","0","1","0","2","1","1","0"
"Macedonia","2003","6","2","4","1","0","1","0","2","1","1","0"
"Macedonia","2004","6","2","4","1","0","1","0","2","1","1","0"
"Macedonia","2005","4","2","3","1","0","0","0","1","1","0","0"
"Macedonia","2006","3","1","2","1","0","0","0","1","1","0","0"
"Macedonia","2007","4","1","2","1","0","0","0","2","1","1","0"
"Macedonia","2008","3","1","2","1","0","0","0","1","1","0","0"
"Macedonia","2009","4","1","2","1","0","0","0","2","1","1","0"
"Macedonia","2010","4","1","2","1","0","0","0","2","1","1","0"
"Macedonia","2011","4","1","2","1","0","0","0","2","1","1","0"
"Macedonia","2012","2","1","1","0","0","0","0","1","1","0","0"
"Macedonia","2013","2","1","1","0","0","0","0","1","1","0","0"
"Macedonia","2014","2","1","1","0","0","0","0","1","1","0","0"
"Madagascar","1995","17","4","10","3","0","3","2","7","1","1","3"
"Madagascar","1996","17","4","10","3","0","3","2","7","1","1","3"
"Madagascar","1997","16","4","10","3","0","3","1","6","1","1","3"
"Madagascar","1998","14","4","10","3","0","3","1","4","1","0","2"
"Madagascar","1999","13","4","10","3","0","3","0","3","1","0","2"
"Madagascar","2000","13","4","10","3","0","3","0","3","1","0","2"
"Madagascar","2001","13","4","10","3","0","3","0","3","1","0","2"
"Madagascar","2002","15","4","10","3","0","3","1","5","1","1","2"
"Madagascar","2003","15","4","10","3","0","3","1","5","1","1","2"
"Madagascar","2004","13","4","9","3","0","2","1","4","1","1","1"
"Madagascar","2005","12","4","8","2","0","2","1","4","1","1","1"
"Madagascar","2006","12","4","9","3","0","2","0","3","1","1","1"
"Madagascar","2007","10","4","8","2","0","2","0","2","1","0","1"
"Madagascar","2008","10","4","8","2","0","2","0","2","1","0","1"
"Madagascar","2009","14","4","9","3","0","2","0","5","2","1","2"
"Madagascar","2010","14","4","9","3","0","2","0","5","2","1","2"
"Madagascar","2011","12","4","9","3","0","2","0","3","1","1","1"
"Madagascar","2012","12","4","9","3","0","2","0","3","1","1","1"
"Madagascar","2013","12","4","9","3","0","2","1","3","0","1","1"
"Madagascar","2014","12","4","9","3","0","2","1","3","1","1","0"
"Malaysia","1995","8","1","4","2","0","1","0","4","3","0","1"
"Malaysia","1996","8","1","4","2","0","1","0","4","3","0","1"
"Malaysia","1997","8","1","4","2","0","1","0","4","3","0","1"
"Malaysia","1998","9","1","4","2","0","1","0","5","3","1","1"
"Malaysia","1999","9","1","4","2","0","1","0","5","3","1","1"
"Malaysia","2000","8","1","3","1","0","1","0","5","3","1","1"
"Malaysia","2001","7","1","2","1","0","0","0","5","3","1","1"
"Malaysia","2002","7","1","3","1","0","1","0","4","3","1","0"
"Malaysia","2003","6","1","2","0","0","1","0","4","3","1","0"
"Malaysia","2004","5","1","1","0","0","0","0","4","3","1","0"
"Malaysia","2005","5","1","1","0","0","0","0","4","3","1","0"
"Malaysia","2006","5","1","1","0","0","0","0","4","3","1","0"
"Malaysia","2007","5","1","1","0","0","0","0","4","3","1","0"
"Malaysia","2008","6","1","2","1","0","0","0","4","3","1","0"
"Malaysia","2009","6","1","2","1","0","0","0","4","3","1","0"
"Malaysia","2010","6","1","2","1","0","0","0","4","3","1","0"
"Malaysia","2011","6","1","2","1","0","0","0","4","3","1","0"
"Malaysia","2012","6","1","2","1","0","0","0","4","3","1","0"
"Malaysia","2013","6","1","2","1","0","0","0","4","3","1","0"
"Malaysia","2014","6","1","2","1","0","0","0","4","3","1","0"
"Mauritius","1995","2","1","2","0","0","1","0","0","0","0","0"
"Mauritius","1996","3","1","2","0","0","1","0","1","0","0","1"
"Mauritius","1997","2","1","2","0","0","1","0","0","0","0","0"
"Mauritius","1998","2","1","2","0","0","1","0","0","0","0","0"
"Mauritius","1999","2","1","2","0","0","1","0","0","0","0","0"
"Mauritius","2000","2","1","2","0","0","1","0","0","0","0","0"
"Mauritius","2001","2","1","2","0","0","1","0","0","0","0","0"
"Mauritius","2002","2","1","2","0","0","1","0","0","0","0","0"
"Mauritius","2003","2","1","2","0","0","1","0","0","0","0","0"
"Mauritius","2004","2","1","2","0","0","1","0","0","0","0","0"
"Mauritius","2005","1","1","1","0","0","0","0","0","0","0","0"
"Mauritius","2006","1","1","1","0","0","0","0","0","0","0","0"
"Mauritius","2007","1","1","1","0","0","0","0","0","0","0","0"
"Mauritius","2008","1","1","1","0","0","0","0","0","0","0","0"
"Mauritius","2009","1","1","1","0","0","0","0","0","0","0","0"
"Mauritius","2010","1","1","1","0","0","0","0","0","0","0","0"
"Mauritius","2011","1","1","1","0","0","0","0","0","0","0","0"
"Mauritius","2012","1","1","1","0","0","0","0","0","0","0","0"
"Mauritius","2013","1","1","1","0","0","0","0","0","0","0","0"
"Mauritius","2014","1","1","1","0","0","0","0","0","0","0","0"
"Malawi","1995","15","4","8","1","0","3","3","7","0","1","3"
"Malawi","1996","15","4","8","1","0","3","3","7","0","1","3"
"Malawi","1997","13","4","8","1","0","3","2","5","0","0","3"
"Malawi","1998","14","4","8","1","0","3","3","6","0","0","3"
"Malawi","1999","13","4","8","1","0","3","2","5","0","0","3"
"Malawi","2000","14","4","8","1","0","3","3","6","0","0","3"
"Malawi","2001","15","4","9","2","0","3","3","6","0","0","3"
"Malawi","2002","15","4","9","2","0","3","2","6","0","1","3"
"Malawi","2003","15","4","9","2","0","3","2","6","0","1","3"
"Malawi","2004","14","4","8","1","0","3","2","6","0","1","3"
"Malawi","2005","15","4","8","1","0","3","2","7","1","1","3"
"Malawi","2006","15","4","8","1","0","3","2","7","1","1","3"
"Malawi","2007","15","4","8","1","0","3","2","7","1","1","3"
"Malawi","2008","16","4","8","1","0","3","3","8","1","1","3"
"Malawi","2009","15","4","7","1","0","2","3","8","1","1","3"
"Malawi","2010","15","4","7","1","0","2","3","8","1","1","3"
"Malawi","2011","15","4","7","1","0","2","3","8","1","1","3"
"Malawi","2012","16","4","8","2","0","2","3","8","1","1","3"
"Malawi","2013","16","4","8","2","0","2","3","8","1","1","3"
"Malawi","2014","15","4","8","2","0","2","3","7","1","1","2"
"Mexico","1995","10","1","4","1","1","1","0","6","3","2","1"
"Mexico","1996","10","1","4","1","1","1","0","6","3","2","1"
"Mexico","1997","9","1","4","1","1","1","0","5","2","2","1"
"Mexico","1998","9","1","4","1","1","1","0","5","2","2","1"
"Mexico","1999","10","1","4","1","1","1","0","6","3","2","1"
"Mexico","2000","7","0","3","1","1","1","0","4","1","2","1"
"Mexico","2001","5","0","1","1","0","0","0","4","1","2","1"
"Mexico","2002","5","1","2","1","0","0","0","3","1","1","1"
"Mexico","2003","5","1","2","1","0","0","0","3","1","1","1"
"Mexico","2004","5","0","1","1","0","0","0","4","1","2","1"
"Mexico","2005","5","0","1","1","0","0","0","4","1","2","1"
"Mexico","2006","5","0","2","1","1","0","0","3","1","2","0"
"Mexico","2007","3","0","1","0","1","0","0","2","1","1","0"
"Mexico","2008","4","0","1","0","1","0","0","3","1","2","0"
"Mexico","2009","4","0","1","0","1","0","0","3","1","2","0"
"Mexico","2010","4","0","1","0","1","0","0","3","1","2","0"
"Mexico","2011","5","0","2","0","2","0","0","3","1","2","0"
"Mexico","2012","5","0","2","0","2","0","0","3","1","2","0"
"Mexico","2013","5","0","2","0","2","0","0","3","1","2","0"
"Mexico","2014","5","0","2","0","2","0","0","3","1","2","0"
"Moldova","1995","13","3","7","1","1","2","2","6","3","1","0"
"Moldova","1996","13","3","7","1","1","2","2","6","3","1","0"
"Moldova","1997","13","3","7","1","1","2","2","6","3","1","0"
"Moldova","1998","12","3","7","1","1","2","2","5","3","0","0"
"Moldova","1999","12","3","7","1","1","2","1","5","3","1","0"
"Moldova","2000","11","3","7","1","1","2","1","4","3","0","0"
"Moldova","2001","10","3","6","0","1","2","1","4","3","0","0"
"Moldova","2002","10","3","6","0","1","2","1","4","3","0","0"
"Moldova","2003","10","3","5","0","0","2","1","5","3","1","0"
"Moldova","2004","10","3","5","0","0","2","1","5","3","1","0"
"Moldova","2005","8","3","4","0","0","1","1","4","2","1","0"
"Moldova","2006","8","3","5","1","0","1","1","3","1","1","0"
"Moldova","2007","9","3","5","1","0","1","1","4","2","1","0"
"Moldova","2008","9","3","5","1","0","1","1","4","2","1","0"
"Moldova","2009","9","3","5","1","0","1","1","4","2","1","0"
"Moldova","2010","10","3","5","1","0","1","2","5","2","1","0"
"Moldova","2011","10","3","5","1","0","1","2","5","2","1","0"
"Moldova","2012","10","3","5","1","0","1","2","5","2","1","0"
"Moldova","2013","9","3","5","1","0","1","1","4","2","1","0"
"Moldova","2014","9","3","5","1","0","1","1","4","2","1","0"
"Mali","1995","21","4","11","3","1","3","3","10","3","1","3"
"Mali","1996","18","4","11","3","1","3","3","7","1","0","3"
"Mali","1997","19","4","11","3","1","3","3","8","2","0","3"
"Mali","1998","19","4","11","3","1","3","3","8","2","0","3"
"Mali","1999","18","4","11","3","1","3","2","7","2","0","3"
"Mali","2000","17","4","10","3","0","3","2","7","2","0","3"
"Mali","2001","17","4","10","3","0","3","2","7","2","0","3"
"Mali","2002","17","4","9","2","0","3","3","8","2","0","3"
"Mali","2003","16","4","9","2","0","3","3","7","1","0","3"
"Mali","2004","16","4","9","2","0","3","3","7","1","0","3"
"Mali","2005","17","4","9","2","0","3","3","8","1","1","3"
"Mali","2006","15","4","8","1","0","3","3","7","1","0","3"
"Mali","2007","15","4","8","1","0","3","3","7","1","0","3"
"Mali","2008","15","4","8","1","0","3","3","7","1","0","3"
"Mali","2009","15","4","8","1","0","3","3","7","1","0","3"
"Mali","2010","14","4","8","1","0","3","2","6","1","0","3"
"Mali","2011","14","4","8","1","0","3","2","6","1","0","3"
"Mali","2012","21","4","11","3","1","3","2","10","3","2","3"
"Mali","2013","17","4","9","2","1","2","2","8","1","2","3"
"Mali","2014","17","4","9","2","1","2","2","8","1","2","3"
"Montenegro","2006","4","1","3","1","1","0","0","1","0","1","0"
"Montenegro","2007","2","1","2","1","0","0","0","0","0","0","0"
"Montenegro","2008","2","1","2","1","0","0","0","0","0","0","0"
"Montenegro","2009","2","1","2","1","0","0","0","0","0","0","0"
"Montenegro","2010","2","1","2","1","0","0","0","0","0","0","0"
"Montenegro","2011","2","1","2","1","0","0","0","0","0","0","0"
"Montenegro","2012","2","1","2","1","0","0","0","0","0","0","0"
"Montenegro","2013","2","1","2","1","0","0","0","0","0","0","0"
"Montenegro","2014","2","1","2","1","0","0","0","0","0","0","0"
"Mongolia","1995","9","3","6","1","0","2","1","3","0","0","2"
"Mongolia","1996","11","3","6","1","0","2","3","5","0","0","2"
"Mongolia","1997","10","3","6","1","0","2","2","4","0","0","2"
"Mongolia","1998","10","3","6","1","0","2","2","4","0","0","2"
"Mongolia","1999","10","3","6","1","0","2","2","4","0","0","2"
"Mongolia","2000","9","3","6","1","0","2","1","3","0","0","2"
"Mongolia","2001","9","3","6","1","0","2","1","3","0","0","2"
"Mongolia","2002","8","3","5","0","0","2","1","3","0","0","2"
"Mongolia","2003","9","3","5","0","0","2","1","4","0","1","2"
"Mongolia","2004","9","3","5","0","0","2","1","4","0","1","2"
"Mongolia","2005","9","3","5","0","0","2","1","4","0","1","2"
"Mongolia","2006","9","3","5","0","0","2","2","4","0","1","1"
"Mongolia","2007","8","3","4","0","0","1","2","4","0","1","1"
"Mongolia","2008","7","2","3","0","0","1","2","4","0","1","1"
"Mongolia","2009","7","2","3","0","0","1","2","4","0","1","1"
"Mongolia","2010","7","2","3","0","0","1","2","4","0","1","1"
"Mongolia","2011","7","2","3","0","0","1","2","4","0","1","1"
"Mongolia","2012","7","2","3","0","0","1","2","4","0","1","1"
"Mongolia","2013","8","2","3","0","0","1","3","5","0","1","1"
"Mongolia","2014","8","2","3","0","0","1","3","5","0","1","1"
"Morocco","1995","10","2","7","1","2","2","0","3","0","1","2"
"Morocco","1996","11","2","7","1","2","2","0","4","0","1","3"
"Morocco","1997","10","2","7","1","2","2","0","3","0","1","2"
"Morocco","1998","10","2","7","1","2","2","0","3","0","1","2"
"Morocco","1999","9","2","6","0","2","2","0","3","0","1","2"
"Morocco","2000","8","2","5","0","1","2","0","3","0","1","2"
"Morocco","2001","8","2","5","0","1","2","0","3","0","1","2"
"Morocco","2002","8","2","5","0","1","2","0","3","0","1","2"
"Morocco","2003","7","2","5","0","1","2","0","2","0","1","1"
"Morocco","2004","6","2","4","0","0","2","0","2","0","1","1"
"Morocco","2005","6","2","4","0","0","2","0","2","0","1","1"
"Morocco","2006","6","2","4","0","0","2","0","2","0","1","1"
"Morocco","2007","6","2","4","0","0","2","0","2","0","1","1"
"Morocco","2008","6","2","4","0","0","2","0","2","0","1","1"
"Morocco","2009","6","2","4","0","0","2","0","2","0","1","1"
"Morocco","2010","6","2","4","0","0","2","0","2","0","1","1"
"Morocco","2011","6","2","4","0","0","2","0","2","0","1","1"
"Morocco","2012","7","2","5","1","0","2","0","2","0","1","1"
"Morocco","2013","6","2","4","1","0","1","0","2","0","1","1"
"Morocco","2014","6","2","4","1","0","1","0","2","0","1","1"
"Myanmar (Burma)","1995","19","2","8","1","3","2","3","11","3","3","2"
"Myanmar (Burma)","1996","18","2","8","1","3","2","3","10","3","3","1"
"Myanmar (Burma)","1997","18","2","8","1","3","2","3","10","3","3","1"
"Myanmar (Burma)","1998","19","2","8","1","3","2","3","11","3","3","2"
"Myanmar (Burma)","1999","19","2","8","1","3","2","3","11","3","3","2"
"Myanmar (Burma)","2000","19","2","8","1","3","2","3","11","3","3","2"
"Myanmar (Burma)","2001","19","2","8","1","3","2","3","11","3","3","2"
"Myanmar (Burma)","2002","19","2","9","2","3","2","3","10","3","2","2"
"Myanmar (Burma)","2003","18","2","8","1","3","2","3","10","3","2","2"
"Myanmar (Burma)","2004","18","2","8","1","3","2","3","10","3","2","2"
"Myanmar (Burma)","2005","19","2","9","2","3","2","3","10","3","2","2"
"Myanmar (Burma)","2006","20","2","9","2","3","2","3","11","3","3","2"
"Myanmar (Burma)","2007","20","2","9","2","3","2","3","11","3","3","2"
"Myanmar (Burma)","2008","20","2","9","2","3","2","3","11","3","3","2"
"Myanmar (Burma)","2009","19","2","9","2","3","2","3","10","3","3","1"
"Myanmar (Burma)","2010","20","2","9","2","3","2","3","11","3","3","2"
"Myanmar (Burma)","2011","20","2","9","2","3","2","3","11","3","3","2"
"Myanmar (Burma)","2012","20","2","9","2","3","2","3","11","3","3","2"
"Myanmar (Burma)","2013","19","2","8","2","2","2","3","11","3","3","2"
"Myanmar (Burma)","2014","18","2","8","2","2","2","3","10","3","3","1"
"Mozambique","1995","18","4","11","2","2","3","2","7","0","2","3"
"Mozambique","1996","18","4","11","2","2","3","2","7","0","2","3"
"Mozambique","1997","17","4","11","2","2","3","2","6","0","1","3"
"Mozambique","1998","17","4","11","2","2","3","2","6","0","1","3"
"Mozambique","1999","19","4","12","3","2","3","3","7","0","1","3"
"Mozambique","2000","19","4","12","3","2","3","3","7","0","1","3"
"Mozambique","2001","19","4","12","3","2","3","3","7","0","1","3"
"Mozambique","2002","19","4","12","3","2","3","3","7","0","1","3"
"Mozambique","2003","19","4","12","3","2","3","3","7","0","1","3"
"Mozambique","2004","18","4","11","2","2","3","3","7","0","1","3"
"Mozambique","2005","17","4","10","1","2","3","3","7","0","1","3"
"Mozambique","2006","16","4","9","0","2","3","3","7","0","1","3"
"Mozambique","2007","15","4","8","0","1","3","3","7","0","1","3"
"Mozambique","2008","15","4","8","0","1","3","3","7","0","1","3"
"Mozambique","2009","14","4","7","0","0","3","3","7","0","1","3"
"Mozambique","2010","14","4","7","0","0","3","3","7","0","1","3"
"Mozambique","2011","14","4","7","0","0","3","3","7","0","1","3"
"Mozambique","2012","14","4","7","0","0","3","3","7","0","1","3"
"Mozambique","2013","12","4","7","0","0","3","2","5","0","1","2"
"Mozambique","2014","12","4","7","0","0","3","2","5","0","1","2"
"Namibia","1995","6","2","5","1","0","2","0","1","0","0","1"
"Namibia","1996","7","2","5","1","0","2","0","2","0","0","2"
"Namibia","1997","7","2","5","1","0","2","0","2","0","0","2"
"Namibia","1998","9","2","5","1","0","2","0","4","0","1","3"
"Namibia","1999","9","2","5","1","0","2","0","4","0","1","3"
"Namibia","2000","7","1","3","0","0","2","0","4","0","1","3"
"Namibia","2001","8","2","4","0","0","2","0","4","0","1","3"
"Namibia","2002","7","1","3","0","0","2","0","4","0","1","3"
"Namibia","2003","8","1","4","1","0","2","0","4","0","1","3"
"Namibia","2004","8","1","4","1","0","2","0","4","0","1","3"
"Namibia","2005","7","1","3","0","0","2","0","4","0","1","3"
"Namibia","2006","7","1","3","0","0","2","0","4","0","1","3"
"Namibia","2007","6","1","3","0","0","2","0","3","0","0","3"
"Namibia","2008","6","1","3","0","0","2","0","3","0","0","3"
"Namibia","2009","5","1","2","0","0","1","0","3","0","0","3"
"Namibia","2010","5","1","2","0","0","1","0","3","0","0","3"
"Namibia","2011","5","1","2","0","0","1","0","3","0","0","3"
"Namibia","2012","5","1","2","0","0","1","0","3","0","0","3"
"Namibia","2013","5","1","2","0","0","1","0","3","0","0","3"
"Namibia","2014","5","1","2","0","0","1","0","3","0","0","3"
"Nepal","1995","14","4","8","1","0","3","0","6","2","1","3"
"Nepal","1996","16","4","9","1","1","3","0","7","2","2","3"
"Nepal","1997","15","4","9","1","1","3","0","6","2","1","3"
"Nepal","1998","16","4","9","1","1","3","0","7","2","2","3"
"Nepal","1999","16","4","9","1","1","3","0","7","2","2","3"
"Nepal","2000","15","4","8","0","1","3","0","7","2","2","3"
"Nepal","2001","15","4","9","1","1","3","0","6","2","2","2"
"Nepal","2002","16","4","9","2","1","2","0","7","3","3","1"
"Nepal","2003","16","4","10","2","2","2","0","6","3","2","1"
"Nepal","2004","17","4","10","2","2","2","0","7","3","3","1"
"Nepal","2005","17","4","10","2","2","2","0","7","3","3","1"
"Nepal","2006","16","4","10","2","2","2","0","6","2","3","1"
"Nepal","2007","15","4","10","2","2","2","0","5","2","2","1"
"Nepal","2008","14","4","10","2","2","2","0","4","1","2","1"
"Nepal","2009","15","4","10","2","2","2","0","5","2","2","1"
"Nepal","2010","15","4","9","2","1","2","0","6","2","2","2"
"Nepal","2011","14","4","9","2","1","2","0","5","2","2","1"
"Nepal","2012","14","4","9","2","1","2","0","5","2","2","1"
"Nepal","2013","14","4","9","2","1","2","0","5","2","2","1"
"Nepal","2014","12","4","9","2","1","2","0","3","2","1","0"
"New Zealand","1995","1","0","0","0","0","0","1","1","0","0","0"
"New Zealand","1996","1","0","0","0","0","0","1","1","0","0","0"
"New Zealand","1997","1","0","0","0","0","0","1","1","0","0","0"
"New Zealand","1998","1","0","0","0","0","0","1","1","0","0","0"
"New Zealand","1999","1","0","0","0","0","0","1","1","0","0","0"
"New Zealand","2000","1","0","0","0","0","0","1","1","0","0","0"
"New Zealand","2001","1","0","0","0","0","0","1","1","0","0","0"
"New Zealand","2002","1","0","0","0","0","0","1","1","0","0","0"
"New Zealand","2003","1","0","0","0","0","0","1","1","0","0","0"
"New Zealand","2004","1","0","0","0","0","0","1","1","0","0","0"
"New Zealand","2005","1","0","0","0","0","0","1","1","0","0","0"
"New Zealand","2006","1","0","0","0","0","0","1","1","0","0","0"
"New Zealand","2007","1","0","0","0","0","0","1","1","0","0","0"
"New Zealand","2008","2","0","0","0","0","0","2","2","0","0","0"
"New Zealand","2009","2","0","0","0","0","0","2","2","0","0","0"
"New Zealand","2010","2","0","0","0","0","0","2","2","0","0","0"
"New Zealand","2011","2","0","0","0","0","0","2","2","0","0","0"
"New Zealand","2012","2","0","0","0","0","0","2","2","0","0","0"
"New Zealand","2013","2","0","0","0","0","0","2","2","0","0","0"
"New Zealand","2014","2","0","0","0","0","0","2","2","0","0","0"
"Nicaragua","1995","15","3","8","1","2","2","2","7","2","2","1"
"Nicaragua","1996","14","3","8","1","2","2","1","6","2","2","1"
"Nicaragua","1997","15","3","8","1","2","2","2","7","2","2","1"
"Nicaragua","1998","16","3","8","1","2","2","3","8","2","2","1"
"Nicaragua","1999","15","3","8","1","2","2","3","7","2","1","1"
"Nicaragua","2000","13","3","6","0","1","2","3","7","2","1","1"
"Nicaragua","2001","12","3","6","0","1","2","2","6","2","1","1"
"Nicaragua","2002","12","3","6","0","1","2","2","6","2","1","1"
"Nicaragua","2003","12","3","6","0","1","2","2","6","2","1","1"
"Nicaragua","2004","12","3","6","0","1","2","2","6","2","1","1"
"Nicaragua","2005","10","3","4","0","0","1","2","6","2","1","1"
"Nicaragua","2006","12","3","5","0","1","1","3","7","2","1","1"
"Nicaragua","2007","9","2","4","0","0","2","3","5","1","0","1"
"Nicaragua","2008","9","2","4","0","0","2","3","5","1","0","1"
"Nicaragua","2009","10","2","4","0","0","2","3","6","1","1","1"
"Nicaragua","2010","10","2","4","0","0","2","3","6","1","1","1"
"Nicaragua","2011","10","2","4","0","0","2","3","6","1","1","1"
"Nicaragua","2012","9","2","4","0","0","2","2","5","1","1","1"
"Nicaragua","2013","8","2","3","0","0","1","2","5","1","1","1"
"Nicaragua","2014","7","2","3","0","0","1","1","4","1","1","1"
"Nigeria","1995","21","3","10","2","2","3","3","11","2","3","3"
"Nigeria","1996","20","3","10","2","2","3","3","10","2","2","3"
"Nigeria","1997","20","3","10","2","2","3","3","10","2","2","3"
"Nigeria","1998","21","3","11","3","2","3","3","10","2","2","3"
"Nigeria","1999","20","3","11","3","2","3","3","9","1","2","3"
"Nigeria","2000","20","3","11","3","2","3","3","9","1","2","3"
"Nigeria","2001","20","3","11","3","2","3","3","9","1","2","3"
"Nigeria","2002","20","3","11","3","2","3","3","9","1","2","3"
"Nigeria","2003","20","3","11","3","2","3","3","9","1","2","3"
"Nigeria","2004","20","3","11","3","2","3","3","9","1","2","3"
"Nigeria","2005","20","3","11","3","2","3","3","9","1","2","3"
"Nigeria","2006","20","3","11","3","2","3","3","9","1","2","3"
"Nigeria","2007","19","3","10","3","2","2","3","9","1","2","3"
"Nigeria","2008","19","3","10","3","2","2","3","9","1","2","3"
"Nigeria","2009","18","3","9","2","2","2","3","9","1","2","3"
"Nigeria","2010","17","3","8","1","2","2","3","9","1","2","3"
"Nigeria","2011","17","3","8","1","2","2","3","9","1","2","3"
"Nigeria","2012","16","3","8","1","2","2","3","8","1","2","2"
"Nigeria","2013","17","3","8","1","2","2","3","9","1","2","3"
"Nigeria","2014","17","3","8","1","2","2","3","9","1","3","2"
"Niger","1995","20","4","10","2","1","3","3","10","3","1","3"
"Niger","1996","18","4","10","2","1","3","3","8","1","1","3"
"Niger","1997","18","4","10","2","1","3","3","8","1","1","3"
