Bernard (Barry) Sherman,388,2014,1959,Empire Laboratories,relation,pharmaceuticals,new,72,male,Canada,CAN,0.0,North America,inherited,3.9,New Sectors,True,Technology-Medical,father,False,False
Daniel Och,388,2014,1994,Och-Ziff Capital Management Group,"founder, chairman, ceo",hedge funds,new,53,male,United States,USA,0.0,North America,self-made finance,3.9,Financial,True,Hedge funds,not inherited,True,False
Donald Trump,388,2014,1920,The Trump Organization,relation,real estate,new,67,male,United States,USA,0.0,North America,inherited,3.9,Non-Traded Sectors,True,Media,father,False,False
Heinz-Georg Baus,388,2014,1960,Bauhaus,founder,home improvement retail,new,80,male,Germany,DEU,0.0,Europe,founder non-finance,3.9,Non-Traded Sectors,True,"Retail, Restaurant",not inherited,True,False
"John Gokongwei, Jr.",388,2014,1954,JG Summit Holdings,founder,"manufacturing, real estate, aviation",new,86,male,Philippines,PHL,0.0,East Asia,self-made finance,3.9,Financial,False,Diversified financial,not inherited,True,False
Martha Ingram,388,2014,1946,Ingram Industries,relation,transportation,new,78,female,United States,USA,0.0,North America,inherited,3.9,Non-Traded Sectors,True,"Retail, Restaurant",spouse/widow,False,False
Riley Bechtel,388,2014,1898,Bechtel Corporation,relation and chairman,construction,new,61,male,United States,USA,0.0,North America,inherited,3.9,Non-Traded Sectors,True,Constrution,4th generation,False,False
"Stephen Bechtel, Jr.",388,2014,1898,Bechtel Corporation,relation,construction,new,88,male,United States,USA,0.0,North America,inherited,3.9,Non-Traded Sectors,True,Constrution,4th generation,False,False
Strwher family,389,1996,0,,,,,0,,Germany,DEU,2500000000000.0,Europe,,1.0,Traded Sectors,True,Consumer,not inherited,False,False
Werhahn family,390,1996,1844,Wilh. Werhahn KG,,building materials,new,0,,Germany,DEU,2500000000000.0,Europe,inherited,1.0,Non-Traded Sectors,True,Constrution,not inherited,False,False
Chao Kuang-Piu,391,1996,1960,,founder,wool,new,0,male,Hong Kong,HKG,160000000000.0,East Asia,founder non-finance,1.0,Traded Sectors,False,Consumer,not inherited,True,False
Shoul Eisenberg,392,1996,1968,Israel Corporation,founder,fertalizers,state owned enterprise,0,male,Israel,ISR,109000000000.0,Middle East/North Africa,privatized and resources,1.0,Financial,False,Diversified financial,not inherited,True,False
Sammy Ofer,393,1996,1950,Zodiac Maritime Agencies,relation,shipping,new,0,male,Israel,ISR,109000000000.0,Middle East/North Africa,inherited,1.0,Traded Sectors,False,Consumer,father,False,False
Otani Family,394,1996,0,,,,,0,,Japan,JPN,4710000000000.0,East Asia,,1.0,Financial,True,Real Estate,not inherited,False,False
Shoichiro Toyoda,395,1996,1937,Toyota Motors,relation,cars,new,0,male,Japan,JPN,4710000000000.0,East Asia,inherited,1.0,Traded Sectors,True,Consumer,3rd generation,False,False
Junichi Murata,396,1996,0,,,,,0,,Japan,JPN,4710000000000.0,East Asia,,1.0,Traded Sectors,True,Non-consumer industrial,not inherited,False,False
Alain Merieux,396,2014,1897,Institut Merieux,relation,pharmaceuticals,new,76,male,France,FRA,0.0,Europe,inherited,3.8,New Sectors,True,Technology-Medical,3rd generation,False,False
Alexander Abramov,396,2014,1992,EvrazHolding,Chairman,steel ,aquired,55,male,Russia,RUS,0.0,Europe,privatized and resources,3.8,Resource Related,False,Non-consumer industrial,not inherited,False,False
Andreas von Bechtolsheim,396,2014,1982,Sun Microsystems,founder,microchips,new,58,male,Germany,DEU,0.0,Europe,founder non-finance,3.8,New Sectors,True,Technology-Computer,not inherited,True,False
Jeffrey Skoll,396,2014,1995,Ebay,president,e-commerce,new,49,male,United States,USA,0.0,North America,executive,3.8,New Sectors,True,Technology-Computer,not inherited,False,False
Mark Shoen,396,2014,1945,U-haul,relation,self storage,new,62,male,United States,USA,0.0,North America,inherited,3.8,Non-Traded Sectors,True,"Retail, Restaurant",father,False,False
Mitchell Rales,396,2014,1969,Danaher,founder,venture capitalist,new,57,male,United States,USA,0.0,North America,founder non-finance,3.8,Traded Sectors,True,Technology-Medical,not inherited,True,False
Odd Reitan,396,2014,1972,Reitan Group,founder,groceries,new,62,male,Norway,NOR,0.0,Europe,founder non-finance,3.8,Non-Traded Sectors,True,"Retail, Restaurant",not inherited,True,False
Peter Hargreaves,396,2014,1981,Hargreaves Lansdown,founder,financial services,new,67,male,United Kingdom,GBR,0.0,Europe,self-made finance,3.8,Financial,True,Money Management,not inherited,True,False
Steve Wynn,396,2014,1973,Wynn Resorts (formarly Mirage Resorts),founder,casinos,new,72,male,United States,USA,0.0,North America,self-made finance,3.8,Financial,True,Real Estate,not inherited,True,False
Uday Kotak,396,2014,1985,Kotak Mahindra Bank,founder,banking,new,54,male,India,IND,0.0,South Asia,self-made finance,3.8,Financial,False,Money Management,not inherited,True,False
Walter Faria,396,2014,1994,Grupo Petropolis,owner,beer,aquired,58,male,Brazil,BRA,0.0,Latin America,executive,3.8,Traded Sectors,False,Consumer,not inherited,False,False
William Koch,396,2014,1940,Koch industries,relation,  Oil refining,new,73,male,United States,USA,0.0,North America,inherited,3.8,Resource Related,True,Energy,father,False,False
Halim Saad,397,1996,0,Renong,Chairman and Chief Executive Officer,,,0,male,Malaysia,MYS,101000000000.0,East Asia,privatized and resources,1.0,Financial,False,Diversified financial,not inherited,False,True
Jeronimo Arango,398,1996,1958,Aurrera,founder,supermarkets,new,70,male,Mexico,MEX,397000000000.0,Latin America,founder non-finance,1.0,Non-Traded Sectors,False,"Retail, Restaurant",not inherited,True,False
Ricardo Salinas Pliego,399,1996,1906,Grupo Salinas/Group Elektra,relation,telecommunications,new,40,male,Mexico,MEX,397000000000.0,Latin America,inherited,1.0,Non-Traded Sectors,False,"Retail, Restaurant",4th generation,False,False
Autrey family,400,1996,0,,,,,0,,Mexico,MEX,397000000000.0,Latin America,,1.0,Traded Sectors,False,Non-consumer industrial,not inherited,False,False
Ana Maria Brescia Cafferata,401,1996,1889,Grupo Prescia (now Pandora Group),relation,"mining, banking",new,0,female,Peru,PER,53975906967.0,Latin America,inherited,1.0,Resource Related,False,Mining and metals,father,False,False
Eugenio Lopez,402,1996,1961,Jumex,owner,drinks,new,0,male,Philippines,PHL,82848194406.0,East Asia,self-made finance,1.0,Financial,False,Diversified financial,not inherited,False,False
Saleh Kamel,403,1996,1969,Dallah al Baraka Group,founder,airport maintenance,new,54,male,Saudi Arabia,SAU,158000000000.0,Middle East/North Africa,self-made finance,1.0,Financial,False,Money Management,not inherited,True,False
Abdul Aziz Al-Sulaiman,404,1996,1968,Rolaco Trading and Contracting Company,founder,construction,new,0,male,Saudi Arabia,SAU,158000000000.0,Middle East/North Africa,self-made finance,1.0,Financial,False,Money Management,not inherited,True,False
Alicia and Esther Koplowitz,405,1996,1952,Construcciones y Contratas,relation,construction,aquired,0,female,Spain,ESP,641000000000.0,Europe,inherited,1.0,Non-Traded Sectors,True,Constrution,father,False,False
Henri Andre,406,1996,1877,Andre & Cie,relation,grain,new,0,male,Switzerland,CHE,330000000000.0,Europe,inherited,1.0,Financial,True,Money Management,3rd generation,False,False
Eric Andre,407,1996,1877,Andre & Cie,relation,grain,new,0,male,Switzerland,CHE,330000000000.0,Europe,inherited,1.0,Financial,True,Money Management,3rd generation,False,False
Boonsong Asavabhokhin,408,1996,0,,,,,0,male,Thailand,THA,182000000000.0,East Asia,,1.0,Financial,False,Real Estate,not inherited,False,False
Aloys Wobben,408,2014,1984,Enercon,founder,wind energy,new,62,male,Germany,DEU,0.0,Europe,privatized and resources,3.7,Resource Related,True,Energy,not inherited,True,False
Axel Oberwelland,408,2014,1903,Storck,relation,candy,new,47,male,Germany,DEU,0.0,Europe,inherited,3.7,Traded Sectors,True,Consumer,4th generation,False,False
Charles Dolan,408,2014,1972,Cablevision and HBO,founder,media,new,87,male,United States,USA,0.0,North America,founder non-finance,3.7,Non-Traded Sectors,True,Media,not inherited,True,False
Daniel Gilbert,408,2014,1985,Quicken Loans,founder,real estate,new,52,male,United States,USA,0.0,North America,self-made finance,3.7,Financial,True,Money Management,not inherited,True,False
Gong Hongjia,408,2014,2001,Hikvision,owner and vice chair,security equipment,new,49,male,Hong Kong,HKG,0.0,East Asia,self-made finance,3.7,Financial,False,Diversified financial,not inherited,False,False
Guenther Fielmann,408,2014,1972,Fielmann AG,founder,glasses,new,74,male,Germany,DEU,0.0,Europe,founder non-finance,3.7,0,True,Other,not inherited,True,False
Igor Kesaev,408,2014,1991,Mercury Company,founder,cigarettes,new,47,male,Russia,RUS,0.0,Europe,privatized and resources,3.7,Non-Traded Sectors,False,"Retail, Restaurant",not inherited,True,True
Isabel dos Santos,408,2014,1997,Unitel Interneational Holdings,founder,telecom/investments,new,40,female,Angola,AGO,0.0,Sub-Saharan Africa,privatized and resources,3.7,Financial,False,Diversified financial,not inherited,True,True
Jiang Bin,408,2014,2001,GoerTek,founder,electronic componants,new,47,male,China,CHN,0.0,East Asia,founder non-finance,3.7,New Sectors,False,Technology-Computer,not inherited,True,False
John Sall,408,2014,1976,SAS institute,founder,software,new,65,male,United States,USA,0.0,North America,founder non-finance,3.7,New Sectors,True,Technology-Computer,not inherited,True,False
Joseph Tsai,408,2014,1999,Alibaba,founder/vice chairman,e-commerce,new,50,male,Canada,CAN,0.0,North America,executive,3.7,New Sectors,True,Technology-Computer,not inherited,True,False
Karen Pritzker,408,2014,1957,Hyatt,relation,hotels,aquired,56,female,United States,USA,0.0,North America,inherited,3.7,Financial,True,Real Estate,father,False,False
Martin & Olivier Bouygues,408,2014,1952,Bouygues S.A.,relation,construction,new,0,male,France,FRA,0.0,Europe,inherited,3.7,Non-Traded Sectors,True,Constrution,father,False,False
Michael Stoschek,408,2014,1919,Brose,relation,auto parts,new,66,male,Germany,DEU,0.0,Europe,inherited,3.7,Traded Sectors,True,Consumer,3rd generation,False,False
Murat Ulker,408,2014,1944,Yildiz Holding,relation,food products,new,54,male,Turkey,TUR,0.0,Middle East/North Africa,inherited,3.7,Traded Sectors,False,Consumer,father,False,False
Nathan Kirsh,408,2014,1990,Jetro Holdings,investor,retail,aquired,82,male,Swaziland,SWZ,0.0,Sub-Saharan Africa,executive,3.7,Non-Traded Sectors,False,"Retail, Restaurant",not inherited,False,False
Niels Peter Louis-Hansen,408,2014,1957,Coloplast,relation,medical devices,new,66,male,Denmark,DEN,0.0,Europe,inherited,3.7,New Sectors,True,Technology-Medical,father,False,False
Ronald Lauder,408,2014,1946,Est?Lauder,relation,makeup,new,70,male,United States,USA,0.0,North America,inherited,3.7,Traded Sectors,True,Consumer,father,False,False
Wu Yajun,408,2014,1995,Longfor Properties,founder,real estate,new,50,female,China,CHN,0.0,East Asia,privatized and resources,3.7,Financial,False,Real Estate,not inherited,True,True
Zhang Jindong,408,2014,1990,Suning Group,founder/president,"retail, home appliances",new,50,male,China,CHN,0.0,East Asia,founder non-finance,3.7,Non-Traded Sectors,False,"Retail, Restaurant",not inherited,True,False
Zhang Xin,408,2014,1995,SOHO China,founder,real estate,new,48,female,China,CHN,0.0,East Asia,self-made finance,3.7,Financial,False,Real Estate,not inherited,True,False
John Sall,409,1996,1976,SAS institute,founder,software,new,54,male,United States,USA,8100000000000.0,North America,founder non-finance,1.0,New Sectors,True,Technology-Computer,not inherited,True,False
James Jannard,410,1996,1975,"Oakley, Inc",founder,apparel and eyewear,new,46,male,United States,USA,8100000000000.0,North America,founder non-finance,1.0,Traded Sectors,True,Consumer,not inherited,True,False
Kenneth Tuchman,411,1996,1982,Teletech,founder,outsourcing,new,0,male,United States,USA,8100000000000.0,North America,founder non-finance,1.0,Non-Traded Sectors,True,Media,not inherited,True,False
Michael Bloomberg,412,1996,1981,Bloomberg,founder, finance, new,53,male,United States,USA,8100000000000.0,North America,founder non-finance,1.0,Non-Traded Sectors,True,Media,not inherited,True,False
Laurance Rockefeller,413,1996,1870,Standard Oil,relation,oil,new,85,male,United States,USA,8100000000000.0,North America,inherited,1.0,Resource Related,True,Mining and metals,3rd generation,False,False
Randolph Hearst,414,1996,1887,Hearst Corporation,relation,media,new,0,male,United States,USA,8100000000000.0,North America,inherited,1.0,Non-Traded Sectors,True,Media,3rd generation,False,False
Fred Lennon,415,1996,1947,Swagelok Company,founder,manufacturing,new,0,male,United States,USA,8100000000000.0,North America,founder non-finance,1.0,Traded Sectors,True,Non-consumer industrial,not inherited,True,False
Winthrop Rockefeller,416,1996,1870,Standard Oil,relation,oil,new,47,male,United States,USA,8100000000000.0,North America,inherited,1.0,Resource Related,True,Energy,3rd generation,False,False
Dirk Ziff,417,1996,1928,Ziff Davis Inc,relation,publishing,new,31,male,United States,USA,8100000000000.0,North America,inherited,1.0,Financial,True,Hedge funds,3rd generation,False,False
Robert Ziff,418,1996,1928,Ziff Davis Inc,relation,publishing,new,21,male,United States,USA,8100000000000.0,North America,inherited,1.0,Financial,True,Hedge funds,3rd generation,False,False
Daniel Ziff,419,1996,1927,Ziff Davis Inc,relation,publishing,new,24,male,United States,USA,8100000000000.0,North America,inherited,1.0,Financial,True,Hedge funds,3rd generation,False,False
James Moran,420,1996,1968,JM Family Enterprises,founder,auto dealerships,new,77,male,United States,USA,8100000000000.0,North America,founder non-finance,1.0,Non-Traded Sectors,True,"Retail, Restaurant",not inherited,True,False
Jack Taylor,421,1996,1957,Enterprise,founder,rental cars,new,0,male,United States,USA,8100000000000.0,North America,founder non-finance,1.0,Non-Traded Sectors,True,"Retail, Restaurant",not inherited,True,False
Anthony O'Reilly,421,2001,1904,Independent News & Media,chairman,media,new,64,male,Ireland,IRL,109000000000.0,Europe,executive,1.2,Non-Traded Sectors,True,Media,not inherited,False,False
Archie Aldis Emmerson,421,2001,1949,Sierra Pacific Industries,founder,"lumber, real estate",new,71,male,United States,USA,10600000000000.0,North America,privatized and resources,1.2,Resource Related,True,Mining and metals,not inherited,True,False
Brian Roberts,421,2001,1969,Comcast,relation,media,new,0,male,United States,USA,10600000000000.0,North America,inherited,1.2,Non-Traded Sectors,True,Media,father,False,False
Daniel Ziff,421,2001,1927,Ziff Davis Inc,relation,publishing,new,29,male,United States,USA,10600000000000.0,North America,inherited,1.2,Financial,True,Hedge funds,3rd generation,False,False
David Bromilow,421,2001,1924,ADIDAS,investor ,clothing ,new,0,male,Thailand,THA,116000000000.0,East Asia,executive,1.2,Non-Traded Sectors,False,Media,not inherited,False,False
Dirk Ziff,421,2001,1928,Ziff Davis Inc,relation,publishing,new,36,male,United States,USA,10600000000000.0,North America,inherited,1.2,Financial,True,Hedge funds,3rd generation,False,False
Edward Bass,421,2001,1919,Sid Richardson Gasoline Co,relation,oil,new,56,male,United States,USA,10600000000000.0,North America,inherited,1.2,Resource Related,True,Energy,father,False,False
Frederick Field,421,2001,1865,Marshall Field and Company,relation,retail,new,48,male,United States,USA,10600000000000.0,North America,inherited,1.2,Non-Traded Sectors,True,"Retail, Restaurant",5th generation or longer,False,False
Harold Lenfest,421,2001,1974,Lenfest Communications,founder,media,new,0,male,United States,USA,10600000000000.0,North America,founder non-finance,1.2,Non-Traded Sectors,True,Media,not inherited,True,False
Herbert Siegel,421,2001,1977,BHC Communications,Chairman and Chief Executive Officer,television,new,73,male,United States,USA,10600000000000.0,North America,executive,1.2,Non-Traded Sectors,True,Media,not inherited,False,False
Jaime Augusto Zobel de Ayala,421,2001,1834,Ayala Corporation,relation,construcion,new,0,male,Philippines,PHL,76261998621.0,East Asia,inherited,1.2,Financial,False,Money Management,4th generation,False,False
John Fredriksen,421,2001,1985,Frontline Ltd.,founder,oil tankers,aquired,56,male,Norway,NOR,174000000000.0,Europe,founder non-finance,1.2,Non-Traded Sectors,True,Media,not inherited,True,False
John Krehbiel Jr,421,2001,1938,Molex Incorporated,co-chairman,electronic interconnectors,new,0,male,United States,USA,10600000000000.0,North America,executive,1.2,New Sectors,True,Technology-Computer,not inherited,False,False
John Marriott Jr,421,2001,1927,Marriot,relation,hotels,new,65,male,United States,USA,10600000000000.0,North America,inherited,1.2,Financial,True,Real Estate,father,False,False
Jon Stryker,421,2001,1941,Stryker Corporation,relation,medical supplies,new,42,male,United States,USA,10600000000000.0,North America,inherited,1.2,New Sectors,True,Technology-Medical,3rd generation,False,False
Joseph Jamail Jr,421,2001,1987,,lawer,lawsuits,,75,male,United States,USA,10600000000000.0,North America,executive,1.2,0,True,Other,not inherited,False,False
Kunio Busujima,421,2001,1950,Sankyo,founder,pachinko gaming machines,new,33,male,Japan,JPN,4160000000000.0,East Asia,founder non-finance,1.2,Non-Traded Sectors,True,"Retail, Restaurant",not inherited,True,False
Lee Seng Wee,421,2001,1919,Oversea-Chinese Banking Corporation,chairman,banking,new,76,male,Singapore,SGP,89285087395.0,East Asia,inherited,1.2,Financial,False,Money Management,father,False,False
Lucio Tan,421,2001,1982,Asia Brewery,founder,beverages,new,66,male,Philippines,PHL,76261998621.0,East Asia,privatized and resources,1.2,Financial,False,Money Management,not inherited,True,True
Marc Rich,421,2001,1974,Glencore,founder,oil,new,66,male,Switzerland,CHE,279000000000.0,Europe,self-made finance,1.2,Financial,True,Hedge funds,not inherited,True,False
Marguerite Harbert,421,2001,1993,Harbart Corporation,relation,construction,new,77,female,United States,USA,10600000000000.0,North America,inherited,1.2,0,True,Other,spouse/widow,False,False
Mortimer Zuckerman,421,2001,1970,Boston Properties,founder,real estate,new,63,male,United States,USA,10600000000000.0,North America,self-made finance,1.2,Financial,True,Real Estate,not inherited,True,False
Peter Nicholas,421,2001,1979,Boston Scientific,founder,medical devices,new,60,male,United States,USA,10600000000000.0,North America,founder non-finance,1.2,New Sectors,True,Technology-Medical,not inherited,True,False
Renato Soru,421,2001,1988,Tiscali,founder,internet service company,new,0,male,Italy,ITA,1160000000000.0,Europe,founder non-finance,1.2,New Sectors,True,Technology-Computer,not inherited,True,False
Richard Scaife,421,2001,1869,Mellon,relation,"banking, oil, aluminum",new,0,male,United States,USA,10600000000000.0,North America,inherited,1.2,Financial,True,Money Management,3rd generation,False,False
Robert Ziff,421,2001,1928,Ziff Davis Inc,relation,publishing,new,31,male,United States,USA,10600000000000.0,North America,inherited,1.2,Financial,True,Hedge funds,3rd generation,False,False
Ron and Fred Mannix,421,2001,1914,Mancal Group,relation,oil,new,0,male,Canada,CAN,733000000000.0,North America,inherited,1.2,Non-Traded Sectors,True,Constrution,father,False,False
Socrates Kokkalis,421,2001,1977,Intracom,CEO,software,neew,0,male,Greece,GRC,136000000000.0,Europe,privatized and resources,1.2,New Sectors,True,Technology-Computer,not inherited,False,True
Sydell Miller,421,2001,1980,Matrix,founder,hair care products,new,0,female,United States,USA,10600000000000.0,North America,founder non-finance,1.2,Traded Sectors,True,Consumer,not inherited,True,False
Thaksin Shinawatra,421,2001,1986,Advanced Info Service,founder,mobile phones,new,0,male,Thailand,THA,116000000000.0,East Asia,privatized and resources,1.2,Financial,False,Real Estate,not inherited,True,True
Winthrop Rockefeller,421,2001,1870,Standard Oil,relation,oil,new,52,male,United States,USA,10600000000000.0,North America,inherited,1.2,Resource Related,True,Energy,3rd generation,False,False
Steven Spielberg,422,1996,1994,DreamWorks,founder,movies,new,49,male,United States,USA,8100000000000.0,North America,founder non-finance,1.0,Non-Traded Sectors,True,Media,not inherited,True,False
Carl Pohlad,423,1996,1920,Marquette Bank,owner,banking,aquired,80,male,United States,USA,8100000000000.0,North America,self-made finance,1.0,Financial,True,Money Management,not inherited,False,False
Vanich Chaiyawan,429,2014,1942,Thai Life,Chairman,life insurance,new,0,male,Thailand,THA,0.0,East Asia,self-made finance,3.7,Financial,False,Money Management,not inherited,False,False
David Shaw,430,2014,1988,D.E. Shaw & Co,founder,hedge funds,new,62,male,United States,USA,0.0,North America,self-made finance,3.6,Financial,True,Hedge funds,not inherited,True,False
God Nisanov,430,2014,0,Kiyevskaya Ploshad,founder,real estate,,41,male,Russia,RUS,0.0,Europe,self-made finance,3.6,Financial,False,Real Estate,not inherited,True,False
Ian & Richard Livingstone,430,2014,1987,London & Regional Properties,founder,real estate,new,0,male,United Kingdom,GBR,0.0,Europe,self-made finance,3.6,Financial,True,Real Estate,not inherited,True,False
J. Christopher Reyes,430,2014,1976,Reyes Holdings,ceo,beer and food distribution,aquired,60,male,United States,USA,0.0,North America,executive,3.6,Non-Traded Sectors,True,"Retail, Restaurant",not inherited,False,False
Jan Kulczyk,430,2014,1988,Kulczyk Investments,founder,"telecom, oil, beer",privatization,64,male,Poland,POL,0.0,Europe,privatized and resources,3.6,Non-Traded Sectors,False,Media,not inherited,True,True
Jerry Speyer,430,2014,1978,Tishman Speyer,founder,real estate,new,73,male,United States,USA,0.0,North America,self-made finance,3.6,Financial,True,Real Estate,not inherited,True,False
Jude Reyes,430,2014,1976,Reyes Holdings,ceo,beer and food distribution,aquired,58,male,United States,USA,0.0,North America,executive,3.6,Non-Traded Sectors,True,"Retail, Restaurant",not inherited,False,False
Maria-Elisabeth Schaeffler,430,2014,1946,Schaeffler Group,relation,roller bearings,new,72,female,Germany,DEU,0.0,Europe,inherited,3.6,Traded Sectors,True,Non-consumer industrial,spouse/widow,False,False
Michael Platt,430,2014,2000,BlueCrest Capital Management,founder,hedge funds,new,45,male,United Kingdom,GBR,0.0,Europe,self-made finance,3.6,Financial,True,Hedge funds,not inherited,True,False
Reid Hoffman,430,2014,2002,LinkedIn,founder,internet,new,46,male,United States,USA,0.0,North America,founder non-finance,3.6,New Sectors,True,Technology-Computer,not inherited,True,False
Sheldon Solow,430,2014,1974,Solow Building Company,founder,real estate,aquired,85,male,United States,USA,0.0,North America,self-made finance,3.6,Financial,True,Real Estate,not inherited,True,False
Steven Rales,430,2014,1979,Danaher,founder,venture capitalist,new,62,male,United States,USA,0.0,North America,founder non-finance,3.6,Traded Sectors,True,Non-consumer industrial,not inherited,True,False
Steven Udvar-Hazy,430,2014,1973,International Lease Finance Corporation,founder,aircraft leasing,new,68,male,United States,USA,0.0,North America,founder non-finance,3.6,0,True,Other,not inherited,True,False
Zarakh Iliev,430,2014,0,,founder,real estate,,47,male,Russia,RUS,0.0,Europe,self-made finance,3.6,Financial,False,Real Estate,not inherited,True,False
Zhang Shiping,430,2014,1994,China Hongqiao,founder,aluminum,new,67,male,China,CHN,0.0,East Asia,privatized and resources,3.6,Resource Related,False,Mining and metals,not inherited,True,False
Adi Godrej,446,2014,1897,Godrej Group,relation,security,new,71,male,India,IND,0.0,South Asia,inherited,3.5,Traded Sectors,False,Consumer,3rd generation,False,False
Andreas Struengmann,446,2014,1986,Hexal AG,founder,pharmaceuticals,new,64,male,Germany,DEU,0.0,Europe,founder non-finance,3.5,New Sectors,True,Technology-Medical,not inherited,True,False
Bernard Marcus,446,2014,1979,Home Depot,founder,home improvement retail,new,84,male,United States,USA,0.0,North America,founder non-finance,3.5,Non-Traded Sectors,True,"Retail, Restaurant",not inherited,True,False
Evan Williams,446,2014,2006,Twitter,founder,internet,new,41,male,United States,USA,0.0,North America,founder non-finance,3.5,New Sectors,True,Technology-Computer,not inherited,True,False
George Bishop,446,2014,1981,GeoSouthern,founder,oil and gas,new,77,male,United States,USA,0.0,North America,privatized and resources,3.5,Resource Related,True,Energy,not inherited,True,False
"H. Ross Perot, Sr.",446,2014,1962,Electronic Data Systems,founder,data processing,new,83,male,United States,USA,0.0,North America,founder non-finance,3.5,New Sectors,True,Technology-Computer,not inherited,True,False
Jamshyd Godrej,446,2014,1897,Godrej Group,relation,security,new,65,male,India,IND,0.0,South Asia,inherited,3.5,Traded Sectors,False,Consumer,3rd generation,False,False
Keiichiro Takahara,446,2014,1961,Unicharm,founder,diapers,new,82,male,Japan,JPN,0.0,East Asia,founder non-finance,3.5,Traded Sectors,True,Consumer,not inherited,True,False
Leon G. Cooperman,446,2014,1991,Omega Advisors,founder,asset management,new,70,male,United States,USA,0.0,North America,self-made finance,3.5,Financial,True,Hedge funds,not inherited,True,False
Lorenzo Mendoza,446,2014,1941,Empresas Polar,relation,beer,new,48,male,Venezuela,VEN,0.0,Latin America,inherited,3.5,Traded Sectors,False,Consumer,father,False,False
Lu Guanqiu,446,2014,1969,Wanxiang Group,founder,automotive parts,new,69,male,China,CHN,0.0,East Asia,self-made finance,3.5,Financial,False,Diversified financial,not inherited,True,False
Masatoshi Ito,446,2014,1961,Ito-Yokado,founder,retail,new,89,male,Japan,JPN,0.0,East Asia,founder non-finance,3.5,Non-Traded Sectors,True,"Retail, Restaurant",not inherited,True,False
Prince Sultan bin Mohammed bin Saud Al Kabeer,446,2014,1997,Almarai,founder,dairy,new,60,male,Saudi Arabia,SAU,0.0,Middle East/North Africa,privatized and resources,3.5,Traded Sectors,False,Consumer,not inherited,True,True
Rosa Anna Magno Garavoglia,446,2014,1860,Gruppo Campari,relation,spirits,new,0,female,Italy,ITA,0.0,Europe,inherited,3.5,Traded Sectors,True,Consumer,spouse/widow,False,False
Sri Prakash Lohia,446,2014,1973,Indorama Corporation,founder,petrochemicals and textiles,new,61,male,Indonesia,IDN,0.0,East Asia,founder non-finance,3.5,Traded Sectors,False,Non-consumer industrial,not inherited,True,False
Thomas Struengmann,446,2014,1986,Hexal AG,founder,pharmaceuticals,new,64,male,Germany,DEU,0.0,Europe,founder non-finance,3.5,New Sectors,True,Technology-Medical,not inherited,True,False
Yvonne Bauer,446,2014,1875,Bauer Media Group,relation,media,new,36,female,Germany,DEU,0.0,Europe,inherited,3.5,Non-Traded Sectors,True,Media,5th generation or longer,False,False
Zygmunt Solorz-Zak,446,2014,1992,Polsat,founder,television,new,57,male,Poland,POL,0.0,Europe,founder non-finance,3.5,Non-Traded Sectors,False,Media,not inherited,True,False
Albert Ueltschi,452,2001,1951,FlightSafety International,founder,commercial pilot training,new,83,male,United States,USA,10600000000000.0,North America,founder non-finance,1.1,0,True,Other,not inherited,True,False
Arthur Rock,452,2001,1961,Davis & Rock,founder,venture capitalist,new,74,male,United States,USA,10600000000000.0,North America,self-made finance,1.1,Financial,True,Venture Capital,not inherited,True,False
Barry Lam,452,2001,1988,Quanta Computer,founder,laptops,new,51,male,Taiwan,Taiwan,0.0,East Asia,founder non-finance,1.1,New Sectors,False,Technology-Computer,not inherited,True,False
Bruce McCaw,452,2001,1987,McCaw Cellular,founder,cell phones,new,0,male,United States,USA,10600000000000.0,North America,founder non-finance,1.1,Non-Traded Sectors,True,Media,not inherited,True,False
Charlotte Colket Weber,452,2001,1869,Campbell Soup,relation,soup,aquired,50,female,United States,USA,10600000000000.0,North America,inherited,1.1,Traded Sectors,True,Consumer,3rd generation,False,False
Christopher Goldsbury,452,2001,1947,Pace Foods,relation,salsa,new,58,male,United States,USA,10600000000000.0,North America,inherited,1.1,Traded Sectors,True,Consumer,father,False,False
David Murdock,452,2001,1851,Dole Food Company,Chairman and Chief Executive Officer,food,aquired,77,male,United States,USA,10600000000000.0,North America,executive,1.1,Traded Sectors,True,Consumer,not inherited,False,False
Edward Rogers,452,2001,1962,Rogers Communications,founder,media,new,67,male,Canada,CAN,733000000000.0,North America,founder non-finance,1.1,Non-Traded Sectors,True,Media,not inherited,True,False
Francesco Gaetano Caltagirone,452,2001,1947,Caltagirone Holdings,owner,cement,aquired,54,male,Italy,ITA,1160000000000.0,Europe,executive,1.1,Non-Traded Sectors,True,Constrution,not inherited,False,False
Harrison McCain,452,2001,1956,McCain Foods Limited,founder,food,new,73,male,Canada,CAN,733000000000.0,North America,founder non-finance,1.1,Traded Sectors,True,Consumer,not inherited,True,False
Henry Fok,452,2001,1962,Sociedade de Turismo e Divers?es de Macau,investor,casinos,new,77,male,Hong Kong,HKG,169000000000.0,East Asia,self-made finance,1.1,Financial,False,Real Estate,not inherited,False,False
Ikuo Ogihara,452,2001,1923,Kyorin Pharmaceutical,president,pharmaceuticals,new,0,male,Japan,JPN,4160000000000.0,East Asia,,1.1,New Sectors,True,Technology-Medical,not inherited,False,False
J Joseph Ricketts,452,2001,1975,TD Ameritrade,founder,banking,new,59,male,United States,USA,10600000000000.0,North America,self-made finance,1.1,Financial,True,Money Management,not inherited,True,False
